state,datetime,f_paldang,f_seongsan,p_gwangam,p_oryun,p_songpa,p_sinchun,p_hong,p_seogang
0,2015-10-21 4:54,46647,26456,0.914,5.37,5.418,5.285,4.522,5.2
0,2015-10-21 4:55,46971,26720,0.91,5.37,5.42,5.298,4.537,5.23
0,2015-10-21 4:56,47029,26322,0.91,5.37,5.425,5.293,4.533,5.22
0,2015-10-21 4:57,46751,26301,0.91,5.37,5.425,5.293,4.533,5.22
0,2015-10-21 4:58,46700,26854,0.914,5.37,5.42,5.293,4.533,5.22
0,2015-10-21 4:59,47476,26464,0.914,5.37,5.42,5.293,4.533,5.21
0,2015-10-21 5:00,47771,26429,0.914,5.37,5.423,5.293,4.537,5.22
0,2015-10-21 5:01,46608,26567,0.914,5.37,5.423,5.293,4.529,5.22
0,2015-10-21 5:02,47720,26677,0.914,5.37,5.423,5.293,4.533,5.22
0,2015-10-21 5:03,46223,26188,0.91,5.37,5.423,5.293,4.529,5.21
0,2015-10-21 5:04,46350,26571,0.91,5.37,5.418,5.29,4.533,5.22
0,2015-10-21 5:05,46824,26559,0.91,5.37,5.423,5.29,4.533,5.22
0,2015-10-21 5:06,47372,26752,0.91,5.37,5.42,5.293,4.529,5.22
0,2015-10-21 5:07,46738,26365,0.91,5.37,5.423,5.298,4.533,5.22
0,2015-10-21 5:08,46326,26514,0.914,5.37,5.423,5.29,4.529,5.22
0,2015-10-21 5:09,47055,26528,0.91,5.37,5.423,5.293,4.533,5.21
0,2015-10-21 5:10,46877,26401,0.91,5.37,5.42,5.29,4.529,5.22
0,2015-10-21 5:11,47465,26456,0.91,5.37,5.423,5.29,4.533,5.22
0,2015-10-21 5:12,46954,26741,0.91,5.37,5.423,5.293,4.529,5.22
0,2015-10-21 5:13,47033,26659,0.91,5.37,5.425,5.287,4.533,5.22
0,2015-10-21 5:14,46890,26494,0.91,5.37,5.423,5.293,4.533,5.22
0,2015-10-21 5:15,46443,26342,0.907,5.37,5.423,5.29,4.529,5.22
0,2015-10-21 5:16,46291,26561,0.91,5.37,5.42,5.293,4.529,5.22
0,2015-10-21 5:17,46685,26608,0.907,5.37,5.42,5.293,4.529,5.22
0,2015-10-21 5:18,46518,26592,0.907,5.37,5.415,5.29,4.529,5.21
0,2015-10-21 5:19,47286,26646,0.91,5.37,5.42,5.29,4.529,5.21
0,2015-10-21 5:20,47745,26522,0.907,5.37,5.412,5.29,4.529,5.21
0,2015-10-21 5:21,47108,26301,0.907,5.37,5.42,5.293,4.529,5.21
0,2015-10-21 5:22,46954,26692,0.91,5.37,5.418,5.287,4.529,5.21
0,2015-10-21 5:23,46806,26633,0.914,5.37,5.42,5.29,4.533,5.21
0,2015-10-21 5:24,45861,26289,0.914,5.37,5.418,5.29,4.529,5.22
0,2015-10-21 5:25,47299,26276,0.914,5.37,5.42,5.298,4.551,5.24
0,2015-10-21 5:26,46863,25915,0.918,5.39,5.435,5.32,4.57,5.26
0,2015-10-21 5:27,48364,26157,0.918,5.38,5.425,5.302,4.551,5.24
0,2015-10-21 5:28,46788,26219,0.921,5.38,5.43,5.313,4.559,5.25
0,2015-10-21 5:29,46315,26493,0.925,5.39,5.445,5.315,4.577,5.28
0,2015-10-21 5:30,47579,25973,0.929,5.4,5.457,5.32,4.588,5.28
0,2015-10-21 5:31,46762,25835,0.932,5.4,5.452,5.325,4.588,5.28
0,2015-10-21 5:32,46824,25288,0.932,5.4,5.457,5.34,4.599,5.33
0,2015-10-21 5:33,46582,24859,0.951,5.45,5.517,5.405,4.734,5.46
0,2015-10-21 5:34,46914,24742,0.951,5.45,5.517,5.398,4.665,5.36
0,2015-10-21 5:35,46610,24747,0.98,5.46,5.53,5.41,4.698,5.4
0,2015-10-21 5:36,46123,24819,0.998,5.47,5.543,5.42,4.69,5.4
0,2015-10-21 5:37,45637,24798,0.998,5.48,5.532,5.42,4.698,5.4
0,2015-10-21 5:38,46645,24746,1.013,5.51,5.56,5.445,4.734,5.44
0,2015-10-21 5:39,45255,24466,1.02,5.49,5.563,5.445,4.738,5.44
0,2015-10-21 5:40,47106,24438,1.024,5.51,5.575,5.468,4.764,5.47
0,2015-10-21 5:41,45718,24180,1.038,5.51,5.585,5.472,4.76,5.49
0,2015-10-21 5:42,46734,24294,1.042,5.53,5.585,5.472,4.775,5.49
0,2015-10-21 5:43,45892,24506,1.046,5.53,5.597,5.475,4.771,5.49
0,2015-10-21 5:44,45907,24287,1.057,5.53,5.6,5.49,4.789,5.5
0,2015-10-21 5:45,46544,24492,1.064,5.54,5.61,5.492,4.786,5.5
0,2015-10-21 5:46,46112,24397,1.064,5.54,5.61,5.497,4.789,5.49
0,2015-10-21 5:47,46264,24421,1.068,5.55,5.613,5.497,4.793,5.51
0,2015-10-21 5:48,45366,24406,1.068,5.55,5.613,5.497,4.793,5.51
0,2015-10-21 5:49,44005,24136,1.071,5.55,5.617,5.505,4.793,5.51
0,2015-10-21 5:50,43791,24120,1.002,5.49,5.56,5.44,4.771,5.48
0,2015-10-21 5:51,43617,24017,0.998,5.48,5.537,5.427,4.72,5.43
0,2015-10-21 5:52,45090,23789,0.973,5.46,5.54,5.435,4.734,5.44
0,2015-10-21 5:53,44289,23233,0.965,5.45,5.517,5.403,4.701,5.41
0,2015-10-21 5:54,44410,23057,0.958,5.51,5.595,5.503,4.896,5.64
0,2015-10-21 5:55,44344,22978,0.984,5.48,5.563,5.452,4.786,5.49
0,2015-10-21 5:56,43766,22732,0.98,5.48,5.563,5.457,4.804,5.53
0,2015-10-21 5:57,44046,23285,1.002,5.49,5.577,5.472,4.797,5.52
0,2015-10-21 5:58,43703,23399,1.005,5.51,5.59,5.485,4.819,5.49
0,2015-10-21 5:59,44364,23414,0.995,5.47,5.523,5.41,4.672,5.39
0,2015-10-21 6:00,44516,23645,0.995,5.47,5.54,5.435,4.745,5.45
0,2015-10-21 6:01,44837,23943,0.984,5.47,5.535,5.438,4.734,5.45
0,2015-10-21 6:02,45908,23494,0.973,5.46,5.537,5.423,4.731,5.46
0,2015-10-21 6:03,44337,22958,0.973,5.46,5.532,5.423,4.731,5.51
0,2015-10-21 6:04,44443,22798,0.987,5.49,5.58,5.475,4.888,5.62
0,2015-10-21 6:05,45245,22655,0.991,5.49,5.568,5.463,4.786,5.51
0,2015-10-21 6:06,44388,22448,0.995,5.51,5.585,5.488,4.822,5.54
0,2015-10-21 6:07,44478,22579,1.016,5.51,5.597,5.488,4.822,5.55
0,2015-10-21 6:08,44046,22654,1.02,5.52,5.595,5.492,4.826,5.55
0,2015-10-21 6:09,45104,22771,1.027,5.53,5.608,5.505,4.833,5.56
0,2015-10-21 6:10,43879,22758,1.035,5.53,5.605,5.503,4.841,5.57
0,2015-10-21 6:11,43952,22702,1.031,5.53,5.608,5.505,4.837,5.56
0,2015-10-21 6:12,44465,22830,1.035,5.53,5.61,5.505,4.83,5.56
0,2015-10-21 6:13,44784,22906,1.031,5.53,5.602,5.505,4.83,5.56
0,2015-10-21 6:14,44002,22686,1.038,5.53,5.61,5.503,4.841,5.56
0,2015-10-21 6:15,44412,22864,1.035,5.53,5.597,5.488,4.819,5.54
0,2015-10-21 6:16,43571,22757,1.027,5.53,5.615,5.515,4.848,5.6
0,2015-10-21 6:17,44070,22786,1.035,5.53,5.617,5.508,4.848,5.58
0,2015-10-21 6:18,43584,22910,1.035,5.53,5.613,5.505,4.826,5.55
0,2015-10-21 6:19,44799,22743,1.035,5.53,5.608,5.505,4.833,5.56
0,2015-10-21 6:20,45615,22664,1.035,5.53,5.613,5.505,4.837,5.56
0,2015-10-21 6:21,44031,22423,1.035,5.53,5.61,5.505,4.837,5.56
0,2015-10-21 6:22,44938,22788,1.035,5.53,5.613,5.505,4.837,5.56
0,2015-10-21 6:23,44877,22412,1.035,5.53,5.61,5.503,4.848,5.57
0,2015-10-21 6:24,43755,23314,1.035,5.53,5.613,5.508,4.841,5.57
0,2015-10-21 6:25,44040,23276,1.035,5.51,5.597,5.492,4.822,5.49
0,2015-10-21 6:26,43813,23806,1.024,5.5,5.575,5.452,4.731,5.43
0,2015-10-21 6:27,43581,23626,1.016,5.51,5.58,5.472,4.8,5.51
0,2015-10-21 6:28,43674,23448,0.995,5.49,5.56,5.44,4.749,5.46
0,2015-10-21 6:29,44689,23685,0.995,5.48,5.56,5.448,4.756,5.47
0,2015-10-21 6:30,44353,23391,0.984,5.48,5.55,5.438,4.753,5.47
0,2015-10-21 6:31,43791,23468,0.98,5.47,5.548,5.427,4.749,5.46
0,2015-10-21 6:32,43344,23720,0.98,5.47,5.552,5.443,4.767,5.49
0,2015-10-21 6:33,44643,23558,0.976,5.47,5.537,5.435,4.749,5.47
0,2015-10-21 6:34,44297,23598,0.976,5.46,5.53,5.418,4.731,5.45
0,2015-10-21 6:35,43901,23503,0.976,5.47,5.545,5.432,4.745,5.47
0,2015-10-21 6:36,44976,23367,0.973,5.48,5.55,5.425,4.76,5.48
0,2015-10-21 6:37,44123,23800,0.976,5.47,5.543,5.432,4.749,5.47
0,2015-10-21 6:38,44277,23612,0.976,5.47,5.523,5.41,4.731,5.45
0,2015-10-21 6:39,44747,23714,0.976,5.47,5.537,5.427,4.738,5.46
0,2015-10-21 6:40,44544,23532,0.976,5.47,5.54,5.425,4.723,5.44
0,2015-10-21 6:41,44888,23514,0.969,5.46,5.53,5.42,4.731,5.45
0,2015-10-21 6:42,44020,23476,0.969,5.46,5.532,5.425,4.76,5.47
0,2015-10-21 6:43,44273,23783,0.973,5.47,5.537,5.44,4.76,5.47
0,2015-10-21 6:44,44555,23524,0.969,5.47,5.543,5.427,4.731,5.44
0,2015-10-21 6:45,45158,23403,0.973,5.47,5.535,5.425,4.749,5.47
0,2015-10-21 6:46,44709,23194,0.973,5.47,5.54,5.435,4.745,5.46
0,2015-10-21 6:47,44211,23559,0.973,5.47,5.55,5.443,4.767,5.48
0,2015-10-21 6:48,44480,23306,0.973,5.47,5.537,5.43,4.753,5.47
0,2015-10-21 6:49,44227,23546,0.976,5.46,5.54,5.438,4.738,5.44
0,2015-10-21 6:50,45066,23420,0.973,5.47,5.523,5.418,4.734,5.45
0,2015-10-21 6:51,43317,23596,0.969,5.46,5.535,5.425,4.738,5.46
0,2015-10-21 6:52,44007,23194,0.965,5.46,5.532,5.435,4.756,5.47
0,2015-10-21 6:53,44658,23607,0.947,5.44,5.52,5.41,4.734,5.46
0,2015-10-21 6:54,45396,23532,0.943,5.42,5.495,5.385,4.701,5.43
0,2015-10-21 6:55,44377,23376,0.903,5.4,5.48,5.372,4.705,5.43
0,2015-10-21 6:56,45249,23549,0.892,5.39,5.465,5.345,4.668,5.39
0,2015-10-21 6:57,45247,23128,0.833,5.34,5.42,5.31,4.665,5.38
0,2015-10-21 6:58,45835,23148,0.808,5.3,5.378,5.275,4.614,5.33
0,2015-10-21 6:59,44429,23083,0.764,5.28,5.365,5.253,4.599,5.32
0,2015-10-21 7:00,46090,23000,0.734,5.23,5.305,5.2,4.518,5.23
0,2015-10-21 7:01,46482,22981,0.694,5.2,5.293,5.188,4.526,5.24
0,2015-10-21 7:02,48189,23066,0.683,5.18,5.265,5.148,4.489,5.21
0,2015-10-21 7:03,47758,23178,0.734,5.23,5.307,5.19,4.482,5.2
0,2015-10-21 7:04,47570,23633,0.716,5.2,5.278,5.173,4.504,5.22
0,2015-10-21 7:05,48081,23917,0.72,5.2,5.267,5.145,4.452,5.16
0,2015-10-21 7:06,47837,23892,0.705,5.2,5.275,5.155,4.471,5.19
0,2015-10-21 7:07,48117,23925,0.705,5.2,5.265,5.16,4.46,5.16
0,2015-10-21 7:08,48357,23732,0.705,5.18,5.265,5.148,4.467,5.18
0,2015-10-21 7:09,48639,23534,0.679,5.17,5.253,5.142,4.456,5.16
0,2015-10-21 7:10,52504,24083,0.676,5.16,5.238,5.113,4.43,5.14
0,2015-10-21 7:11,51892,24068,0.841,5.32,5.38,5.258,4.485,5.19
0,2015-10-21 7:12,51231,23993,0.76,5.26,5.343,5.233,4.584,5.27
0,2015-10-21 7:13,50524,23943,0.811,5.29,5.352,5.242,4.515,5.23
0,2015-10-21 7:14,50487,24127,0.822,5.32,5.383,5.28,4.61,5.32
0,2015-10-21 7:15,50723,24259,0.815,5.31,5.378,5.265,4.566,5.26
0,2015-10-21 7:16,51335,24220,0.837,5.32,5.398,5.278,4.584,5.3
0,2015-10-21 7:17,51090,24175,0.841,5.34,5.4,5.29,4.577,5.28
0,2015-10-21 7:18,51256,24396,0.855,5.34,5.4,5.293,4.603,5.32
0,2015-10-21 7:19,50258,24203,0.855,5.36,5.425,5.302,4.61,5.3
0,2015-10-21 7:20,50925,24326,0.866,5.35,5.412,5.302,4.595,5.31
0,2015-10-21 7:21,51701,24250,0.863,5.36,5.425,5.315,4.628,5.33
0,2015-10-21 7:22,50885,24225,0.87,5.36,5.423,5.293,4.595,5.3
0,2015-10-21 7:23,51599,24033,0.874,5.37,5.435,5.318,4.628,5.33
0,2015-10-21 7:24,51057,24291,0.877,5.36,5.43,5.315,4.614,5.33
0,2015-10-21 7:25,50778,24248,0.874,5.34,5.41,5.305,4.599,5.31
0,2015-10-21 7:26,51216,24330,0.874,5.36,5.425,5.315,4.614,5.33
0,2015-10-21 7:27,51648,24283,0.874,5.36,5.425,5.313,4.617,5.32
0,2015-10-21 7:28,50945,24213,0.866,5.35,5.403,5.298,4.595,5.3
0,2015-10-21 7:29,51342,24349,0.866,5.35,5.418,5.302,4.603,5.32
0,2015-10-21 7:30,50692,24035,0.866,5.36,5.423,5.305,4.592,5.3
0,2015-10-21 7:31,50280,24467,0.863,5.34,5.415,5.295,4.599,5.32
0,2015-10-21 7:32,51511,24194,0.859,5.36,5.425,5.315,4.625,5.33
0,2015-10-21 7:33,51405,24020,0.863,5.34,5.4,5.29,4.584,5.29
0,2015-10-21 7:34,51813,24131,0.863,5.34,5.435,5.315,4.621,5.33
0,2015-10-21 7:35,51817,24301,0.863,5.35,5.42,5.305,4.61,5.3
0,2015-10-21 7:36,51434,24130,0.863,5.35,5.415,5.298,4.599,5.31
0,2015-10-21 7:37,49925,24312,0.859,5.35,5.423,5.302,4.625,5.32
0,2015-10-21 7:38,51163,24241,0.866,5.36,5.423,5.302,4.592,5.29
0,2015-10-21 7:39,51778,24253,0.863,5.35,5.41,5.293,4.599,5.3
0,2015-10-21 7:40,50641,24250,0.863,5.35,5.423,5.3,4.621,5.33
0,2015-10-21 7:41,51040,24178,0.863,5.34,5.415,5.295,4.584,5.3
0,2015-10-21 7:42,49811,24161,0.859,5.35,5.42,5.31,4.625,5.34
0,2015-10-21 7:43,51364,24233,0.863,5.34,5.418,5.298,4.588,5.3
0,2015-10-21 7:44,50359,24569,0.863,5.34,5.432,5.315,4.625,5.33
0,2015-10-21 7:45,50527,24203,0.863,5.35,5.405,5.285,4.588,5.29
0,2015-10-21 7:46,51421,24355,0.863,5.35,5.418,5.295,4.614,5.32
0,2015-10-21 7:47,51674,24175,0.859,5.35,5.423,5.302,4.595,5.3
0,2015-10-21 7:48,50883,24566,0.863,5.34,5.407,5.28,4.603,5.32
0,2015-10-21 7:49,51584,24485,0.859,5.34,5.425,5.305,4.588,5.26
0,2015-10-21 7:50,50694,24573,0.855,5.33,5.387,5.265,4.548,5.26
0,2015-10-21 7:51,49694,24690,0.852,5.34,5.403,5.282,4.588,5.29
0,2015-10-21 7:52,50647,24718,0.844,5.32,5.378,5.265,4.559,5.26
0,2015-10-21 7:53,51049,24596,0.844,5.34,5.405,5.293,4.588,5.29
0,2015-10-21 7:54,51218,24659,0.844,5.32,5.4,5.262,4.54,5.24
0,2015-10-21 7:55,50194,24576,0.833,5.32,5.38,5.262,4.559,5.26
0,2015-10-21 7:56,50324,24573,0.837,5.32,5.395,5.275,4.57,5.28
0,2015-10-21 7:57,50196,24477,0.837,5.33,5.398,5.28,4.588,5.29
0,2015-10-21 7:58,50667,24450,0.837,5.32,5.4,5.278,4.566,5.26
0,2015-10-21 7:59,52236,24560,0.841,5.32,5.395,5.265,4.562,5.26
0,2015-10-21 8:00,50861,24211,0.837,5.32,5.39,5.267,4.584,5.28
0,2015-10-21 8:01,51573,24332,0.841,5.32,5.387,5.265,4.551,5.25
0,2015-10-21 8:02,51310,24621,0.837,5.32,5.385,5.275,4.57,5.26
0,2015-10-21 8:03,50654,24766,0.837,5.32,5.392,5.265,4.566,5.26
0,2015-10-21 8:04,51267,24299,0.841,5.32,5.383,5.253,4.54,5.24
0,2015-10-21 8:05,50676,24652,0.83,5.32,5.378,5.265,4.555,5.26
0,2015-10-21 8:06,51137,24644,0.83,5.32,5.387,5.275,4.573,5.27
0,2015-10-21 8:07,52031,24405,0.833,5.32,5.38,5.262,4.581,5.28
0,2015-10-21 8:08,51256,24658,0.833,5.32,5.383,5.265,4.551,5.25
0,2015-10-21 8:09,50681,24672,0.83,5.32,5.387,5.253,4.562,5.26
0,2015-10-21 8:10,51875,24301,0.833,5.32,5.4,5.28,4.577,5.28
0,2015-10-21 8:11,51289,24519,0.833,5.3,5.375,5.265,4.551,5.25
0,2015-10-21 8:12,51408,24498,0.841,5.32,5.387,5.273,4.562,5.26
0,2015-10-21 8:13,50960,24576,0.833,5.31,5.372,5.26,4.544,5.25
0,2015-10-21 8:14,50831,24483,0.83,5.32,5.398,5.275,4.562,5.25
0,2015-10-21 8:15,51026,24453,0.833,5.31,5.38,5.258,4.551,5.26
0,2015-10-21 8:16,50529,24449,0.833,5.31,5.387,5.27,4.57,5.28
0,2015-10-21 8:17,51205,24741,0.833,5.34,5.4,5.28,4.573,5.28
0,2015-10-21 8:18,50566,24523,0.837,5.32,5.392,5.265,4.555,5.26
0,2015-10-21 8:19,51139,24341,0.837,5.32,5.383,5.27,4.566,5.27
0,2015-10-21 8:20,50775,24613,0.837,5.33,5.4,5.282,4.584,5.28
0,2015-10-21 8:21,51509,24583,0.844,5.32,5.39,5.275,4.573,5.26
0,2015-10-21 8:22,51518,24481,0.844,5.32,5.385,5.265,4.551,5.25
0,2015-10-21 8:23,49980,24445,0.837,5.34,5.398,5.282,4.57,5.28
0,2015-10-21 8:24,50751,24418,0.837,5.32,5.39,5.265,4.57,5.26
0,2015-10-21 8:25,50758,24527,0.833,5.32,5.395,5.265,4.573,5.28
0,2015-10-21 8:26,51011,24520,0.837,5.32,5.39,5.28,4.581,5.29
0,2015-10-21 8:27,51190,24452,0.837,5.32,5.372,5.27,4.555,5.26
0,2015-10-21 8:28,51082,24252,0.841,5.32,5.4,5.28,4.588,5.3
0,2015-10-21 8:29,51077,24086,0.844,5.34,5.395,5.293,4.595,5.29
0,2015-10-21 8:30,51321,24038,0.844,5.33,5.395,5.28,4.588,5.33
0,2015-10-21 8:31,51062,23937,0.855,5.34,5.425,5.307,4.643,5.36
0,2015-10-21 8:32,51877,23774,0.855,5.36,5.425,5.307,4.621,5.33
0,2015-10-21 8:33,50951,23770,0.866,5.37,5.438,5.33,4.65,5.37
0,2015-10-21 8:34,51163,23690,0.877,5.37,5.435,5.323,4.639,5.36
0,2015-10-21 8:35,50057,23780,0.877,5.37,5.45,5.325,4.647,5.36
0,2015-10-21 8:36,50993,23958,0.899,5.39,5.46,5.343,4.654,5.36
0,2015-10-21 8:37,50115,23561,0.903,5.39,5.463,5.355,4.665,5.38
0,2015-10-21 8:38,50377,23944,0.91,5.4,5.472,5.355,4.668,5.39
0,2015-10-21 8:39,50211,23663,0.914,5.41,5.492,5.37,4.701,5.42
0,2015-10-21 8:40,50603,23645,0.921,5.42,5.48,5.375,4.687,5.4
0,2015-10-21 8:41,50643,23631,0.921,5.41,5.492,5.372,4.694,5.41
0,2015-10-21 8:42,50104,23601,0.925,5.41,5.488,5.375,4.694,5.41
0,2015-10-21 8:43,49978,23751,0.925,5.42,5.488,5.378,4.679,5.39
0,2015-10-21 8:44,49903,23791,0.929,5.42,5.492,5.378,4.709,5.42
0,2015-10-21 8:45,49593,23508,0.929,5.42,5.497,5.387,4.69,5.41
0,2015-10-21 8:46,50665,23619,0.929,5.42,5.495,5.378,4.698,5.41
0,2015-10-21 8:47,49985,23734,0.929,5.42,5.492,5.38,4.698,5.41
0,2015-10-21 8:48,50500,23692,0.932,5.42,5.495,5.38,4.701,5.41
0,2015-10-21 8:49,50388,23585,0.929,5.43,5.495,5.38,4.698,5.41
0,2015-10-21 8:50,49621,23424,0.929,5.42,5.49,5.38,4.698,5.41
0,2015-10-21 8:51,50357,23563,0.929,5.42,5.495,5.378,4.698,5.41
0,2015-10-21 8:52,49833,23472,0.929,5.42,5.497,5.378,4.698,5.41
0,2015-10-21 8:53,51040,23721,0.929,5.42,5.492,5.378,4.698,5.41
0,2015-10-21 8:54,51229,23847,0.929,5.43,5.495,5.385,4.698,5.42
0,2015-10-21 8:55,50190,23565,0.929,5.42,5.492,5.378,4.698,5.41
0,2015-10-21 8:56,51357,23650,0.929,5.42,5.492,5.38,4.698,5.41
0,2015-10-21 8:57,50128,23694,0.929,5.43,5.495,5.38,4.698,5.41
0,2015-10-21 8:58,50374,23572,0.929,5.42,5.492,5.378,4.698,5.41
0,2015-10-21 8:59,49954,23802,0.929,5.43,5.495,5.378,4.701,5.41
0,2015-10-21 9:00,50491,23633,0.929,5.42,5.492,5.378,4.698,5.41
0,2015-10-21 9:01,50066,23606,0.929,5.43,5.497,5.383,4.698,5.42
0,2015-10-21 9:02,51103,23813,0.932,5.43,5.497,5.385,4.701,5.41
0,2015-10-21 9:03,49482,23437,0.932,5.42,5.492,5.38,4.698,5.41
0,2015-10-21 9:04,51218,23591,0.932,5.43,5.497,5.38,4.701,5.42
0,2015-10-21 9:05,50603,23592,0.929,5.43,5.497,5.385,4.698,5.41
0,2015-10-21 9:06,50190,23640,0.932,5.43,5.497,5.385,4.701,5.41
0,2015-10-21 9:07,49800,23508,0.932,5.42,5.492,5.39,4.698,5.41
0,2015-10-21 9:08,50548,23628,0.932,5.43,5.495,5.385,4.701,5.41
0,2015-10-21 9:09,51051,23644,0.932,5.43,5.492,5.378,4.698,5.41
0,2015-10-21 9:10,49916,23845,0.929,5.42,5.497,5.383,4.698,5.41
0,2015-10-21 9:11,49890,23895,0.929,5.42,5.497,5.38,4.698,5.41
0,2015-10-21 9:12,49837,23521,0.929,5.42,5.497,5.387,4.701,5.42
0,2015-10-21 9:13,49705,23619,0.929,5.43,5.505,5.392,4.709,5.42
0,2015-10-21 9:14,50733,23707,0.929,5.43,5.495,5.38,4.705,5.43
0,2015-10-21 9:15,51306,23759,0.932,5.43,5.505,5.387,4.705,5.42
0,2015-10-21 9:16,50542,23473,0.936,5.43,5.503,5.387,4.694,5.41
0,2015-10-21 9:17,50908,23653,0.936,5.42,5.503,5.383,4.698,5.4
0,2015-10-21 9:18,49888,23557,0.932,5.43,5.497,5.385,4.705,5.42
0,2015-10-21 9:19,49260,23798,0.932,5.43,5.497,5.39,4.698,5.4
0,2015-10-21 9:20,50526,23911,0.932,5.42,5.495,5.38,4.694,5.42
0,2015-10-21 9:21,49940,23908,0.932,5.43,5.497,5.392,4.705,5.42
0,2015-10-21 9:22,51780,23599,0.932,5.43,5.497,5.38,4.69,5.4
0,2015-10-21 9:23,50771,23779,0.932,5.43,5.497,5.395,4.698,5.42
0,2015-10-21 9:24,50819,23477,0.929,5.43,5.503,5.38,4.705,5.43
0,2015-10-21 9:25,51051,23417,0.932,5.42,5.5,5.38,4.698,5.4
0,2015-10-21 9:26,50665,23709,0.929,5.43,5.505,5.4,4.727,5.44
0,2015-10-21 9:27,50908,23694,0.936,5.43,5.503,5.39,4.698,5.41
0,2015-10-21 9:28,50577,23759,0.936,5.42,5.495,5.378,4.687,5.41
0,2015-10-21 9:29,50145,23679,0.936,5.43,5.508,5.39,4.712,5.42
0,2015-10-21 9:30,50515,23643,0.936,5.42,5.497,5.385,4.694,5.39
0,2015-10-21 9:31,50158,23676,0.932,5.42,5.492,5.387,4.701,5.4
0,2015-10-21 9:32,50390,23748,0.932,5.43,5.495,5.387,4.712,5.43
0,2015-10-21 9:33,50337,23928,0.932,5.42,5.485,5.378,4.676,5.39
0,2015-10-21 9:34,50465,24007,0.932,5.39,5.443,5.345,4.65,5.36
0,2015-10-21 9:35,49628,24045,0.921,5.41,5.485,5.352,4.661,5.37
0,2015-10-21 9:36,50007,24130,0.925,5.41,5.488,5.372,4.672,5.38
0,2015-10-21 9:37,51584,24106,0.921,5.41,5.477,5.36,4.668,5.37
0,2015-10-21 9:38,51289,24036,0.914,5.4,5.475,5.36,4.665,5.38
0,2015-10-21 9:39,50379,24013,0.918,5.4,5.47,5.358,4.665,5.37
0,2015-10-21 9:40,50212,23750,0.91,5.4,5.472,5.355,4.665,5.37
0,2015-10-21 9:41,50348,23935,0.91,5.4,5.47,5.35,4.661,5.37
0,2015-10-21 9:42,51099,23899,0.899,5.4,5.465,5.35,4.65,5.36
0,2015-10-21 9:43,49696,24150,0.903,5.38,5.45,5.332,4.65,5.36
0,2015-10-21 9:44,50478,24018,0.896,5.38,5.445,5.33,4.636,5.34
0,2015-10-21 9:45,50491,24055,0.892,5.38,5.452,5.34,4.643,5.35
0,2015-10-21 9:46,52009,23761,0.888,5.38,5.45,5.338,4.639,5.35
0,2015-10-21 9:47,51374,24057,0.888,5.38,5.457,5.332,4.643,5.35
0,2015-10-21 9:48,50205,24051,0.888,5.38,5.45,5.327,4.639,5.35
0,2015-10-21 9:49,51240,23802,0.888,5.38,5.457,5.332,4.632,5.34
0,2015-10-21 9:50,50084,24327,0.888,5.37,5.438,5.315,4.617,5.33
0,2015-10-21 9:51,50538,24098,0.888,5.37,5.435,5.327,4.625,5.33
0,2015-10-21 9:52,50363,24184,0.888,5.38,5.44,5.332,4.628,5.34
0,2015-10-21 9:53,51370,23713,0.877,5.36,5.435,5.318,4.617,5.33
0,2015-10-21 9:54,50540,24211,0.877,5.37,5.438,5.32,4.621,5.32
0,2015-10-21 9:55,51445,24226,0.881,5.38,5.443,5.325,4.65,5.34
0,2015-10-21 9:56,51178,24045,0.881,5.37,5.438,5.323,4.625,5.33
0,2015-10-21 9:57,50440,23874,0.888,5.39,5.46,5.343,4.661,5.36
0,2015-10-21 9:58,49773,23664,0.888,5.38,5.438,5.33,4.636,5.35
0,2015-10-21 9:59,50007,23826,0.888,5.38,5.45,5.335,4.643,5.34
0,2015-10-21 10:00,52458,24212,0.888,5.38,5.452,5.332,4.643,5.36
0,2015-10-21 10:01,51637,23745,0.888,5.38,5.452,5.332,4.643,5.35
0,2015-10-21 10:02,51436,23860,0.892,5.38,5.457,5.335,4.647,5.35
0,2015-10-21 10:03,51258,24051,0.892,5.38,5.45,5.338,4.647,5.35
0,2015-10-21 10:04,50672,23903,0.892,5.38,5.45,5.338,4.647,5.35
0,2015-10-21 10:05,51004,23941,0.892,5.38,5.452,5.338,4.647,5.36
0,2015-10-21 10:06,50799,24043,0.892,5.39,5.457,5.335,4.647,5.36
0,2015-10-21 10:07,50910,23759,0.892,5.38,5.452,5.338,4.647,5.36
0,2015-10-21 10:08,51104,23919,0.892,5.38,5.455,5.332,4.647,5.36
0,2015-10-21 10:09,50806,24106,0.892,5.38,5.452,5.338,4.647,5.36
0,2015-10-21 10:10,50832,23755,0.892,5.38,5.452,5.343,4.647,5.36
0,2015-10-21 10:11,50130,23894,0.896,5.38,5.452,5.335,4.65,5.35
0,2015-10-21 10:12,50782,24073,0.892,5.39,5.46,5.34,4.647,5.36
0,2015-10-21 10:13,51049,24182,0.899,5.39,5.46,5.343,4.65,5.36
0,2015-10-21 10:14,50082,24035,0.903,5.39,5.46,5.343,4.654,5.37
0,2015-10-21 10:15,51392,24154,0.903,5.39,5.463,5.352,4.654,5.37
0,2015-10-21 10:16,50538,23958,0.907,5.4,5.472,5.355,4.661,5.36
0,2015-10-21 10:17,50513,23966,0.914,5.4,5.472,5.355,4.661,5.37
