state,datetime,p_gwangam,p_oryun,p_songpa,p_sincheon,p_hong,p_seong
0,2015-10-21 14:28,0.892,5.39,5.452,5.338,4.636,5.36
0,2015-10-21 14:29,0.892,5.38,5.443,5.338,4.632,5.34
0,2015-10-21 14:30,0.888,5.37,5.425,5.323,4.61,5.32
0,2015-10-21 14:31,0.881,5.37,5.44,5.325,4.621,5.35
0,2015-10-21 14:32,0.885,5.39,5.45,5.335,4.636,5.36
0,2015-10-21 14:33,0.885,5.38,5.438,5.325,4.628,5.34
0,2015-10-21 14:34,0.885,5.38,5.45,5.335,4.632,5.34
0,2015-10-21 14:35,0.885,5.38,5.452,5.332,4.632,5.34
0,2015-10-21 14:36,0.885,5.38,5.45,5.33,4.632,5.34
0,2015-10-21 14:37,0.888,5.38,5.445,5.33,4.632,5.34
0,2015-10-21 14:38,0.885,5.38,5.45,5.332,4.632,5.34
0,2015-10-21 14:39,0.888,5.38,5.448,5.335,4.632,5.35
0,2015-10-21 14:40,0.885,5.35,5.415,5.298,4.584,5.3
0,2015-10-21 14:41,0.855,5.35,5.423,5.305,4.628,5.36
0,2015-10-21 14:42,0.844,5.34,5.41,5.293,4.592,5.31
0,2015-10-21 14:43,0.844,5.34,5.41,5.3,4.603,5.31
0,2015-10-21 14:44,0.844,5.34,5.42,5.295,4.599,5.32
0,2015-10-21 14:45,0.855,5.35,5.42,5.305,4.606,5.3
0,2015-10-21 14:46,0.874,5.36,5.415,5.3,4.592,5.3
0,2015-10-21 14:47,0.881,5.37,5.435,5.323,4.636,5.36
0,2015-10-21 14:48,0.896,5.38,5.44,5.325,4.617,5.34
0,2015-10-21 14:49,0.899,5.4,5.477,5.355,4.658,5.38
0,2015-10-21 14:50,0.91,5.4,5.465,5.352,4.636,5.3
0,2015-10-21 14:51,0.888,5.36,5.432,5.307,4.588,5.29
0,2015-10-21 14:52,0.892,5.37,5.427,5.307,4.595,5.31
0,2015-10-21 14:53,0.877,5.37,5.455,5.338,4.617,5.33
0,2015-10-21 14:54,0.877,5.36,5.435,5.307,4.628,5.34
0,2015-10-21 14:55,0.877,5.37,5.43,5.31,4.603,5.32
0,2015-10-21 14:56,0.874,5.37,5.435,5.318,4.606,5.32
0,2015-10-21 14:57,0.877,5.37,5.432,5.32,4.606,5.32
0,2015-10-21 14:58,0.877,5.35,5.407,5.3,4.584,5.3
0,2015-10-21 14:59,0.877,5.36,5.425,5.313,4.595,5.31
0,2015-10-21 15:00,0.874,5.37,5.432,5.318,4.61,5.32
0,2015-10-21 15:01,0.877,5.36,5.427,5.307,4.603,5.31
0,2015-10-21 15:02,0.877,5.36,5.427,5.318,4.606,5.32
0,2015-10-21 15:03,0.877,5.37,5.432,5.315,4.606,5.32
0,2015-10-21 15:04,0.877,5.36,5.435,5.313,4.606,5.31
0,2015-10-21 15:05,0.877,5.36,5.42,5.29,4.581,5.28
0,2015-10-21 15:06,0.874,5.38,5.435,5.32,4.61,5.32
0,2015-10-21 15:07,0.874,5.36,5.43,5.323,4.617,5.32
0,2015-10-21 15:08,0.874,5.36,5.427,5.31,4.606,5.32
0,2015-10-21 15:09,0.874,5.36,5.427,5.313,4.606,5.32
0,2015-10-21 15:10,0.874,5.36,5.43,5.315,4.606,5.32
0,2015-10-21 15:11,0.874,5.36,5.425,5.313,4.606,5.32
0,2015-10-21 15:12,0.874,5.36,5.425,5.313,4.603,5.32
0,2015-10-21 15:13,0.877,5.36,5.425,5.315,4.606,5.32
0,2015-10-21 15:14,0.877,5.37,5.427,5.313,4.606,5.32
0,2015-10-21 15:15,0.877,5.37,5.435,5.32,4.61,5.33
0,2015-10-21 15:16,0.877,5.37,5.432,5.32,4.614,5.32
0,2015-10-21 15:17,0.888,5.38,5.45,5.332,4.617,5.33
0,2015-10-21 15:18,0.918,5.41,5.475,5.355,4.639,5.36
0,2015-10-21 15:19,0.94,5.42,5.485,5.38,4.661,5.37
0,2015-10-21 15:20,0.962,5.45,5.512,5.392,4.676,5.39
0,2015-10-21 15:21,0.973,5.46,5.523,5.403,4.687,5.4
0,2015-10-21 15:22,0.973,5.46,5.52,5.405,4.69,5.4
0,2015-10-21 15:23,0.976,5.46,5.523,5.405,4.698,5.4
0,2015-10-21 15:24,0.991,5.47,5.535,5.425,4.709,5.42
0,2015-10-21 15:25,0.987,5.5,5.597,5.497,4.8,5.53
0,2015-10-21 15:26,1.013,5.51,5.57,5.457,4.767,5.47
0,2015-10-21 15:27,1.016,5.5,5.573,5.463,4.764,5.49
0,2015-10-21 15:28,1.027,5.52,5.597,5.475,4.771,5.49
0,2015-10-21 15:29,1.035,5.53,5.597,5.477,4.778,5.49
0,2015-10-21 15:30,1.038,5.53,5.593,5.485,4.778,5.5
0,2015-10-21 15:31,1.046,5.53,5.6,5.488,4.786,5.51
0,2015-10-21 15:32,1.042,5.53,5.597,5.495,4.786,5.51
0,2015-10-21 15:33,1.046,5.53,5.613,5.497,4.793,5.51
0,2015-10-21 15:34,1.071,5.56,5.63,5.515,4.808,5.53
0,2015-10-21 15:35,1.075,5.57,5.625,5.517,4.8,5.53
0,2015-10-21 15:36,1.06,5.57,5.653,5.528,4.841,5.57
0,2015-10-21 15:37,0.932,5.43,5.497,5.378,4.676,5.39
0,2015-10-21 15:38,0.991,5.49,5.552,5.438,4.723,5.44
0,2015-10-21 15:39,0.921,5.41,5.485,5.37,4.672,5.39
0,2015-10-21 15:40,0.925,5.41,5.472,5.358,4.676,5.39
0,2015-10-21 15:41,0.881,5.38,5.45,5.332,4.643,5.36
0,2015-10-21 15:42,0.859,5.36,5.435,5.318,4.632,5.35
0,2015-10-21 15:43,0.819,5.32,5.39,5.282,4.603,5.33
0,2015-10-21 15:44,0.808,5.31,5.378,5.27,4.581,5.3
0,2015-10-21 15:45,0.786,5.29,5.365,5.245,4.566,5.29
0,2015-10-21 15:46,0.771,5.28,5.352,5.233,4.551,5.28
0,2015-10-21 15:47,0.764,5.26,5.34,5.235,4.548,5.27
0,2015-10-21 15:48,0.738,5.24,5.315,5.2,4.522,5.24
0,2015-10-21 15:49,0.731,5.24,5.31,5.202,4.522,5.24
0,2015-10-21 15:50,0.712,5.21,5.29,5.182,4.493,5.21
0,2015-10-21 15:51,0.701,5.2,5.278,5.17,4.493,5.21
0,2015-10-21 15:52,0.694,5.2,5.28,5.16,4.504,5.23
0,2015-10-21 15:53,0.775,5.26,5.325,5.213,4.507,5.23
0,2015-10-21 15:54,0.775,5.28,5.355,5.247,4.562,5.28
0,2015-10-21 15:55,0.797,5.29,5.355,5.25,4.551,5.28
0,2015-10-21 15:56,0.808,5.3,5.39,5.285,4.599,5.32
0,2015-10-21 15:57,0.819,5.31,5.387,5.273,4.584,5.31
0,2015-10-21 15:58,0.83,5.32,5.398,5.29,4.592,5.32
0,2015-10-21 15:59,0.841,5.34,5.407,5.293,4.603,5.32
0,2015-10-21 16:00,0.841,5.34,5.41,5.3,4.61,5.33
0,2015-10-21 16:01,0.852,5.34,5.42,5.302,4.61,5.34
0,2015-10-21 16:02,0.863,5.37,5.443,5.345,4.654,5.37
0,2015-10-21 16:03,0.863,5.36,5.425,5.31,4.614,5.34
0,2015-10-21 16:04,0.87,5.37,5.438,5.325,4.632,5.36
0,2015-10-21 16:05,0.874,5.37,5.438,5.33,4.636,5.36
0,2015-10-21 16:06,0.874,5.38,5.452,5.345,4.654,5.39
0,2015-10-21 16:07,0.877,5.36,5.427,5.318,4.625,5.35
0,2015-10-21 16:08,0.877,5.37,5.44,5.332,4.636,5.36
0,2015-10-21 16:09,0.881,5.38,5.45,5.332,4.643,5.37
0,2015-10-21 16:10,0.877,5.37,5.445,5.332,4.639,5.36
0,2015-10-21 16:11,0.881,5.37,5.452,5.338,4.643,5.36
0,2015-10-21 16:12,0.881,5.38,5.452,5.338,4.643,5.37
0,2015-10-21 16:13,0.881,5.39,5.465,5.355,4.661,5.38
0,2015-10-21 16:14,0.885,5.38,5.46,5.343,4.665,5.4
0,2015-10-21 16:15,0.885,5.39,5.46,5.345,4.643,5.37
0,2015-10-21 16:16,0.888,5.38,5.443,5.325,4.639,5.36
0,2015-10-21 16:17,0.885,5.38,5.457,5.345,4.65,5.37
0,2015-10-21 16:18,0.888,5.39,5.452,5.345,4.65,5.37
0,2015-10-21 16:19,0.885,5.4,5.472,5.36,4.672,5.4
0,2015-10-21 16:20,0.888,5.37,5.443,5.323,4.639,5.36
0,2015-10-21 16:21,0.885,5.38,5.45,5.343,4.65,5.37
0,2015-10-21 16:22,0.888,5.39,5.457,5.345,4.65,5.37
0,2015-10-21 16:23,0.888,5.39,5.455,5.343,4.65,5.37
0,2015-10-21 16:24,0.885,5.38,5.457,5.345,4.65,5.37
0,2015-10-21 16:25,0.888,5.39,5.46,5.352,4.654,5.38
0,2015-10-21 16:26,0.885,5.38,5.452,5.338,4.65,5.37
0,2015-10-21 16:27,0.885,5.38,5.457,5.345,4.65,5.37
0,2015-10-21 16:28,0.885,5.38,5.452,5.345,4.65,5.37
0,2015-10-21 16:29,0.881,5.38,5.45,5.343,4.65,5.37
0,2015-10-21 16:30,0.881,5.38,5.452,5.338,4.65,5.37
0,2015-10-21 16:31,0.881,5.38,5.452,5.343,4.647,5.37
0,2015-10-21 16:32,0.877,5.37,5.443,5.338,4.647,5.37
0,2015-10-21 16:33,0.877,5.38,5.443,5.335,4.647,5.36
0,2015-10-21 16:34,0.877,5.37,5.45,5.338,4.643,5.37
0,2015-10-21 16:35,0.877,5.38,5.457,5.338,4.65,5.37
0,2015-10-21 16:36,0.877,5.37,5.448,5.335,4.636,5.36
0,2015-10-21 16:37,0.877,5.37,5.445,5.335,4.643,5.37
0,2015-10-21 16:38,0.877,5.37,5.438,5.332,4.639,5.36
0,2015-10-21 16:39,0.877,5.38,5.452,5.338,4.665,5.38
0,2015-10-21 16:40,0.877,5.37,5.44,5.332,4.621,5.34
0,2015-10-21 16:41,0.877,5.37,5.432,5.298,4.573,5.28
0,2015-10-21 16:42,0.866,5.34,5.403,5.28,4.559,5.25
0,2015-10-21 16:43,0.855,5.34,5.405,5.29,4.577,5.3
0,2015-10-21 16:44,0.844,5.33,5.392,5.278,4.57,5.28
0,2015-10-21 16:45,0.833,5.32,5.395,5.28,4.562,5.28
0,2015-10-21 16:46,0.822,5.32,5.38,5.267,4.559,5.28
0,2015-10-21 16:47,0.822,5.32,5.385,5.265,4.551,5.26
0,2015-10-21 16:48,0.811,5.32,5.4,5.302,4.647,5.37
0,2015-10-21 16:49,0.826,5.32,5.39,5.265,4.566,5.29
0,2015-10-21 16:50,0.822,5.32,5.392,5.28,4.588,5.31
0,2015-10-21 16:51,0.837,5.33,5.403,5.29,4.595,5.31
0,2015-10-21 16:52,0.837,5.34,5.405,5.293,4.599,5.32
0,2015-10-21 16:53,0.848,5.34,5.418,5.305,4.606,5.32
0,2015-10-21 16:54,0.855,5.36,5.423,5.315,4.61,5.33
0,2015-10-21 16:55,0.855,5.35,5.423,5.31,4.61,5.33
0,2015-10-21 16:56,0.859,5.35,5.425,5.31,4.61,5.33
0,2015-10-21 16:57,0.859,5.35,5.425,5.315,4.614,5.33
0,2015-10-21 16:58,0.859,5.37,5.435,5.327,4.65,5.36
0,2015-10-21 16:59,0.881,5.37,5.448,5.332,4.628,5.34
0,2015-10-21 17:00,0.885,5.38,5.455,5.345,4.65,5.37
0,2015-10-21 17:01,0.899,5.43,5.495,5.4,4.756,5.53
0,2015-10-21 17:02,0.918,5.43,5.515,5.423,4.734,5.47
0,2015-10-21 17:03,0.929,5.43,5.505,5.405,4.716,5.43
0,2015-10-21 17:04,0.94,5.44,5.52,5.418,4.76,5.49
0,2015-10-21 17:05,0.943,5.44,5.517,5.405,4.723,5.45
0,2015-10-21 17:06,0.943,5.44,5.515,5.418,4.742,5.46
0,2015-10-21 17:07,0.947,5.45,5.525,5.418,4.742,5.48
0,2015-10-21 17:08,0.951,5.45,5.535,5.423,4.753,5.48
0,2015-10-21 17:09,0.951,5.45,5.528,5.423,4.723,5.45
0,2015-10-21 17:10,0.962,5.46,5.543,5.435,4.76,5.49
0,2015-10-21 17:11,0.965,5.47,5.54,5.435,4.753,5.48
0,2015-10-21 17:12,0.973,5.47,5.548,5.445,4.778,5.51
0,2015-10-21 17:13,0.976,5.47,5.537,5.435,4.756,5.48
0,2015-10-21 17:14,0.976,5.47,5.552,5.44,4.764,5.49
0,2015-10-21 17:15,0.969,5.47,5.56,5.45,4.778,5.5
0,2015-10-21 17:16,0.965,5.47,5.535,5.425,4.745,5.47
0,2015-10-21 17:17,0.958,5.44,5.525,5.423,4.742,5.47
0,2015-10-21 17:18,0.954,5.46,5.53,5.425,4.742,5.47
0,2015-10-21 17:19,0.951,5.45,5.532,5.425,4.742,5.47
0,2015-10-21 17:20,0.951,5.45,5.54,5.435,4.767,5.5
0,2015-10-21 17:21,0.954,5.45,5.523,5.42,4.742,5.46
0,2015-10-21 17:22,0.951,5.47,5.535,5.427,4.753,5.49
0,2015-10-21 17:23,0.954,5.45,5.525,5.418,4.738,5.46
0,2015-10-21 17:24,0.954,5.47,5.537,5.425,4.753,5.47
0,2015-10-21 17:25,0.969,5.47,5.56,5.452,4.782,5.52
0,2015-10-21 17:26,0.973,5.47,5.548,5.438,4.745,5.47
0,2015-10-21 17:27,0.98,5.47,5.55,5.448,4.782,5.51
0,2015-10-21 17:28,0.991,5.48,5.56,5.452,4.76,5.49
0,2015-10-21 17:29,1.016,5.51,5.605,5.497,4.819,5.55
0,2015-10-21 17:30,1.016,5.52,5.595,5.483,4.786,5.52
0,2015-10-21 17:31,1.042,5.53,5.605,5.505,4.822,5.55
0,2015-10-21 17:32,1.042,5.55,5.622,5.517,4.841,5.58
0,2015-10-21 17:33,1.046,5.52,5.6,5.492,4.808,5.54
0,2015-10-21 17:34,1.046,5.55,5.635,5.53,4.844,5.57
0,2015-10-21 17:35,1.02,5.53,5.602,5.492,4.819,5.53
0,2015-10-21 17:36,0.932,5.43,5.492,5.378,4.698,5.4
0,2015-10-21 17:37,0.921,5.41,5.48,5.367,4.683,5.4
0,2015-10-21 17:38,0.874,5.37,5.45,5.33,4.658,5.39
0,2015-10-21 17:39,0.852,5.34,5.423,5.302,4.617,5.34
0,2015-10-21 17:40,0.833,5.33,5.42,5.305,4.617,5.34
0,2015-10-21 17:41,0.819,5.32,5.39,5.285,4.595,5.32
0,2015-10-21 17:42,0.808,5.31,5.39,5.273,4.584,5.31
0,2015-10-21 17:43,0.804,5.3,5.378,5.262,4.581,5.3
0,2015-10-21 17:44,0.793,5.3,5.37,5.262,4.577,5.3
0,2015-10-21 17:45,0.786,5.28,5.36,5.25,4.57,5.3
0,2015-10-21 17:46,0.782,5.28,5.358,5.247,4.566,5.29
0,2015-10-21 17:47,0.775,5.28,5.355,5.24,4.562,5.28
0,2015-10-21 17:48,0.771,5.28,5.347,5.24,4.559,5.29
0,2015-10-21 17:49,0.771,5.28,5.352,5.238,4.559,5.28
0,2015-10-21 17:50,0.756,5.22,5.262,5.133,4.43,5.13
0,2015-10-21 17:51,0.731,5.22,5.273,5.153,4.438,5.15
0,2015-10-21 17:52,0.72,5.21,5.28,5.16,4.449,5.15
0,2015-10-21 17:53,0.698,5.18,5.255,5.148,4.438,5.16
0,2015-10-21 17:54,0.687,5.18,5.245,5.137,4.434,5.15
0,2015-10-21 17:55,0.676,5.17,5.242,5.122,4.419,5.14
0,2015-10-21 17:56,0.676,5.17,5.24,5.122,4.419,5.12
0,2015-10-21 17:57,0.668,5.16,5.233,5.117,4.412,5.12
0,2015-10-21 17:58,0.665,5.16,5.233,5.108,4.408,5.12
0,2015-10-21 17:59,0.668,5.23,5.29,5.168,4.445,5.15
0,2015-10-21 18:00,0.742,5.24,5.302,5.185,4.482,5.2
0,2015-10-21 18:01,0.756,5.25,5.315,5.195,4.471,5.17
0,2015-10-21 18:02,0.767,5.26,5.327,5.207,4.496,5.2
0,2015-10-21 18:03,0.771,5.26,5.325,5.2,4.493,5.22
0,2015-10-21 18:04,0.778,5.28,5.338,5.218,4.515,5.22
0,2015-10-21 18:05,0.782,5.27,5.338,5.218,4.482,5.2
0,2015-10-21 18:06,0.782,5.28,5.332,5.21,4.507,5.21
0,2015-10-21 18:07,0.786,5.27,5.343,5.218,4.504,5.22
0,2015-10-21 18:08,0.786,5.27,5.338,5.215,4.504,5.22
0,2015-10-21 18:09,0.786,5.28,5.345,5.23,4.529,5.23
0,2015-10-21 18:10,0.789,5.28,5.332,5.215,4.489,5.2
0,2015-10-21 18:11,0.789,5.28,5.338,5.218,4.507,5.21
0,2015-10-21 18:12,0.793,5.28,5.345,5.23,4.511,5.22
0,2015-10-21 18:13,0.789,5.28,5.345,5.227,4.511,5.22
0,2015-10-21 18:14,0.793,5.29,5.358,5.24,4.559,5.28
0,2015-10-21 18:15,0.8,5.28,5.355,5.233,4.518,5.24
0,2015-10-21 18:16,0.804,5.28,5.355,5.24,4.529,5.24
0,2015-10-21 18:17,0.804,5.29,5.355,5.23,4.5,5.21
0,2015-10-21 18:18,0.797,5.28,5.355,5.227,4.518,5.22
0,2015-10-21 18:19,0.797,5.29,5.345,5.227,4.511,5.23
0,2015-10-21 18:20,0.767,5.25,5.32,5.205,4.496,5.2
0,2015-10-21 18:21,0.756,5.26,5.31,5.2,4.489,5.2
0,2015-10-21 18:22,0.745,5.24,5.315,5.182,4.474,5.18
0,2015-10-21 18:23,0.734,5.23,5.295,5.177,4.467,5.18
0,2015-10-21 18:24,0.734,5.23,5.293,5.177,4.463,5.18
0,2015-10-21 18:25,0.731,5.22,5.282,5.17,4.46,5.17
0,2015-10-21 18:26,0.731,5.22,5.293,5.168,4.46,5.17
0,2015-10-21 18:27,0.727,5.22,5.282,5.17,4.46,5.17
0,2015-10-21 18:28,0.727,5.22,5.282,5.157,4.452,5.16
0,2015-10-21 18:29,0.727,5.22,5.28,5.168,4.456,5.16
0,2015-10-21 18:30,0.723,5.21,5.28,5.16,4.456,5.16
0,2015-10-21 18:31,0.723,5.21,5.28,5.16,4.456,5.16
0,2015-10-21 18:32,0.723,5.22,5.28,5.165,4.452,5.16
0,2015-10-21 18:33,0.72,5.21,5.278,5.16,4.452,5.16
0,2015-10-21 18:34,0.723,5.21,5.28,5.16,4.452,5.16
0,2015-10-21 18:35,0.723,5.21,5.278,5.16,4.445,5.16
0,2015-10-21 18:36,0.723,5.21,5.282,5.168,4.474,5.17
0,2015-10-21 18:37,0.723,5.21,5.275,5.157,4.438,5.14
0,2015-10-21 18:38,0.72,5.21,5.278,5.157,4.452,5.15
0,2015-10-21 18:39,0.72,5.22,5.29,5.17,4.478,5.18
0,2015-10-21 18:40,0.723,5.21,5.278,5.153,4.43,5.14
0,2015-10-21 18:41,0.723,5.21,5.273,5.165,4.456,5.16
0,2015-10-21 18:42,0.723,5.22,5.28,5.16,4.449,5.16
0,2015-10-21 18:43,0.709,5.21,5.28,5.15,4.449,5.16
0,2015-10-21 18:44,0.712,5.2,5.265,5.15,4.441,5.15
0,2015-10-21 18:45,0.705,5.2,5.265,5.148,4.438,5.15
0,2015-10-21 18:46,0.705,5.2,5.28,5.162,4.46,5.16
0,2015-10-21 18:47,0.709,5.19,5.267,5.135,4.427,5.13
0,2015-10-21 18:48,0.712,5.2,5.265,5.148,4.445,5.16
0,2015-10-21 18:49,0.712,5.2,5.273,5.153,4.441,5.14
0,2015-10-21 18:50,0.712,5.2,5.265,5.15,4.441,5.15
0,2015-10-21 18:51,0.712,5.2,5.278,5.157,4.445,5.15
0,2015-10-21 18:52,0.716,5.2,5.265,5.15,4.445,5.15
0,2015-10-21 18:53,0.716,5.2,5.267,5.155,4.441,5.15
0,2015-10-21 18:54,0.712,5.2,5.278,5.16,4.456,5.16
0,2015-10-21 18:55,0.712,5.21,5.265,5.157,4.445,5.15
0,2015-10-21 18:56,0.712,5.19,5.267,5.15,4.427,5.14
0,2015-10-21 18:57,0.709,5.2,5.262,5.148,4.441,5.15
0,2015-10-21 18:58,0.709,5.2,5.275,5.165,4.463,5.17
0,2015-10-21 18:59,0.709,5.2,5.255,5.14,4.423,5.14
0,2015-10-21 19:00,0.705,5.2,5.262,5.15,4.441,5.15
0,2015-10-21 19:01,0.705,5.2,5.262,5.142,4.438,5.14
0,2015-10-21 19:02,0.705,5.2,5.265,5.14,4.434,5.15
0,2015-10-21 19:03,0.709,5.2,5.265,5.15,4.438,5.14
0,2015-10-21 19:04,0.705,5.2,5.265,5.148,4.438,5.14
0,2015-10-21 19:05,0.701,5.2,5.265,5.153,4.449,5.16
0,2015-10-21 19:06,0.701,5.18,5.253,5.137,4.427,5.13
0,2015-10-21 19:07,0.694,5.19,5.26,5.133,4.434,5.14
0,2015-10-21 19:08,0.698,5.18,5.253,5.133,4.427,5.13
0,2015-10-21 19:09,0.694,5.18,5.242,5.122,4.423,5.13
0,2015-10-21 19:10,0.683,5.17,5.24,5.122,4.416,5.13
0,2015-10-21 19:11,0.668,5.16,5.23,5.108,4.408,5.13
0,2015-10-21 19:12,0.665,5.16,5.22,5.105,4.401,5.11
0,2015-10-21 19:13,0.654,5.15,5.222,5.105,4.401,5.11
0,2015-10-21 19:14,0.654,5.13,5.202,5.08,4.39,5.1
0,2015-10-21 19:15,0.643,5.14,5.2,5.088,4.386,5.1
0,2015-10-21 19:16,0.643,5.13,5.2,5.085,4.383,5.09
0,2015-10-21 19:17,0.636,5.13,5.205,5.08,4.383,5.09
0,2015-10-21 19:18,0.639,5.13,5.2,5.08,4.379,5.09
0,2015-10-21 19:19,0.643,5.13,5.202,5.085,4.386,5.09
0,2015-10-21 19:20,0.636,5.14,5.205,5.085,4.379,5.09
0,2015-10-21 19:21,0.636,5.13,5.195,5.08,4.379,5.08
0,2015-10-21 19:22,0.636,5.13,5.2,5.077,4.379,5.08
0,2015-10-21 19:23,0.636,5.12,5.198,5.08,4.379,5.09
0,2015-10-21 19:24,0.636,5.13,5.198,5.08,4.379,5.09
0,2015-10-21 19:25,0.767,5.25,5.307,5.195,4.43,5.14
0,2015-10-21 19:26,0.764,5.26,5.325,5.2,4.504,5.22
0,2015-10-21 19:27,0.764,5.28,5.35,5.222,4.489,5.2
0,2015-10-21 19:28,0.822,5.3,5.372,5.245,4.537,5.24
0,2015-10-21 19:29,0.833,5.32,5.375,5.255,4.529,5.24
0,2015-10-21 19:30,0.848,5.33,5.403,5.278,4.57,5.28
0,2015-10-21 19:31,0.855,5.34,5.39,5.26,4.54,5.25
0,2015-10-21 19:32,0.874,5.36,5.42,5.305,4.584,5.29
0,2015-10-21 19:33,0.885,5.36,5.425,5.305,4.577,5.28
0,2015-10-21 19:34,0.888,5.39,5.452,5.345,4.668,5.4
0,2015-10-21 19:35,0.907,5.4,5.46,5.345,4.639,5.36
0,2015-10-21 19:36,0.914,5.4,5.472,5.367,4.661,5.37
0,2015-10-21 19:37,0.94,5.42,5.497,5.383,4.665,5.37
0,2015-10-21 19:38,0.947,5.43,5.497,5.378,4.679,5.39
0,2015-10-21 19:39,0.962,5.44,5.505,5.398,4.683,5.4
0,2015-10-21 19:40,0.965,5.45,5.515,5.398,4.69,5.4
0,2015-10-21 19:41,0.969,5.45,5.52,5.403,4.694,5.4
0,2015-10-21 19:42,0.969,5.45,5.52,5.4,4.694,5.4
0,2015-10-21 19:43,0.969,5.45,5.523,5.403,4.698,5.41
0,2015-10-21 19:44,0.973,5.45,5.523,5.407,4.694,5.41
0,2015-10-21 19:45,0.973,5.46,5.523,5.405,4.694,5.41
0,2015-10-21 19:46,0.973,5.46,5.523,5.405,4.698,5.41
0,2015-10-21 19:47,0.958,5.46,5.52,5.41,4.72,5.44
0,2015-10-21 19:48,0.892,5.39,5.457,5.343,4.639,5.36
0,2015-10-21 19:49,0.896,5.38,5.46,5.343,4.628,5.33
0,2015-10-21 19:50,0.863,5.36,5.427,5.318,4.617,5.33
0,2015-10-21 19:51,0.848,5.34,5.415,5.307,4.603,5.32
0,2015-10-21 19:52,0.841,5.33,5.403,5.28,4.581,5.29
0,2015-10-21 19:53,0.83,5.33,5.398,5.28,4.581,5.29
0,2015-10-21 19:54,0.819,5.31,5.372,5.253,4.544,5.25
0,2015-10-21 19:55,0.815,5.3,5.372,5.28,4.584,5.29
0,2015-10-21 19:56,0.811,5.31,5.378,5.265,4.566,5.28
0,2015-10-21 19:57,0.811,5.31,5.378,5.262,4.566,5.28
0,2015-10-21 19:58,0.811,5.3,5.372,5.262,4.562,5.28
0,2015-10-21 19:59,0.826,5.32,5.39,5.275,4.577,5.29
0,2015-10-21 20:00,0.83,5.3,5.372,5.253,4.551,5.27
0,2015-10-21 20:01,0.83,5.32,5.4,5.275,4.592,5.31
0,2015-10-21 20:02,0.837,5.33,5.398,5.28,4.584,5.3
0,2015-10-21 20:03,0.837,5.33,5.395,5.278,4.584,5.29
0,2015-10-21 20:04,0.848,5.34,5.4,5.282,4.584,5.29
0,2015-10-21 20:05,0.855,5.34,5.418,5.3,4.599,5.31
0,2015-10-21 20:06,0.863,5.34,5.4,5.282,4.577,5.3
0,2015-10-21 20:07,0.863,5.35,5.425,5.3,4.595,5.34
0,2015-10-21 20:08,0.863,5.36,5.425,5.305,4.61,5.32
0,2015-10-21 20:09,0.848,5.34,5.412,5.293,4.592,5.31
0,2015-10-21 20:10,0.844,5.34,5.412,5.298,4.599,5.31
0,2015-10-21 20:11,0.819,5.32,5.39,5.265,4.573,5.29
0,2015-10-21 20:12,0.808,5.31,5.378,5.265,4.566,5.28
0,2015-10-21 20:13,0.793,5.3,5.365,5.242,4.555,5.28
0,2015-10-21 20:14,0.786,5.26,5.332,5.215,4.522,5.24
0,2015-10-21 20:15,0.767,5.26,5.33,5.215,4.526,5.25
0,2015-10-21 20:16,0.764,5.26,5.332,5.22,4.529,5.25
0,2015-10-21 20:17,0.756,5.25,5.32,5.213,4.518,5.24
0,2015-10-21 20:18,0.756,5.25,5.32,5.213,4.518,5.24
0,2015-10-21 20:19,0.756,5.24,5.302,5.185,4.493,5.2
0,2015-10-21 20:20,0.756,5.24,5.315,5.2,4.504,5.21
0,2015-10-21 20:21,0.749,5.25,5.32,5.2,4.529,5.24
0,2015-10-21 20:22,0.753,5.24,5.315,5.2,4.507,5.22
0,2015-10-21 20:23,0.753,5.24,5.318,5.2,4.511,5.23
0,2015-10-21 20:24,0.753,5.24,5.302,5.182,4.493,5.2
0,2015-10-21 20:25,0.753,5.24,5.313,5.193,4.504,5.21
0,2015-10-21 20:26,0.745,5.26,5.323,5.213,4.526,5.24
0,2015-10-21 20:27,0.749,5.24,5.323,5.198,4.515,5.23
0,2015-10-21 20:28,0.749,5.24,5.313,5.2,4.507,5.21
0,2015-10-21 20:29,0.742,5.23,5.307,5.195,4.496,5.21
0,2015-10-21 20:30,0.738,5.25,5.325,5.21,4.522,5.23
0,2015-10-21 20:31,0.742,5.24,5.307,5.195,4.504,5.22
0,2015-10-21 20:32,0.738,5.24,5.305,5.193,4.504,5.21
0,2015-10-21 20:33,0.738,5.23,5.3,5.185,4.478,5.2
0,2015-10-21 20:34,0.734,5.23,5.295,5.182,4.515,5.23
0,2015-10-21 20:35,0.734,5.23,5.302,5.195,4.504,5.22
0,2015-10-21 20:36,0.738,5.23,5.302,5.195,4.5,5.2
0,2015-10-21 20:37,0.738,5.29,5.4,5.293,4.603,5.32
0,2015-10-21 20:38,0.753,5.26,5.355,5.24,4.599,5.32
0,2015-10-21 20:39,0.76,5.26,5.345,5.235,4.562,5.28
0,2015-10-21 20:40,0.767,5.27,5.345,5.235,4.566,5.29
0,2015-10-21 20:41,0.771,5.29,5.36,5.278,4.603,5.33
0,2015-10-21 20:42,0.778,5.28,5.36,5.253,4.581,5.31
0,2015-10-21 20:43,0.786,5.28,5.372,5.26,4.595,5.32
0,2015-10-21 20:44,0.797,5.3,5.37,5.275,4.599,5.32
