state,datetime,p_gwangam,p_oryun,p_songpa,p_sincheon,p_hong,p_seong
0,2015-10-21 00:18:00,0.822,5.26,5.305,5.175,4.452,5.14
0,2015-10-21 00:19:00,0.819,5.26,5.302,5.173,4.452,5.14
0,2015-10-21 00:20:00,0.822,5.26,5.302,5.177,4.452,5.14
0,2015-10-21 00:21:00,0.826,5.26,5.302,5.175,4.456,5.14
0,2015-10-21 00:22:00,0.822,5.26,5.298,5.177,4.452,5.15
0,2015-10-21 00:23:00,0.822,5.27,5.302,5.177,4.452,5.15
0,2015-10-21 00:24:00,0.822,5.26,5.302,5.175,4.452,5.15
0,2015-10-21 00:25:00,0.822,5.26,5.298,5.173,4.452,5.14
0,2015-10-21 00:26:00,0.822,5.26,5.3,5.177,4.456,5.15
0,2015-10-21 00:27:00,0.822,5.26,5.3,5.175,4.456,5.15
0,2015-10-21 00:28:00,0.822,5.26,5.3,5.173,4.452,5.15
0,2015-10-21 00:29:00,0.822,5.26,5.3,5.177,4.449,5.15
0,2015-10-21 00:30:00,0.822,5.26,5.302,5.17,4.452,5.14
0,2015-10-21 00:31:00,0.822,5.26,5.302,5.177,4.456,5.14
0,2015-10-21 00:32:00,0.822,5.26,5.3,5.175,4.456,5.14
0,2015-10-21 00:33:00,0.822,5.26,5.305,5.173,4.452,5.14
0,2015-10-21 00:34:00,0.819,5.26,5.305,5.177,4.449,5.15
0,2015-10-21 00:35:00,0.819,5.26,5.302,5.175,4.452,5.14
0,2015-10-21 00:36:00,0.819,5.26,5.298,5.173,4.452,5.14
0,2015-10-21 00:37:00,0.822,5.26,5.302,5.175,4.452,5.14
0,2015-10-21 00:38:00,0.822,5.26,5.298,5.177,4.452,5.14
0,2015-10-21 00:39:00,0.819,5.26,5.3,5.173,4.452,5.15
0,2015-10-21 00:40:00,0.822,5.26,5.302,5.175,4.456,5.15
0,2015-10-21 00:41:00,0.822,5.26,5.31,5.175,4.456,5.14
0,2015-10-21 00:42:00,0.822,5.27,5.305,5.177,4.456,5.15
0,2015-10-21 00:43:00,0.822,5.27,5.302,5.177,4.456,5.15
0,2015-10-21 00:44:00,0.826,5.26,5.307,5.177,4.456,5.15
0,2015-10-21 00:45:00,0.822,5.27,5.305,5.177,4.456,5.15
0,2015-10-21 00:46:00,0.822,5.27,5.305,5.175,4.452,5.14
0,2015-10-21 00:47:00,0.822,5.26,5.302,5.175,4.456,5.15
0,2015-10-21 00:48:00,0.826,5.27,5.302,5.18,4.456,5.14
0,2015-10-21 00:49:00,0.822,5.26,5.305,5.175,4.456,5.15
0,2015-10-21 00:50:00,0.819,5.26,5.293,5.165,4.449,5.15
0,2015-10-21 00:51:00,0.815,5.26,5.298,5.165,4.449,5.14
0,2015-10-21 00:52:00,0.811,5.26,5.295,5.162,4.445,5.14
0,2015-10-21 00:53:00,0.811,5.26,5.293,5.165,4.445,5.14
0,2015-10-21 00:54:00,0.815,5.25,5.293,5.15,4.43,5.13
0,2015-10-21 00:55:00,0.826,5.27,5.31,5.177,4.452,5.15
0,2015-10-21 00:56:00,0.822,5.27,5.305,5.175,4.452,5.14
0,2015-10-21 00:57:00,0.848,5.28,5.32,5.195,4.463,5.15
0,2015-10-21 00:58:00,0.855,5.29,5.327,5.207,4.482,5.17
0,2015-10-21 00:59:00,0.863,5.3,5.343,5.2,4.478,5.17
0,2015-10-21 01:00:00,0.863,5.32,5.345,5.218,4.489,5.18
0,2015-10-21 01:01:00,0.874,5.31,5.352,5.22,4.493,5.18
0,2015-10-21 01:02:00,0.859,5.3,5.332,5.207,4.482,5.17
0,2015-10-21 01:03:00,0.859,5.3,5.338,5.21,4.485,5.17
0,2015-10-21 01:04:00,0.852,5.3,5.335,5.202,4.474,5.17
0,2015-10-21 01:05:00,0.848,5.29,5.325,5.198,4.474,5.17
0,2015-10-21 01:06:00,0.848,5.29,5.327,5.2,4.474,5.17
0,2015-10-21 01:07:00,0.848,5.29,5.32,5.195,4.474,5.17
0,2015-10-21 01:08:00,0.848,5.12,5.157,5.037,4.441,5.12
0,2015-10-21 01:09:00,0.694,5.11,5.14,4.955,4.342,5.05
0,2015-10-21 01:10:00,0.632,5.09,5.15,5.008,4.324,5.03
