Timestamp,p_gimpo,p_gimpo_pre
2017-06-02 17:49,3.80250001,3.79703
2017-06-02 17:50,3.8125,3.80032
2017-06-02 17:51,3.8125,3.81051
2017-06-02 17:52,3.807499886,3.81262
2017-06-02 17:53,3.795000076,3.81518
2017-06-02 17:54,3.640000105,3.80776
2017-06-02 17:55,3.714999914,3.71545
2017-06-02 17:56,3.720000029,3.71411
2017-06-02 17:57,3.682499886,3.69353
2017-06-02 17:58,3.702500105,3.69754
2017-06-02 17:59,3.684999943,3.68794
2017-06-02 18:00,3.692500114,3.66471
2017-06-02 18:01,3.660000086,3.67487
2017-06-02 18:02,3.674999952,3.66304
2017-06-02 18:03,3.670000076,3.66332
2017-06-02 18:04,3.664999962,3.65223
2017-06-02 18:05,3.664999962,3.66019
2017-06-02 18:06,3.664999962,3.66432
2017-06-02 18:07,3.664999962,3.66485
2017-06-02 18:08,3.662499905,3.66645
2017-06-02 18:09,3.637500048,3.67058
2017-06-02 18:10,3.644999981,3.65902
2017-06-02 18:11,3.609999895,3.65487
2017-06-02 18:12,3.609999895,3.6275
2017-06-02 18:13,3.605000019,3.61997
2017-06-02 18:14,3.609999895,3.60407
2017-06-02 18:15,3.609999895,3.60263
2017-06-02 18:16,3.602499962,3.5995
2017-06-02 18:17,3.602499962,3.5975
2017-06-02 18:18,3.577500105,3.59739
2017-06-02 18:19,3.585000038,3.58528
2017-06-02 18:20,3.585000038,3.58757
2017-06-02 18:21,3.577500105,3.58536
2017-06-02 18:22,3.575000048,3.58534
2017-06-02 18:23,3.565000057,3.58245
2017-06-02 18:24,3.55250001,3.57505
2017-06-02 18:25,3.5625,3.5661
2017-06-02 18:26,3.5625,3.56683
2017-06-02 18:27,3.577500105,3.56495
2017-06-02 18:28,3.57249999,3.57427
2017-06-02 18:29,3.57249999,3.57315
2017-06-02 18:30,3.575000048,3.57579
2017-06-02 18:31,3.5625,3.5757
2017-06-02 18:32,3.569999933,3.57033
2017-06-02 18:33,3.57249999,3.57201
2017-06-02 18:34,3.559999943,3.57051
2017-06-02 18:35,3.57249999,3.56481
2017-06-02 18:36,3.567500114,3.56791
2017-06-02 18:37,3.569999933,3.56348
2017-06-02 18:38,3.569999933,3.56696
2017-06-02 18:39,3.569999933,3.56617
2017-06-02 18:40,3.567500114,3.56793
2017-06-02 18:41,3.565000057,3.56773
2017-06-02 18:42,3.565000057,3.56808
2017-06-02 18:43,3.569999933,3.56849
2017-06-02 18:44,3.565000057,3.57188
2017-06-02 18:45,3.567500114,3.57101
2017-06-02 18:46,3.565000057,3.57308
2017-06-02 18:47,3.569999933,3.5708
2017-06-02 18:48,3.565000057,3.57371
2017-06-02 18:49,3.569999933,3.57089
2017-06-02 18:50,3.5625,3.57326
2017-06-02 18:51,3.567500114,3.56748
2017-06-02 18:52,3.569999933,3.56927
2017-06-02 18:53,3.569999933,3.56869
2017-06-02 18:54,3.565000057,3.57023
2017-06-02 18:55,3.595000029,3.56724
2017-06-02 18:56,3.577500105,3.58263
2017-06-02 18:57,3.582499981,3.57881
2017-06-02 18:58,3.577500105,3.58768
2017-06-02 18:59,3.585000038,3.58185
2017-06-02 19:00,3.582499981,3.58859
2017-06-02 19:01,3.585000038,3.58852
2017-06-02 19:02,3.585000038,3.59222
2017-06-02 19:03,3.582499981,3.58978
2017-06-02 19:04,3.612499952,3.58765
2017-06-02 19:05,3.585000038,3.60237
2017-06-02 19:06,3.644999981,3.59233
2017-06-02 19:07,3.597500086,3.62646
2017-06-02 19:08,3.625,3.60432
2017-06-02 19:09,3.599999905,3.62756
2017-06-02 19:10,3.612499952,3.60575
2017-06-02 19:11,3.625,3.61781
2017-06-02 19:12,3.61500001,3.61793
2017-06-02 19:13,3.627500057,3.61923
2017-06-02 19:14,3.630000114,3.62361
2017-06-02 19:15,3.632499933,3.6244
2017-06-02 19:16,3.667500019,3.62982
2017-06-02 19:17,3.657500029,3.65103
2017-06-02 19:18,3.67750001,3.65399
2017-06-02 19:19,3.67750001,3.67229
2017-06-02 19:20,3.674999952,3.67406
2017-06-02 19:21,3.692500114,3.68085
2017-06-02 19:22,3.724999905,3.69082
2017-06-02 19:23,3.710000038,3.71298
2017-06-02 19:24,3.712500095,3.71525
2017-06-02 19:25,3.704999924,3.72043
2017-06-02 19:26,3.712500095,3.70985
2017-06-02 19:27,3.714999914,3.71305
2017-06-02 19:28,3.714999914,3.71336
2017-06-02 19:29,3.712500095,3.71463
2017-06-02 19:30,3.704999924,3.71066
2017-06-02 19:31,3.704999924,3.70706
2017-06-02 19:32,3.660000086,3.70984
2017-06-02 19:33,3.682499886,3.68926
2017-06-02 19:34,3.744999886,3.69644
2017-06-02 19:35,3.680000067,3.72696
2017-06-02 19:36,3.707499981,3.71408
2017-06-02 19:37,3.694999933,3.72854
2017-06-02 19:38,3.704999924,3.70505
2017-06-02 19:39,3.702500105,3.7182
2017-06-02 19:40,3.702500105,3.71592
2017-06-02 19:41,3.704999924,3.71492
2017-06-02 19:42,3.704999924,3.707
2017-06-02 19:43,3.700000048,3.70622
2017-06-02 19:44,3.704999924,3.7035
2017-06-02 19:45,3.702500105,3.70177
2017-06-02 19:46,3.704999924,3.69466
2017-06-02 19:47,3.704999924,3.69461
2017-06-02 19:48,3.704999924,3.69455
2017-06-02 19:49,3.704999924,3.69569
2017-06-02 19:50,3.704999924,3.696
2017-06-02 19:51,3.707499981,3.69862
2017-06-02 19:52,3.704999924,3.70394
2017-06-02 19:53,3.704999924,3.70657
2017-06-02 19:54,3.707499981,3.70872
2017-06-02 19:55,3.707499981,3.711
2017-06-02 19:56,3.707499981,3.7132
2017-06-02 19:57,3.707499981,3.71439
2017-06-02 19:58,3.704999924,3.71351
2017-06-02 19:59,3.704999924,3.71076
2017-06-02 20:00,3.710000038,3.70892
2017-06-02 20:01,3.704999924,3.70933
2017-06-02 20:02,3.704999924,3.70535
2017-06-02 20:03,3.707499981,3.703
2017-06-02 20:04,3.704999924,3.70091
2017-06-02 20:05,3.707499981,3.69925
2017-06-02 20:06,3.704999924,3.70035
2017-06-02 20:07,3.704999924,3.69892
2017-06-02 20:08,3.707499981,3.70004
2017-06-02 20:09,3.710000038,3.70286
2017-06-02 20:10,3.710000038,3.70762
2017-06-02 20:11,3.707499981,3.71113
2017-06-02 20:12,3.710000038,3.71225
2017-06-02 20:13,3.704999924,3.71461
2017-06-02 20:14,3.712500095,3.71304
2017-06-02 20:15,3.707499981,3.71712
2017-06-02 20:16,3.712500095,3.7137
2017-06-02 20:17,3.710000038,3.71603
2017-06-02 20:18,3.710000038,3.71257
2017-06-02 20:19,3.710000038,3.7122
2017-06-02 20:20,3.710000038,3.70989
2017-06-02 20:21,3.710000038,3.70908
2017-06-02 20:22,3.707499981,3.70845
2017-06-02 20:23,3.712500095,3.70725
2017-06-02 20:24,3.712500095,3.70993
2017-06-02 20:25,3.712500095,3.71139
2017-06-02 20:26,3.712500095,3.71406
2017-06-02 20:27,3.714999914,3.71508
2017-06-02 20:28,3.712500095,3.71766
2017-06-02 20:29,3.714999914,3.71803
2017-06-02 20:30,3.712500095,3.72044
2017-06-02 20:31,3.712500095,3.71898
2017-06-02 20:32,3.714999914,3.71896
2017-06-02 20:33,3.710000038,3.71924
2017-06-02 20:34,3.710000038,3.71654
2017-06-02 20:35,3.712500095,3.71492
2017-06-02 20:36,3.714999914,3.71374
2017-06-02 20:37,3.712500095,3.71499
2017-06-02 20:38,3.712500095,3.71418
2017-06-02 20:39,3.712500095,3.71352
2017-06-02 20:40,3.714999914,3.71239
2017-06-02 20:41,3.712500095,3.71451
2017-06-02 20:42,3.712500095,3.71458
2017-06-02 20:43,3.714999914,3.71508
2017-06-02 20:44,3.710000038,3.71591
2017-06-02 20:45,3.712500095,3.71452
2017-06-02 20:46,3.712500095,3.71599
2017-06-02 20:47,3.712500095,3.71502
2017-06-02 20:48,3.730000019,3.71546
2017-06-02 20:49,3.712500095,3.72505
2017-06-02 20:50,3.642499924,3.71947
2017-06-02 20:51,3.642499924,3.68083
2017-06-02 20:52,3.647500038,3.65878
2017-06-02 20:53,3.637500048,3.64364
2017-06-02 20:54,3.637500048,3.64146
2017-06-02 20:55,3.61500001,3.63631
2017-06-02 20:56,3.619999886,3.61544
2017-06-02 20:57,3.612499952,3.61282
2017-06-02 20:58,3.612499952,3.60888
2017-06-02 20:59,3.612499952,3.61093
2017-06-02 21:00,3.612499952,3.60688
2017-06-02 21:01,3.607500076,3.60814
2017-06-02 21:02,3.579999924,3.60987
2017-06-02 21:03,3.597500086,3.59801
2017-06-02 21:04,3.592499971,3.60144
2017-06-02 21:05,3.595000029,3.59637
2017-06-02 21:06,3.642499924,3.60321
2017-06-02 21:07,3.619999886,3.62751
2017-06-02 21:08,3.640000105,3.62509
2017-06-02 21:09,3.630000114,3.6432
2017-06-02 21:10,3.63499999,3.63554
2017-06-02 21:11,3.632499933,3.64224
2017-06-02 21:12,3.63499999,3.63688
2017-06-02 21:13,3.630000114,3.637
2017-06-02 21:14,3.63499999,3.62936
2017-06-02 21:15,3.632499933,3.62929
2017-06-02 21:16,3.630000114,3.62605
2017-06-02 21:17,3.630000114,3.62614
2017-06-02 21:18,3.632499933,3.62622
2017-06-02 21:19,3.630000114,3.63012
2017-06-02 21:20,3.632499933,3.63315
2017-06-02 21:21,3.630000114,3.63836
2017-06-02 21:22,3.630000114,3.63923
2017-06-02 21:23,3.630000114,3.64112
2017-06-02 21:24,3.632499933,3.64143
2017-06-02 21:25,3.630000114,3.64312
2017-06-02 21:26,3.630000114,3.64132
2017-06-02 21:27,3.630000114,3.63993
2017-06-02 21:28,3.632499933,3.63724
2017-06-02 21:29,3.630000114,3.63667
2017-06-02 21:30,3.632499933,3.63348
2017-06-02 21:31,3.630000114,3.63262
2017-06-02 21:32,3.589999914,3.62904
2017-06-02 21:33,3.617500067,3.60622
2017-06-02 21:34,3.607500076,3.61157
2017-06-02 21:35,3.617500067,3.60188
2017-06-02 21:36,3.612499952,3.61459
2017-06-02 21:37,3.612499952,3.61069
2017-06-02 21:38,3.612499952,3.61379
2017-06-02 21:39,3.61500001,3.61453
2017-06-02 21:40,3.609999895,3.62072
2017-06-02 21:41,3.609999895,3.62036
2017-06-02 21:42,3.612499952,3.62066
2017-06-02 21:43,3.612499952,3.62118
2017-06-02 21:44,3.612499952,3.62306
2017-06-02 21:45,3.612499952,3.62356
2017-06-02 21:46,3.612499952,3.62172
2017-06-02 21:47,3.609999895,3.6193
2017-06-02 21:48,3.612499952,3.61587
2017-06-02 21:49,3.609999895,3.6144
2017-06-02 21:50,3.612499952,3.61006
2017-06-02 21:51,3.612499952,3.60923
2017-06-02 21:52,3.612499952,3.60785
2017-06-02 21:53,3.609999895,3.60869
2017-06-02 21:54,3.612499952,3.60798
2017-06-02 21:55,3.609999895,3.61023
2017-06-02 21:56,3.61500001,3.61045
2017-06-02 21:57,3.612499952,3.61528
2017-06-02 21:58,3.612499952,3.61554
2017-06-02 21:59,3.612499952,3.6173
2017-06-02 22:00,3.609999895,3.61705
2017-06-02 22:01,3.609999895,3.61635
2017-06-02 22:02,3.612499952,3.61585
2017-06-02 22:03,3.609999895,3.61624
2017-06-02 22:04,3.609999895,3.61464
2017-06-02 22:05,3.612499952,3.61383
2017-06-02 22:06,3.612499952,3.6133
2017-06-02 22:07,3.612499952,3.61253
2017-06-02 22:08,3.632499933,3.61165
2017-06-02 22:09,3.654999971,3.62109
2017-06-02 22:10,3.630000114,3.63672
2017-06-02 22:11,3.640000105,3.633
2017-06-02 22:12,3.644999981,3.63902
2017-06-02 22:13,3.647500038,3.638
2017-06-02 22:14,3.647500038,3.64665
2017-06-02 22:15,3.664999962,3.65001
2017-06-02 22:16,3.664999962,3.66
2017-06-02 22:17,3.667500019,3.66239
2017-06-02 22:18,3.674999952,3.66967
2017-06-02 22:19,3.674999952,3.67485
2017-06-02 22:20,3.674999952,3.67712
2017-06-02 22:21,3.672499895,3.67846
2017-06-02 22:22,3.674999952,3.67724
2017-06-02 22:23,3.667500019,3.67835
2017-06-02 22:24,3.672499895,3.67423
2017-06-02 22:25,3.664999962,3.67637
2017-06-02 22:26,3.664999962,3.67159
2017-06-02 22:27,3.667500019,3.67233
2017-06-02 22:28,3.670000076,3.67224
2017-06-02 22:29,3.670000076,3.67527
2017-06-02 22:30,3.642499924,3.67679
2017-06-02 22:31,3.650000095,3.6625
2017-06-02 22:32,3.642499924,3.66036
2017-06-02 22:33,3.640000105,3.65052
2017-06-02 22:34,3.640000105,3.64983
2017-06-02 22:35,3.654999971,3.64454
2017-06-02 22:36,3.650000095,3.64959
2017-06-02 22:37,3.657500029,3.64849
2017-06-02 22:38,3.657500029,3.65606
2017-06-02 22:39,3.662499905,3.65586
2017-06-02 22:40,3.672499895,3.66115
2017-06-02 22:41,3.674999952,3.66851
2017-06-02 22:42,3.67750001,3.67486
2017-06-02 22:43,3.67750001,3.67927
2017-06-02 22:44,3.67750001,3.67986
2017-06-02 22:45,3.67750001,3.68009
2017-06-02 22:46,3.680000067,3.67948
2017-06-02 22:47,3.680000067,3.67936
2017-06-02 22:48,3.680000067,3.67759
2017-06-02 22:49,3.680000067,3.67655
2017-06-02 22:50,3.682499886,3.67595
2017-06-02 22:51,3.680000067,3.67794
2017-06-02 22:52,3.682499886,3.67846
2017-06-02 22:53,3.67750001,3.68194
2017-06-02 22:54,3.674999952,3.68128
2017-06-02 22:55,3.67750001,3.6819
2017-06-02 22:56,3.674999952,3.68312
2017-06-02 22:57,3.674999952,3.68292
2017-06-02 22:58,3.742500067,3.68325
2017-06-02 22:59,3.825000048,3.7196
2017-06-02 23:00,3.755000114,3.78106
2017-06-02 23:01,3.744999886,3.78038
2017-06-02 23:02,3.717499971,3.77955
2017-06-02 23:03,3.720000029,3.73956
2017-06-02 23:04,3.732500076,3.73587
2017-06-02 23:05,3.734999895,3.73326
2017-06-02 23:06,3.730000019,3.7274
2017-06-02 23:07,3.742500067,3.71228
2017-06-02 23:08,3.667500019,3.71518
2017-06-02 23:09,3.690000057,3.68319
2017-06-02 23:10,3.690000057,3.6936
2017-06-02 23:11,3.692500114,3.68758
2017-06-02 23:12,3.684999943,3.70661
2017-06-02 23:13,3.690000057,3.70645
2017-06-02 23:14,3.684999943,3.70639
2017-06-02 23:15,3.700000048,3.69761
2017-06-02 23:16,3.69749999,3.70551
2017-06-02 23:17,3.692500114,3.70432
2017-06-02 23:18,3.702500105,3.70304
2017-06-02 23:19,3.69749999,3.70608
2017-06-02 23:20,3.710000038,3.70689
2017-06-02 23:21,3.702500105,3.71633
2017-06-02 23:22,3.710000038,3.71072
2017-06-02 23:23,3.704999924,3.71178
2017-06-02 23:24,3.710000038,3.70323
2017-06-02 23:25,3.714999914,3.70256
2017-06-02 23:26,3.712500095,3.69966
2017-06-02 23:27,3.712500095,3.6976
2017-06-02 23:28,3.704999924,3.69772
2017-06-02 23:29,3.714999914,3.6963
2017-06-02 23:30,3.712500095,3.70602
2017-06-02 23:31,3.714999914,3.71185
2017-06-02 23:32,3.712500095,3.72197
2017-06-02 23:33,3.712500095,3.72484
2017-06-02 23:34,3.690000057,3.72841
2017-06-02 23:35,3.692500114,3.71693
2017-06-02 23:36,3.692500114,3.71323
2017-06-02 23:37,3.692500114,3.70543
2017-06-02 23:38,3.67750001,3.7037
2017-06-02 23:39,3.662499905,3.69094
2017-06-02 23:40,3.664999962,3.67441
2017-06-02 23:41,3.664999962,3.66406
2017-06-02 23:42,3.657500029,3.65893
2017-06-02 23:43,3.664999962,3.65362
2017-06-02 23:44,3.660000086,3.65319
2017-06-02 23:45,3.654999971,3.64909
2017-06-02 23:46,3.744999886,3.64987
2017-06-02 23:47,3.707499981,3.7006
2017-06-02 23:48,3.734999895,3.7026
2017-06-02 23:49,3.714999914,3.73753
2017-06-02 23:50,3.727499962,3.72455
2017-06-02 23:51,3.720000029,3.742
2017-06-02 23:52,3.724999905,3.73815
2017-06-02 23:53,3.724999905,3.74241
2017-06-02 23:54,3.727499962,3.73205
2017-06-02 23:55,3.734999895,3.72826
2017-06-02 23:56,3.752500057,3.72729
2017-06-02 23:57,3.75,3.73574
2017-06-02 23:58,3.747499943,3.73678
2017-06-02 23:59,3.75,3.73967
2017-06-03 00:00,3.747499943,3.74415
2017-06-03 00:01,3.757499933,3.7513
2017-06-03 00:02,3.769999981,3.76566
2017-06-03 00:03,3.75999999,3.78084
2017-06-03 00:04,3.75999999,3.78518
2017-06-03 00:05,3.75999999,3.78867
2017-06-03 00:06,3.769999981,3.7866
2017-06-03 00:07,3.767499924,3.79153
2017-06-03 00:08,3.769999981,3.78916
2017-06-03 00:09,3.777499914,3.78728
2017-06-03 00:10,3.775000095,3.78472
2017-06-03 00:11,3.777499914,3.78097
2017-06-03 00:12,3.777499914,3.77921
2017-06-03 00:13,3.777499914,3.77425
2017-06-03 00:14,3.775000095,3.77156
2017-06-03 00:15,3.777499914,3.76952
2017-06-03 00:16,3.772500038,3.77181
2017-06-03 00:17,3.777499914,3.7709
2017-06-03 00:18,3.775000095,3.77608
2017-06-03 00:19,3.777499914,3.77783
2017-06-03 00:20,3.772500038,3.78327
2017-06-03 00:21,3.777499914,3.7819
2017-06-03 00:22,3.775000095,3.78498
2017-06-03 00:23,3.775000095,3.78341
2017-06-03 00:24,3.775000095,3.78398
2017-06-03 00:25,3.777499914,3.78156
2017-06-03 00:26,3.775000095,3.78126
2017-06-03 00:27,3.775000095,3.77878
2017-06-03 00:28,3.772500038,3.77723
2017-06-03 00:29,3.777499914,3.77287
2017-06-03 00:30,3.772500038,3.77336
2017-06-03 00:31,3.777499914,3.76999
2017-06-03 00:32,3.775000095,3.77239
2017-06-03 00:33,3.777499914,3.7703
2017-06-03 00:34,3.777499914,3.77343
2017-06-03 00:35,3.779999971,3.77475
2017-06-03 00:36,3.777499914,3.77871
2017-06-03 00:37,3.769999981,3.77912
2017-06-03 00:38,3.772500038,3.77635
2017-06-03 00:39,3.767499924,3.77612
2017-06-03 00:40,3.782500029,3.7726
2017-06-03 00:41,3.769999981,3.78058
2017-06-03 00:42,3.712500095,3.77484
2017-06-03 00:43,3.755000114,3.74245
2017-06-03 00:44,3.69749999,3.74694
2017-06-03 00:45,3.63499999,3.70971
2017-06-03 00:46,3.595000029,3.67386
2017-06-03 00:47,3.682499886,3.61628
2017-06-03 00:48,3.630000114,3.63742
2017-06-03 00:49,3.637500048,3.61957
2017-06-03 00:50,3.625,3.63226
2017-06-03 00:51,3.595000029,3.60325
2017-06-03 00:52,3.582499981,3.59064
2017-06-03 00:53,3.587500095,3.5841
2017-06-03 00:54,3.577500105,3.58156
2017-06-03 00:55,3.577500105,3.57175
2017-06-03 00:56,3.575000048,3.57385
2017-06-03 00:57,3.577500105,3.57577
2017-06-03 00:58,3.575000048,3.58044
2017-06-03 00:59,3.569999933,3.58059
2017-06-03 01:00,3.57249999,3.58066
2017-06-03 01:01,3.539999962,3.58257
2017-06-03 01:02,3.549999952,3.56457
2017-06-03 01:03,3.519999981,3.56188
2017-06-03 01:04,3.532500029,3.53634
2017-06-03 01:05,3.50999999,3.53737
2017-06-03 01:06,3.519999981,3.51602
2017-06-03 01:07,3.519999981,3.51775
2017-06-03 01:08,3.517499924,3.51128
2017-06-03 01:09,3.507499933,3.51391
2017-06-03 01:10,3.515000105,3.50842
2017-06-03 01:11,3.507499933,3.51188
2017-06-03 01:12,3.505000114,3.50877
2017-06-03 01:13,3.505000114,3.51092
2017-06-03 01:14,3.505000114,3.50991
2017-06-03 01:15,3.505000114,3.51054
2017-06-03 01:16,3.507499933,3.51145
2017-06-03 01:17,3.505000114,3.51391
2017-06-03 01:18,3.505000114,3.51313
2017-06-03 01:19,3.505000114,3.51282
2017-06-03 01:20,3.512500048,3.51138
2017-06-03 01:21,3.505000114,3.51447
2017-06-03 01:22,3.505000114,3.51028
2017-06-03 01:23,3.497499943,3.50876
2017-06-03 01:24,3.484999895,3.50054
2017-06-03 01:25,3.484999895,3.49106
2017-06-03 01:26,3.545000076,3.48527
2017-06-03 01:27,3.55250001,3.51361
2017-06-03 01:28,3.519999981,3.52944
2017-06-03 01:29,3.529999971,3.53
2017-06-03 01:30,3.532500029,3.53171
2017-06-03 01:31,3.529999971,3.53126
2017-06-03 01:32,3.55250001,3.53903
2017-06-03 01:33,3.542500019,3.55375
2017-06-03 01:34,3.55250001,3.5503
2017-06-03 01:35,3.549999952,3.55745
2017-06-03 01:36,3.545000076,3.55582
2017-06-03 01:37,3.547499895,3.55635
2017-06-03 01:38,3.545000076,3.55341
2017-06-03 01:39,3.547499895,3.54817
2017-06-03 01:40,3.545000076,3.54668
2017-06-03 01:41,3.545000076,3.54345
2017-06-03 01:42,3.545000076,3.54202
2017-06-03 01:43,3.549999952,3.54004
2017-06-03 01:44,3.545000076,3.54304
2017-06-03 01:45,3.547499895,3.54263
2017-06-03 01:46,3.547499895,3.546
2017-06-03 01:47,3.547499895,3.54661
2017-06-03 01:48,3.549999952,3.54936
2017-06-03 01:49,3.555000067,3.5526
2017-06-03 01:50,3.559999943,3.55759
2017-06-03 01:51,3.57249999,3.56307
2017-06-03 01:52,3.592499971,3.57327
2017-06-03 01:53,3.577500105,3.58884
2017-06-03 01:54,3.569999933,3.58831
2017-06-03 01:55,3.559999943,3.58522
2017-06-03 01:56,3.565000057,3.57133
2017-06-03 01:57,3.5625,3.56732
2017-06-03 01:58,3.5625,3.56029
2017-06-03 01:59,3.585000038,3.55639
2017-06-03 02:00,3.595000029,3.56249
2017-06-03 02:01,3.559999943,3.57066
2017-06-03 02:02,3.582499981,3.56093
2017-06-03 02:03,3.582499981,3.5715
2017-06-03 02:04,3.587500095,3.57086
2017-06-03 02:05,3.577500105,3.58552
2017-06-03 02:06,3.565000057,3.58417
2017-06-03 02:07,3.539999962,3.57867
2017-06-03 02:08,3.529999971,3.56014
2017-06-03 02:09,3.537499905,3.54844
2017-06-03 02:10,3.492500067,3.54328
2017-06-03 02:11,3.450000048,3.51452
2017-06-03 02:12,3.467499971,3.47881
2017-06-03 02:13,3.457499981,3.46311
2017-06-03 02:14,3.44749999,3.44843
2017-06-03 02:15,3.42750001,3.4431
2017-06-03 02:16,3.397500038,3.42262
2017-06-03 02:17,3.380000114,3.39708
2017-06-03 02:18,3.377500057,3.37759
2017-06-03 02:19,3.38499999,3.36785
2017-06-03 02:20,3.377500057,3.36586
2017-06-03 02:21,3.377500057,3.36056
2017-06-03 02:22,3.380000114,3.3619
2017-06-03 02:23,3.380000114,3.36607
2017-06-03 02:24,3.377500057,3.3735
2017-06-03 02:25,3.377500057,3.37955
2017-06-03 02:26,3.375,3.38534
2017-06-03 02:27,3.377500057,3.38858
2017-06-03 02:28,3.372499943,3.39321
2017-06-03 02:29,3.377500057,3.39165
2017-06-03 02:30,3.375,3.39271
2017-06-03 02:31,3.377500057,3.38777
2017-06-03 02:32,3.375,3.38598
2017-06-03 02:33,3.372499943,3.37977
2017-06-03 02:34,3.375,3.37438
2017-06-03 02:35,3.372499943,3.37078
2017-06-03 02:36,3.372499943,3.36697
2017-06-03 02:37,3.377500057,3.36558
2017-06-03 02:38,3.372499943,3.36678
2017-06-03 02:39,3.369999886,3.36505
2017-06-03 02:40,3.372499943,3.36473
2017-06-03 02:41,3.375,3.36555
2017-06-03 02:42,3.372499943,3.36843
2017-06-03 02:43,3.372499943,3.37011
2017-06-03 02:44,3.372499943,3.37237
2017-06-03 02:45,3.372499943,3.37375
2017-06-03 02:46,3.372499943,3.37582
2017-06-03 02:47,3.372499943,3.37739
2017-06-03 02:48,3.375,3.37807
2017-06-03 02:49,3.372499943,3.37906
2017-06-03 02:50,3.375,3.37729
2017-06-03 02:51,3.372499943,3.37741
2017-06-03 02:52,3.377500057,3.37401
2017-06-03 02:53,3.414999962,3.37484
2017-06-03 02:54,3.362499952,3.39318
2017-06-03 02:55,3.377500057,3.37264
2017-06-03 02:56,3.394999981,3.37965
2017-06-03 02:57,3.390000105,3.37753
2017-06-03 02:58,3.394999981,3.38402
2017-06-03 02:59,3.380000114,3.3898
2017-06-03 03:00,3.380000114,3.38206
2017-06-03 03:01,3.359999895,3.38039
2017-06-03 03:02,3.359999895,3.36799
2017-06-03 03:03,3.355000019,3.36608
2017-06-03 03:04,3.355000019,3.35707
2017-06-03 03:05,3.349999905,3.35442
2017-06-03 03:06,3.352499962,3.34844
2017-06-03 03:07,3.347500086,3.34823
2017-06-03 03:08,3.349999905,3.3439
2017-06-03 03:09,3.347500086,3.34497
2017-06-03 03:10,3.347500086,3.34316
2017-06-03 03:11,3.347500086,3.34459
2017-06-03 03:12,3.345000029,3.34513
2017-06-03 03:13,3.352499962,3.34549
2017-06-03 03:14,3.345000029,3.35044
2017-06-03 03:15,3.347500086,3.34885
2017-06-03 03:16,3.347500086,3.35194
2017-06-03 03:17,3.352499962,3.3511
2017-06-03 03:18,3.349999905,3.35487
2017-06-03 03:19,3.352499962,3.35404
2017-06-03 03:20,3.347500086,3.35556
2017-06-03 03:21,3.345000029,3.35126
2017-06-03 03:22,3.345000029,3.3484
2017-06-03 03:23,3.345000029,3.34496
2017-06-03 03:24,3.355000019,3.34267
2017-06-03 03:25,3.352499962,3.34588
2017-06-03 03:26,3.355000019,3.34483
2017-06-03 03:27,3.352499962,3.34731
2017-06-03 03:28,3.355000019,3.34566
2017-06-03 03:29,3.349999905,3.34807
2017-06-03 03:30,3.357500076,3.34627
2017-06-03 03:31,3.352499962,3.35127
2017-06-03 03:32,3.355000019,3.34969
2017-06-03 03:33,3.362499952,3.3534
2017-06-03 03:34,3.380000114,3.35767
2017-06-03 03:35,3.434999943,3.37069
2017-06-03 03:36,3.440000057,3.40684
2017-06-03 03:37,3.472500086,3.42787
2017-06-03 03:38,3.477499962,3.46536
2017-06-03 03:39,3.517499924,3.48099
2017-06-03 03:40,3.519999981,3.51881
2017-06-03 03:41,3.529999971,3.53271
2017-06-03 03:42,3.539999962,3.54994
2017-06-03 03:43,3.57249999,3.55081
2017-06-03 03:44,3.577500105,3.56451
2017-06-03 03:45,3.592499971,3.56485
2017-06-03 03:46,3.575000048,3.57209
2017-06-03 03:47,3.61500001,3.55535
2017-06-03 03:48,3.595000029,3.57203
2017-06-03 03:49,3.599999905,3.56438
2017-06-03 03:50,3.582499981,3.58085
2017-06-03 03:51,3.587500095,3.57392
2017-06-03 03:52,3.585000038,3.58671
2017-06-03 03:53,3.55250001,3.59308
2017-06-03 03:54,3.567500114,3.5876
2017-06-03 03:55,3.55250001,3.59174
2017-06-03 03:56,3.625,3.57795
2017-06-03 03:57,3.597500086,3.61687
2017-06-03 03:58,3.617500067,3.60928
2017-06-03 03:59,3.612499952,3.63268
2017-06-03 04:00,3.609999895,3.62423
2017-06-03 04:01,3.597500086,3.63349
2017-06-03 04:02,3.592499971,3.62661
2017-06-03 04:03,3.589999914,3.61972
2017-06-03 04:04,3.585000038,3.60348
2017-06-03 04:05,3.619999886,3.5874
2017-06-03 04:06,3.63499999,3.59259
2017-06-03 04:07,3.625,3.59645
2017-06-03 04:08,3.61500001,3.59636
2017-06-03 04:09,3.622499943,3.59092
2017-06-03 04:10,3.619999886,3.59765
2017-06-03 04:11,3.63499999,3.60884
2017-06-03 04:12,3.627500057,3.63185
2017-06-03 04:13,3.63499999,3.63729
2017-06-03 04:14,3.63499999,3.64806
2017-06-03 04:15,3.637500048,3.65151
2017-06-03 04:16,3.637500048,3.65942
2017-06-03 04:17,3.640000105,3.66075
2017-06-03 04:18,3.640000105,3.66269
2017-06-03 04:19,3.63499999,3.66255
2017-06-03 04:20,3.61500001,3.65932
2017-06-03 04:21,3.599999905,3.64212
2017-06-03 04:22,3.585000038,3.61927
2017-06-03 04:23,3.559999943,3.59148
2017-06-03 04:24,3.567500114,3.56059
2017-06-03 04:25,3.537499905,3.54724
