month,passengers
3709,42.2107
3710,42.2436
3711,33.5333
3712,21.6638
3713,25.3002
3714,45.298
3715,45.018
3716,39.6683
3717,24.7472
3718,21.834
3719,24.0753
3720,23.0765
3721,27.555
3722,35.3503
3723,41.4187
3724,31.6564
3725,21.8984
3726,20.5417
3727,11.9252
3728,19.6951
3729,15.9884
3730,17.094
3731,19.2365
3732,17.0533
3733,12.3423
3734,20.3585
3735,16.8839
3736,15.8067
3737,21.0351
3738,22.3281
3739,20.933
3740,15.7517
3741,12.425
3742,13.7918
3743,18.2754
3744,26.6836
3745,28.7634
3746,26.096
3747,29.7083
3748,24.2961
3749,15.6533
3750,14.4252
3751,10.6017
3752,12.5917
3753,9.0951
3754,3.8917
3755,1.9251
3756,7.3752
3757,7.3752
3758,17.5753
3759,16.4779
3760,16.3968
3761,11.2071
3762,8.9194
3763,13.3502
3764,10.8368
3765,6.2501
3766,11.167
3767,14.2187
3768,15.3967
3769,9.2419
3770,5.8616
3771,4.4335
3772,9.2419
3773,13.6197
3774,17.1169
3775,14.2286
3776,12.9618
3777,8.6885
3778,7.0818
3779,8.6569
3780,6.3586
3781,7.0003
3782,6.1876
3783,4.7633
3784,4.8661
3785,8.5992
3786,13.4086
3787,16.2475
3788,14.0336
3789,11.745
3790,6.4492
3791,4.4919
3792,7.8783
3793,10.55
3794,14.5318
3795,11.6734
3796,7.2115
3797,2.6111
3798,4.7267
3799,1.5182
3800,5.3917
3801,4.7416
3802,1.8083
3803,2.3916
3804,9.5332
3805,11.8664
3806,13.6232
3807,12.5724
3808,11.3331
3809,10.642
3810,10.1165
3811,18.6198
3812,27.3589
3813,31.8151
3814,27.275
3815,31.7222
3816,24.8584
3817,11.9274
3818,14.1634
3819,24.6674
3820,30.017
3821,38.5202
3822,46.5539
3823,57.4967
3824,41.3099
3825,28.7967
3826,33.1613
3827,38.7861
3828,32.2894
3829,30.3919
3830,24.6724
3831,10.2916
3832,20.3418
3833,18.2232
3834,12.5169
3835,26.4433
3836,31.3083
3837,12.998
3838,12.6016
3839,29.0389
3840,32.0914
3841,43.1982
3842,40.7327
3843,49.4829
3844,43.8858
3845,48.3579
3846,57.6661
3847,46.5062
3848,49.013
3849,65.3247
3850,83.7816
3851,80.5147
3852,67.091
3853,84.5156
3854,90.383
3855,92.8594
3856,88.1297
3857,92.1406
3858,95.3483
3859,89.9719
3860,93.9525
3861,135.7823
3862,132.9879
3863,134.2404
3864,159.2198
3865,180.4567
3866,188.4471
3867,188.7504
3868,177.1871
3869,128.4475
3870,142.7471
3871,130.4945
3872,164.489
3873,163.6722
3874,152.7656
3875,170.8632
3876,161.9484
3877,153.3426
3878,150.4671
3879,140.0111
3880,192.6422
3881,205.5813
3882,182.9027
3883,168.5391
3884,161.4755
3885,168.4845
3886,173.3418
3887,187.2292
3888,168.3991
3889,141.9236
3890,156.1711
3891,127.7003
3892,150.5155
3893,148.9482
3894,169.0172
3895,148.6431
3896,132.3965
3897,112.162
3898,108.7422
3899,121.5649
3900,121.8128
3901,122.8314
3902,109.0699
3903,104.3486
3904,125.1161
3905,116.17
3906,117.2241
3907,118.1701
3908,120.155
3909,116.1821
3910,102.4059
3911,119.7647
3912,122.5025
3913,144.388
3914,144.3075
3915,146.2248
3916,160.948
3917,157.5487
3918,161.3942
3919,157.9463
3920,136.6958
3921,135.8458
3922,140.9816
3923,136.4757
3924,140.8248
3925,129.845
3926,137.3196
3927,155.4919
3928,168.431
3929,162.3571
3930,161.8553
3931,152.4999
3932,116.4331
3933,112.2154
3934,137.3855
3935,136.3042
3936,148.5433
3937,159.6974
3938,157.575
3939,152.3193
3940,165.5571
3941,157.6497
3942,127.6682
3943,142.5847
3944,105.0189
3945,108.1982
3946,133.0542
3947,137.9941
3948,144.2835
3949,165.7209
3950,155.36
3951,140.5117
3952,121.7697
3953,104.4487
3954,110.9977
3955,109.3709
3956,89.3537
3957,93.6645
3958,77.3649
3959,71.063
3960,77.0984
3961,91.6335
3962,93.7791
3963,74.6698
3964,67.0377
3965,62.0545
3966,72.0433
3967,59.6117
3968,66.3753
3969,60.5031
3970,44.8134
3971,25.7345
3972,38.8502
3973,53.4585
3974,53.0709
3975,60.792
3976,84.3054
3977,93.3987
3978,91.3451
3979,89.1082
3980,86.1855
3981,85.6718
3982,60.0115
3983,64.58
3984,51.0859
3985,56.6133
3986,62.5894
3987,61.5716
3988,43.1011
3989,46.8779
3990,42.7268
3991,50.5672
3992,56.0511
3993,51.3275
3994,51.4239
3995,35.5294
3996,31.4734
3997,56.2502
3998,46.4999
3999,42.7052
4000,71.1628
4001,70.1247
4002,52.0781
4003,36.4932
4004,25.305
4005,29.1441
4006,48.6905
4007,32.5581
4008,25.688
4009,26.263
4010,37.5232
4011,38.7088
4012,41.3653
4013,44.8186
4014,44.7881
4015,49.3867
4016,52.8603
4017,40.2037
4018,43.1764
4019,34.9297
4020,36.865
4021,40.9149
4022,24.6632
4023,29.9422
4024,29.3034
4025,29.6281
4026,20.7436
4027,18.7401
4028,17.2152
4029,11.511
4030,19.8004
4031,20.2005
4032,48.9698
4033,48.0567
4034,53.7619
4035,42.4466
4036,42.1519
4037,46.7721
4038,40.8079
4039,44.5932
4040,52.1923
4041,50.7119
4042,26.9362
4043,18.6716
4044,23.0598
4045,23.5852
4046,23.2301
4047,19.442
4048,28.5744
4049,30.0991
4050,29.0419
4051,24.0404
4052,30.3503
4053,42.8914
4054,38.7
4055,28.6535
4056,23.3786
4057,18.0682
4058,16.0384
4059,15.4616
4060,11.814
4061,12.6665
4062,12.7669
4063,11.6185
4064,8.1418
4065,6.1165
4066,10.512
4067,10.4449
4068,8.9849
4069,12.085
4070,11.1684
4071,8.0164
4072,10.7034
4073,12.3415
4074,18.5131
4075,15.0669
4076,18.5686
4077,14.4884
4078,16.7269
4079,17.3935
4080,13.0102
4081,11.6069
4082,5.3302
4083,5.0115
4084,4.4919
4085,8.0331
4086,12.0302
4087,12.3419
4088,21.5616
4089,14.3396
4090,8.0001
4091,3.4343
4092,4.9
4093,13.6432
4094,16.5967
4095,13.8167
4096,11.7499
4097,14.2166
4098,13.15
4099,16.3816
4100,17.1419
4101,14.2952
4102,7.8972
4103,3.0917
4104,6.8433
4105,6.6167
4106,10.5533
4107,14.1318
4108,18.5335
4109,14.1233
4110,8.8347
4111,23.1495
4112,30.8422
4113,52.7817
4114,64.9888
4115,117.9673
4116,144.8204
4117,139.7145
4118,118.788
4119,88.7582
4120,71.7046
4121,54.3913
4122,56.3649
4123,48.8868
4124,69.0734
4125,82.6902
4126,85.4034
4127,70.3695
4128,57.3963
4129,43.3892
4130,39.9372
4131,52.448
4132,42.2285
4133,65.0065
4134,95.2815
4135,94.9216
4136,88.848
4137,108.1069
4138,87.1565
4139,113.3796
4140,122.3739
4141,112.5227
4142,114.5171
4143,141.9709
4144,134.6238
4145,140.774
4146,147.5628
4147,172.4994
4148,151.7286
4149,116.6262
4150,148.0573
4151,148.8811
4152,184.0523
4153,158.4463
4154,137.2748
4155,125.9706
4156,111.6324
4157,126.935
4158,151.2361
4159,153.4404
4160,176.26
4161,172.3589
4162,181.7068
4163,172.2807
4164,182.3554
4165,174.4108
4166,231.7022
4167,250.6526
4168,250.0736
4169,247.7354
4170,265.814
4171,255.0467
4172,236.0566
4173,225.8507
4174,217.2688
4175,220.0879
4176,202.7529
4177,210.084
4178,223.8682
4179,229.5898
4180,235.5787
4181,228.1364
4182,230.8202
4183,237.3606
4184,215.052
4185,187.3957
4186,171.4056
4187,175.5773
4188,192.3011
4189,199.5153
4190,193.4683
4191,203.8356
4192,209.1794
4193,160.0192
4194,160.4474
4195,146.1315
4196,171.5588
4197,178.9346
4198,163.4576
4199,150.5165
4200,141.9009
4201,150.313
4202,178.783
4203,219.2907
4204,204.3582
4205,209.5996
4206,172.9252
4207,155.4611
4208,163.9548
4209,169.3632
4210,157.6904
4211,176.624
4212,189.3644
4213,163.434
4214,191.8692
4215,153.1127
4216,147.0668
4217,135.178
4218,166.3199
4219,189.3509
4220,200.0164
4221,177.7622
4222,195.6591
4223,188.1535
4224,189.2316
4225,204.8496
4226,191.9041
4227,187.0883
4228,181.5657
4229,181.694
4230,187.4305
4231,183.0652
4232,170.6422
4233,165.0069
4234,181.8325
4235,196.8641
4236,204.5644
4237,192.736
4238,167.6557
4239,167.5228
4240,151.5531
4241,164.7553
4242,149.611
4243,160.4252
4244,144.889
4245,160.2624
4246,183.9287
4247,192.1073
4248,200.6963
4249,197.008
4250,197.3431
4251,171.459
4252,137.6306
4253,154.114
4254,143.1463
4255,131.4366
4256,149.1807
4257,162.8198
4258,147.2834
4259,127.7212
4260,99.5443
4261,117.0864
4262,151.425
4263,157.5035
4264,172.758
4265,173.4745
4266,183.1712
4267,149.5551
4268,129.5802
4269,124.6663
4270,131.0933
4271,123.0043
4272,109.2004
4273,102.2822
4274,108.075
4275,104.4267
4276,105.8434
4277,103.9619
4278,110.9734
4279,113.4657
4280,130.1499
4281,133.0981
4282,138.8228
4283,126.1426
4284,126.4967
4285,108.4272
4286,97.9566
4287,95.3854
4288,113.0566
4289,110.124
4290,119.4956
4291,111.8203
4292,123.266
4293,135.5498
4294,97.5462
4295,86.3145
4296,86.5307
4297,82.2999
4298,97.4033
4299,101.2961
4300,91.9751
4301,79.0965
4302,89.9433
4303,86.3353
4304,75.1396
4305,58.4054
4306,71.6369
4307,79.0397
4308,86.4838
4309,79.9601
4310,46.8697
4311,36.7769
4312,43.2085
4313,43.8441
4314,40.8916
4315,23.33
4316,17.6452
4317,17.8997
4318,32.0988
4319,42.259
4320,63.0984
4321,60.5755
4322,51.0299
4323,60.0416
4324,58.9155
4325,71.1396
4326,73.8334
4327,72.2784
4328,64.1826
4329,56.3759
4330,41.6633
4331,31.5
4332,37.9735
4333,54.1385
4334,79.3805
4335,82.8436
4336,92.3518
4337,79.69
4338,70.4184
4339,72.6744
4340,64.9193
4341,71.5767
4342,77.5037
4343,69.8535
4344,63.6949
4345,57.3613
4346,41.1751
4347,36.2323
4348,38.378
4349,37.5865
4350,27.378
4351,32.4109
4352,21.6516
4353,18.2249
4354,27.7017
4355,34.4267
4356,22.0464
4357,28.0335
4358,29.6651
4359,21.6413
4360,21.4534
4361,41.5536
4362,39.997
4363,38.3966
4364,42.847
4365,33.0563
4366,27.7503
4367,23.5063
4368,24.2428
4369,19.365
4370,12.351
4371,7.0849
4372,10.725
4373,15.8916
4374,17.2667
4375,20.3084
4376,13.9128
4377,12.4331
4378,10.7834
4379,14.7282
4380,24.8084
4381,33.4034
4382,31.7001
4383,28.8746
4384,31.1946
4385,41.0099
4386,56.7168
4387,68.6402
4388,73.7252
4389,60.0164
4390,69.4124
4391,62.5315
4392,54.0045
4393,50.487
4394,62.7433
4395,69.9018
4396,85.8289
4397,102.1573
4398,118.4734
4399,94.3098
4400,63.3233
4401,64.9097
4402,112.1209
4403,148.3625
4404,166.8586
4405,160.3643
4406,154.0033
4407,125.533
4408,123.8366
4409,132.9569
4410,126.8563
4411,110.4327
4412,97.2698
4413,134.7622
4414,142.0583
4415,169.5649
4416,175.1852
4417,198.4455
4418,169.8347
4419,161.3433
4420,146.7294
4421,148.0135
4422,135.8567
4423,201.2635
4424,219.9382
4425,255.073
4426,251.7975
4427,261.1846
4428,244.582
4429,247.5487
4430,244.2312
4431,246.723
4432,266.2068
4433,288.8108
4434,324.6832
4435,345.9837
4436,336.8052
4437,310.0954
4438,373.1189
4439,367.5448
4440,418.8227
4441,417.2012
4442,408.3147
4443,360.8295
4444,310.0904
4445,313.9144
4446,332.2367
4447,344.9565
4448,376.101
4449,356.0502
4450,346.8446
4451,340.374
4452,370.9806
4453,355.342
4454,353.8953
4455,367.8102
4456,386.0031
4457,378.4969
4458,385.7992
4459,373.6897
4460,330.258
4461,377.8314
4462,394.9253
4463,412.8809
4464,370.6655
4465,302.4003
4466,350.7612
4467,388.3029
4468,390.386
4469,387.2339
4470,384.2368
4471,369.5337
4472,371.0017
4473,415.0171
4474,381.3105
4475,360.7756
4476,353.6541
4477,336.4182
4478,306.5897
4479,353.3284
4480,370.4025
4481,384.3722
4482,350.968
4483,390.0679
4484,398.7419
4485,390.7821
4486,422.5257
4487,404.8809
4488,402.7521
4489,373.5352
4490,359.6789
4491,379.5259
4492,384.4671
4493,349.9703
4494,349.4059
4495,374.8224
4496,373.9587
4497,384.9469
4498,365.8728
4499,361.2102
4500,346.3959
4501,366.4365
4502,391.5534
4503,360.4124
4504,320.1077
4505,291.2704
4506,350.0749
4507,382.6768
4508,386.5258
4509,350.2614
4510,333.2056
4511,367.2671
4512,426.0398
4513,432.1927
4514,434.8909
4515,429.4214
4516,437.0385
4517,394.8936
4518,402.0656
4519,433.1159
4520,440.7173
4521,443.5614
4522,486.8181
4523,514.6668
4524,521.4775
4525,459.2384
4526,455.9348
4527,421.5349
4528,423.4977
4529,464.2471
4530,510.6579
4531,473.1203
4532,479.1683
4533,449.3282
4534,418.7625
4535,387.0071
4536,352.1805
4537,335.6196
4538,309.0118
4539,290.4396
4540,316.8048
4541,358.8186
4542,397.4064
4543,417.8624
4544,445.6096
4545,462.2375
4546,428.1623
4547,379.9283
4548,363.2893
4549,388.229
4550,369.7206
4551,339.3713
4552,360.9258
4553,350.2936
4554,357.1906
4555,362.7857
4556,323.0495
4557,312.9328
4558,319.1092
4559,313.1063
4560,291.3476
4561,281.1573
4562,296.6285
4563,294.8568
4564,305.642
4565,296.6808
4566,359.9735
4567,366.793
4568,380.8828
4569,398.0181
4570,344.2681
4571,310.5122
4572,285.6931
4573,287.3504
4574,303.3646
4575,298.3345
4576,248.9769
4577,241.0067
4578,279.2712
4579,285.417
4580,280.5756
4581,269.0384
4582,269.5776
4583,233.2739
4584,228.3636
4585,256.6705
4586,238.2015
4587,267.5285
4588,251.2781
4589,223.5479
4590,205.0578
4591,169.2741
4592,147.9935
4593,155.1868
4594,167.0702
4595,149.6047
4596,127.8047
4597,111.1517
4598,117.3786
4599,98.2782
4600,90.7899
4601,80.5565
4602,88.7981
4603,83.2087
4604,72.0174
4605,40.7653
4606,55.4282
4607,59.2423
4608,162.1033
4609,178.183
4610,152.5499
4611,137.1828
4612,130.6369
4613,123.0797
4614,110.3896
4615,90.4847
4616,70.3151
4617,86.9179
4618,97.5553
4619,107.202
4620,109.4017
4621,93.7667
4622,140.8108
4623,122.1393
4624,104.6402
4625,104.2566
4626,108.4598
4627,105.2365
4628,93.2362
4629,98.2121
4630,91.6282
4631,58.5445
4632,44.0012
4633,56.5718
4634,97.7618
4635,102.2536
4636,87.6685
4637,97.7587
4638,87.9645
4639,87.6049
4640,91.7551
4641,72.5312
4642,45.4716
4643,48.9747
4644,32.6617
4645,45.6852
4646,41.1683
4647,28.7514
4648,24.9851
4649,46.4754
4650,50.6251
4651,39.5048
4652,33.8552
4653,42.0249
4654,29.8846
4655,33.7288
4656,57.1436
4657,61.94
4658,56.0084
4659,57.4384
4660,47.2614
4661,43.4315
4662,34.4914
4663,39.3086
4664,55.9754
4665,65.5382
4666,67.5394
4667,64.7236
4668,82.4068
4669,84.1768
4670,117.6103
4671,137.3667
4672,132.1169
4673,99.7665
4674,109.6402
4675,107.5235
4676,114.4501
4677,100.426
4678,103.5068
4679,106.8631
4680,116.5299
4681,136.7432
4682,147.5171
4683,155.4033
4684,178.8665
4685,166.1769
4686,171.3333
4687,189.3733
4688,170.1732
4689,177.8565
4690,167.6325
4691,169.2197
4692,184.287
4693,203.9097
4694,241.7336
4695,272.8975
4696,334.0171
4697,327.3181
4698,274.9262
4699,245.3927
4700,214.1698
4701,239.5731
4702,234.3238
4703,285.862
4704,296.4519
4705,294.81
4706,320.5376
4707,310.3018
4708,345.9093
4709,338.4756
4710,347.4683
4711,457.5326
4712,512.9609
4713,547.6396
4714,479.1053
4715,433.6256
4716,373.9776
4717,373.6548
4718,375.1395
4719,386.7045
4720,401.9821
4721,400.1573
4722,419.1675
4723,429.5719
4724,467.178
4725,496.1349
4726,481.3118
4727,491.9898
4728,527.8525
4729,485.4217
4730,419.1548
4731,431.6742
4732,415.9007
4733,479.7058
4734,517.42
4735,523.5418
4736,538.1858
4737,503.2869
4738,516.1651
4739,523.9191
4740,513.2873
4741,467.5299
4742,481.8053
4743,529.5776
4744,542.3378
4745,569.8939
4746,544.2348
4747,527.541
4748,492.8846
4749,522.9579
4750,502.7466
4751,523.125
4752,521.8377
4753,587.2475
4754,538.3236
4755,499.3847
4756,572.6993
4757,645.9828
4758,635.455
4759,609.3947
4760,589.284
4761,559.1343
4762,540.8126
4763,509.6998
4764,502.3204
4765,582.4522
4766,621.3702
4767,593.3416
4768,544.7226
4769,583.36
4770,616.8632
4771,616.7909
4772,597.1168
4773,623.0686
4774,581.9903
4775,618.2096
4776,631.4733
4777,647.1858
4778,692.7473
4779,703.3494
4780,672.5865
4781,649.5374
4782,611.6319
4783,572.8998
4784,558.5199
4785,602.5644
4786,648.6713
4787,710.9823
4788,682.451
4789,654.2804
4790,648.688
4791,653.1029
4792,646.0361
4793,585.7432
4794,587.6513
4795,618.0204
4796,685.0771
4797,658.4965
4798,650.2004
4799,701.6261
4800,670.4095
4801,672.3752
4802,672.3338
4803,683.1795
4804,706.0386
4805,704.798
4806,756.9175
4807,805.1514
4808,809.9446
4809,771.9439
4810,799.7206
4811,831.4175
4812,847.4642
4813,861.4107
4814,876.6474
4815,756.1285
4816,736.3639
4817,723.6648
4818,688.7896
4819,694.7424
4820,731.8098
4821,725.9435
4822,739.8751
4823,689.5712
4824,700.7577
4825,689.5002
4826,731.921
4827,726.4104
4828,655.4684
4829,606.0453
4830,606.5
4831,610.2226
4832,568.0893
4833,531.7222
4834,509.9315
4835,535.5791
4836,545.0093
4837,534.1683
4838,540.9822
4839,544.0351
4840,605.353
4841,690.9349
4842,682.6023
4843,620.4827
4844,614.0906
4845,557.9847
4846,520.702
4847,489.273
4848,467.8427
4849,477.1799
4850,490.4759
4851,515.3007
4852,488.1675
4853,499.3317
4854,480.9074
4855,517.7989
4856,443.5499
4857,441.1371
4858,436.8198
4859,420.2543
4860,428.3799
4861,409.2461
4862,428.5752
4863,400.9973
4864,461.3537
4865,476.9706
4866,455.4069
4867,485.4734
4868,461.7201
4869,448.3526
4870,456.8568
4871,448.7432
4872,388.8857
4873,383.2994
4874,382.2604
4875,385.8117
4876,350.0568
4877,374.6308
4878,358.1066
4879,368.4565
4880,387.1862
4881,386.1198
4882,352.4929
4883,286.5669
4884,249.7983
4885,256.1496
4886,288.9343
4887,323.7163
4888,311.3538
4889,276.4661
4890,248.7271
4891,248.5088
4892,190.2498
4893,145.9795
4894,127.2223
4895,158.9179
4896,225.1835
4897,206.3959
4898,181.393
4899,153.4903
4900,143.4292
4901,160.432
4902,134.7818
4903,127.8957
4904,134.765
4905,132.065
4906,135.3314
4907,135.0283
4908,134.2662
4909,103.8411
4910,85.4979
4911,101.5484
4912,113.5809
4913,136.1019
4914,125.0855
4915,109.2582
4916,106.0985
4917,98.6778
4918,100.112
4919,93.5713
4920,93.6351
4921,120.1684
4922,121.8158
4923,110.4912
4924,94.1715
4925,85.4623
4926,96.9146
4927,94.6853
4928,94.7476
4929,70.6147
4930,64.195
4931,59.0278
4932,50.1444
4933,43.5698
4934,51.9584
4935,50.9895
4936,61.6069
4937,55.6316
4938,42.6332
4939,36.5667
4940,32.0196
4941,42.0934
4942,50.5837
4943,53.7866
4944,65.3898
4945,62.6235
4946,43.8529
4947,22.0199
4948,32.2131
4949,46.5968
4950,55.3337
4951,88.3176
4952,106.7669
4953,82.3996
4954,69.4762
4955,52.9397
4956,52.4364
4957,68.28
4958,90.0534
4959,106.9435
4960,126.6304
4961,100.6463
4962,90.773
4963,81.0099
4964,98.24
4965,122.2406
4966,147.4604
4967,164.5701
4968,189.9636
4969,190.4436
4970,217.3133
4971,217.3368
4972,222.0032
4973,265.3103
4974,265.2699
4975,267.0687
4976,255.7911
4977,269.8665
4978,264.4691
4979,249.6363
4980,258.0663
4981,290.4737
4982,325.2234
4983,344.6108
4984,356.9443
4985,363.0509
4986,354.9842
4987,325.7579
4988,333.2453
4989,285.5858
4990,311.8096
4991,345.9672
4992,390.1109
4993,440.4234
4994,459.05
4995,524.9785
4996,518.1041
4997,485.8515
4998,558.2982
4999,570.8781
5000,562.019
5001,585.8806
5002,545.3154
5003,583.0835
5004,630.786
5005,620.9863
5006,613.4781
5007,645.0122
5008,693.1667
5009,672.2957
5010,673.2972
5011,678.192
5012,689.0931
5013,737.6955
5014,668.6782
5015,670.5472
5016,720.0828
5017,774.3135
5018,797.4169
5019,758.7107
5020,756.5988
5021,679.9759
5022,653.9163
5023,707.2705
5024,691.1666
5025,687.2662
5026,798.7306
5027,743.7457
5028,649.9018
5029,630.3171
5030,652.2476
5031,667.4117
5032,697.1749
5033,687.7801
5034,636.8112
5035,640.121
5036,688.1051
5037,746.7743
5038,734.5513
5039,749.5687
5040,772.6658
5041,759.8855
5042,746.5972
5043,772.1832
5044,821.4216
5045,896.7993
5046,900.3241
5047,897.3443
5048,861.1246
5049,833.101
5050,780.3504
5051,811.6713
5052,813.4329
5053,924.5686
5054,966.3506
5055,991.1662
5056,853.281
5057,885.3935
5058,837.387
5059,832.2567
5060,863.0305
5061,882.7609
5062,854.4465
5063,910.5449
5064,850.8977
5065,820.3248
5066,853.2644
5067,836.64
5068,849.3416
5069,911.1505
5070,903.0248
5071,978.3003
5072,910.6212
5073,876.7039
5074,923.0027
5075,975.7572
5076,1039.6055
5077,990.3407
5078,985.6252
5079,1022.236
5080,1045.4465
5081,1080.7061
5082,1087.3443
5083,1114.937
5084,1099.3171
5085,1069.9537
5086,1067.3444
5087,1041.3179
5088,1065.6253
5089,1023.2236
5090,981.0943
5091,957.7044
5092,983.6073
5093,1039.5525
5094,1044.3866
5095,1007.3514
5096,998.4885
5097,964.402
5098,973.9299
5099,996.2775
5100,988.3387
5101,1069.1764
5102,1023.0795
5103,993.8945
5104,975.1823
5105,961.1357
5106,1051.1827
5107,1062.1418
5108,1157.6532
5109,1114.9625
5110,1016.4602
5111,971.9732
5112,985.8384
5113,938.8959
5114,900.4335
5115,901.3558
5116,931.5792
5117,894.0191
5118,897.4291
5119,845.5506
5120,841.672
5121,786.4911
5122,723.8298
5123,732.8901
5124,764.7668
5125,744.3561
5126,756.0191
5127,752.159
5128,731.4722
5129,728.9882
5130,747.3917
5131,760.8709
5132,701.6461
5133,715.2154
5134,698.7531
5135,686.071
5136,660.4373
5137,653.2097
5138,624.3894
5139,631.5274
5140,639.8056
5141,698.2386
5142,687.6221
5143,668.8298
5144,593.8476
5145,567.2097
5146,546.2988
5147,553.4926
5148,522.1147
5149,552.0463
5150,666.1988
5151,691.9898
5152,696.2628
5153,705.2756
5154,710.8374
5155,658.3348
5156,624.32
5157,578.382
5158,584.6202
5159,608.2399
5160,636.0942
5161,606.7095
5162,559.3835
5163,523.534
5164,513.0173
5165,489.7
5166,496.4969
5167,480.4757
5168,461.9438
5169,437.4943
5170,411.972
5171,428.7982
5172,409.1311
5173,366.5738
5174,386.636
5175,415.1353
5176,409.9914
5177,372.1047
5178,369.5648
5179,284.3868
5180,260.4553
5181,209.9289
5182,177.1695
5183,187.3927
5184,200.5401
5185,175.8558
5186,160.527
5187,149.2756
5188,136.0872
5189,165.4817
5190,162.2663
5191,157.4949
5192,146.7241
5193,131.848
5194,103.7405
5195,90.7698
5196,80.093
5197,66.1597
5198,69.8945
5199,83.3243
5200,79.957
5201,89.3336
5202,96.5571
5203,112.3804
5204,116.9679
5205,96.2132
5206,66.0923
5207,52.3299
5208,57.9001
5209,70.3884
5210,65.8499
5211,68.61
5212,80.7099
5213,89.187
5214,79.5226
5215,64.8198
5216,62.3165
5217,67.5439
5218,52.3797
5219,51.0772
5220,52.3513
5221,54.8526
5222,44.847
5223,32.8768
5224,43.1302
5225,39.9431
5226,51.3069
5227,48.7469
5228,48.4962
5229,30.2462
5230,20.5332
5231,24.1131
5232,18.4199
5233,17.7432
5234,23.8172
5235,26.1668
5236,25.5434
5237,28.2266
5238,32.8368
5239,34.5735
5240,46.417
5241,46.1701
5242,45.6398
5243,37.6132
5244,33.4865
5245,35.8863
5246,45.2503
5247,61.2636
5248,68.153
5249,60.2802
5250,77.5167
5251,79.3537
5252,88.8266
5253,92.1303
5254,94.9462
5255,79.0231
5256,68.8034
5257,101.4304
5258,134.4204
5259,169.1571
5260,216.0867
5261,249.151
5262,232.6463
5263,198.5254
5264,206.9703
5265,229.2436
5266,247.367
5267,277.7138
5268,310.0872
5269,308.8733
5270,274.6992
5271,265.3021
5272,251.1172
5273,287.4535
5274,272.5328
5275,285.9035
5276,249.7352
5277,273.1443
5278,323.0192
5279,343.7372
5280,378.7873
5281,410.4995
5282,378.7673
5283,427.5596
5284,392.9215
5285,442.4579
5286,502.6996
5287,500.6105
5288,565.3923
5289,520.2695
5290,525.8613
5291,493.9043
5292,511.0721
5293,559.1843
5294,575.1796
5295,517.6485
5296,551.3613
5297,603.364
5298,581.8058
5299,603.0869
5300,568.6866
5301,566.6706
5302,625.3133
5303,644.7422
5304,634.5824
5305,615.6596
5306,662.158
5307,625.5904
5308,565.9225
5309,560.8191
5310,601.3306
5311,630.7631
5312,645.0186
5313,635.1491
5314,683.7637
5315,736.0734
5316,676.2056
5317,710.5798
5318,711.0126
5319,757.5154
5320,708.2255
5321,723.0357
5322,799.0291
5323,766.732
5324,771.8445
5325,759.8614
5326,718.0106
5327,670.0078
5328,679.6391
5329,676.401
5330,740.0707
5331,742.9973
5332,823.6168
5333,875.0227
5334,830.15
5335,894.1682
5336,893.9448
5337,890.7759
5338,892.7654
5339,869.3162
5340,878.5088
5341,928.5394
5342,941.3268
5343,984.5787
5344,977.9376
5345,925.4414
5346,920.4176
5347,934.0674
5348,934.5206
5349,908.7918
5350,903.3116
5351,905.4065
5352,894.7481
5353,936.228
5354,919.5423
5355,917.6056
5356,960.1649
5357,953.9005
5358,871.3935
5359,868.263
5360,859.3788
5361,848.2046
5362,826.4237
5363,840.7223
5364,900.0657
5365,974.7184
5366,1040.4562
5367,967.4436
5368,980.7703
5369,1055.971
5370,1023.9458
5371,1095.9724
5372,1041.1831
5373,1072.6359
5374,1062.5497
5375,1037.9065
5376,970.1826
5377,979.1305
5378,967.1503
5379,982.6462
5380,914.1257
5381,930.4565
5382,943.082
5383,954.9961
5384,936.2254
5385,935.9761
5386,899.4132
5387,898.5235
5388,908.4166
5389,972.0696
5390,995.215
5391,1015.5407
5392,1052.3233
5393,998.0202
5394,993.3755
5395,922.7106
5396,909.042
5397,872.6357
5398,813.3618
5399,818.1209
5400,796.4988
5401,806.403
5402,922.5558
5403,882.3198
5404,777.6041
5405,796.1806
5406,748.5077
5407,707.7599
5408,701.4832
5409,751.0126
5410,779.8045
5411,793.3444
5412,761.8988
5413,789.8556
5414,795.2298
5415,720.7427
5416,614.1106
5417,600.3668
5418,631.0476
5419,643.0136
5420,669.6011
5421,652.3485
5422,667.1123
5423,642.2167
5424,616.3345
5425,586.6075
5426,570.7284
5427,540.5667
5428,546.9078
5429,566.6212
5430,530.9939
5431,548.4986
5432,520.5133
5433,534.6879
5434,580.886
5435,597.2667
5436,625.5769
5437,590.2199
5438,589.2524
5439,576.5682
5440,545.9075
5441,554.9252
5442,579.6758
5443,524.9827
5444,486.3993
5445,503.8596
5446,512.2023
5447,504.0066
5448,494.2225
5449,456.8494
5450,423.3262
5451,433.7235
5452,436.6391
5453,436.9068
5454,434.7348
5455,424.8911
5456,375.0982
5457,338.3718
5458,314.1513
5459,321.2263
5460,302.4212
5461,296.21
5462,283.5505
5463,284.8522
5464,308.9577
5465,331.0722
5466,330.5046
5467,275.0181
5468,242.3228
5469,208.8481
5470,173.3332
5471,209.568
5472,232.879
5473,228.9773
5474,189.5713
5475,178.7079
