,index,data
4415,2017040755,169.5649
4416,2017040800,175.1852
4417,2017040805,198.4455
4418,2017040810,169.8347
4419,2017040815,161.3433
4420,2017040820,146.7294
4421,2017040825,148.0135
4422,2017040830,135.8567
4423,2017040835,201.2635
4424,2017040840,219.9382
4425,2017040845,255.07299999999998
4426,2017040850,251.7975
4427,2017040855,261.1846
4428,2017040900,244.582
4429,2017040905,247.5487
4430,2017040910,244.2312
4431,2017040915,246.72299999999998
4432,2017040920,266.2068
4433,2017040925,288.8108
4434,2017040930,324.6832
4435,2017040935,345.9837
4436,2017040940,336.8052
4437,2017040945,310.0954
4438,2017040950,373.1189
4439,2017040955,367.5448
4440,2017041000,418.8227
4441,2017041005,417.2012
4442,2017041010,408.3147
4443,2017041015,360.8295
4444,2017041020,310.0904
4445,2017041025,313.9144
4446,2017041030,332.2367
4447,2017041035,344.9565
4448,2017041040,376.101
4449,2017041045,356.0502
4450,2017041050,346.8446
4451,2017041055,340.374
4452,2017041100,370.9806
4453,2017041105,355.342
4454,2017041110,353.8953
4455,2017041115,367.8102
4456,2017041120,386.0031
4457,2017041125,378.4969
4458,2017041130,385.7992
4459,2017041135,373.6897
4460,2017041140,330.25800000000004
4461,2017041145,377.8314
4462,2017041150,394.9253
4463,2017041155,412.8809
4464,2017041200,370.6655
4465,2017041205,302.4003
4466,2017041210,350.7612
4467,2017041215,388.3029
4468,2017041220,390.38599999999997
4469,2017041225,387.2339
4470,2017041230,384.2368
4471,2017041235,369.5337
4472,2017041240,371.0017
4473,2017041245,415.0171
4474,2017041250,381.3105
4475,2017041255,360.7756
4476,2017041300,353.6541
4477,2017041305,336.4182
4478,2017041310,306.5897
4479,2017041315,353.3284
4480,2017041320,370.4025
4481,2017041325,384.3722
4482,2017041330,350.968
4483,2017041335,390.0679
4484,2017041340,398.7419
4485,2017041345,390.7821
4486,2017041350,422.5257
4487,2017041355,404.8809
4488,2017041400,402.7521
4489,2017041405,373.5352
4490,2017041410,359.6789
4491,2017041415,379.5259
4492,2017041420,384.4671
4493,2017041425,349.9703
4494,2017041430,349.4059
4495,2017041435,374.8224
4496,2017041440,373.9587
4497,2017041445,384.9469
4498,2017041450,365.8728
4499,2017041455,361.2102
4500,2017041500,346.3959
4501,2017041505,366.4365
4502,2017041510,391.5534
4503,2017041515,360.4124
4504,2017041520,320.1077
4505,2017041525,291.2704
4506,2017041530,350.0749
4507,2017041535,382.6768
4508,2017041540,386.5258
4509,2017041545,350.2614
4510,2017041550,333.2056
4511,2017041555,367.2671
4512,2017041600,426.0398
4513,2017041605,432.1927
4514,2017041610,434.8909
4515,2017041615,429.4214
4516,2017041620,437.0385
4517,2017041625,394.8936
4518,2017041630,402.0656
4519,2017041635,433.1159
4520,2017041640,440.7173
4521,2017041645,443.5614
4522,2017041650,486.8181
4523,2017041655,514.6668
4524,2017041700,521.4775
4525,2017041705,459.2384
4526,2017041710,455.9348
4527,2017041715,421.5349
4528,2017041720,423.4977
4529,2017041725,464.2471
4530,2017041730,510.6579
4531,2017041735,473.1203
4532,2017041740,479.1683
4533,2017041745,449.3282
4534,2017041750,418.7625
4535,2017041755,387.0071
4536,2017041800,352.1805
4537,2017041805,335.6196
4538,2017041810,309.0118
4539,2017041815,290.4396
4540,2017041820,316.8048
4541,2017041825,358.8186
4542,2017041830,397.4064
4543,2017041835,417.8624
4544,2017041840,445.6096
4545,2017041845,462.2375
4546,2017041850,428.1623
4547,2017041855,379.9283
4548,2017041900,363.2893
4549,2017041905,388.22900000000004
4550,2017041910,369.7206
4551,2017041915,339.3713
4552,2017041920,360.9258
4553,2017041925,350.2936
4554,2017041930,357.1906
4555,2017041935,362.7857
4556,2017041940,323.0495
4557,2017041945,312.9328
4558,2017041950,319.1092
4559,2017041955,313.1063
4560,2017042000,291.3476
4561,2017042005,281.1573
4562,2017042010,296.6285
4563,2017042015,294.8568
4564,2017042020,305.642
4565,2017042025,296.6808
4566,2017042030,359.9735
4567,2017042035,366.793
4568,2017042040,380.8828
4569,2017042045,398.0181
4570,2017042050,344.2681
4571,2017042055,310.5122
4572,2017042100,285.6931
4573,2017042105,287.3504
4574,2017042110,303.3646
4575,2017042115,298.3345
4576,2017042120,248.9769
4577,2017042125,241.0067
4578,2017042130,279.2712
4579,2017042135,285.41700000000003
4580,2017042140,280.5756
4581,2017042145,269.0384
4582,2017042150,269.5776
4583,2017042155,233.2739
4584,2017042200,228.3636
4585,2017042205,256.6705
4586,2017042210,238.2015
4587,2017042215,267.5285
4588,2017042220,251.2781
4589,2017042225,223.5479
4590,2017042230,205.0578
4591,2017042235,169.2741
4592,2017042240,147.9935
4593,2017042245,155.1868
4594,2017042250,167.0702
4595,2017042255,149.6047
4596,2017042300,127.8047
4597,2017042305,111.1517
4598,2017042310,117.3786
4599,2017042315,98.2782
4600,2017042320,90.7899
4601,2017042325,80.5565
4602,2017042330,88.7981
4603,2017042335,83.2087
4604,2017042340,72.0174
4605,2017042345,40.7653
4606,2017042350,55.4282
4607,2017042355,59.2423
4608,2017050000,162.1033
4609,2017050005,178.183
4610,2017050010,152.5499
4611,2017050015,137.1828
4612,2017050020,130.6369
4613,2017050025,123.0797
4614,2017050030,110.3896
4615,2017050035,90.4847
4616,2017050040,70.3151
4617,2017050045,86.9179
4618,2017050050,97.5553
4619,2017050055,107.20200000000001
4620,2017050100,109.4017
4621,2017050105,93.7667
4622,2017050110,140.8108
4623,2017050115,122.1393
4624,2017050120,104.6402
4625,2017050125,104.2566
4626,2017050130,108.4598
4627,2017050135,105.2365
4628,2017050140,93.2362
4629,2017050145,98.2121
4630,2017050150,91.6282
4631,2017050155,58.5445
4632,2017050200,44.0012
4633,2017050205,56.5718
4634,2017050210,97.7618
4635,2017050215,102.2536
4636,2017050220,87.6685
4637,2017050225,97.7587
4638,2017050230,87.9645
4639,2017050235,87.6049
4640,2017050240,91.7551
4641,2017050245,72.5312
4642,2017050250,45.4716
4643,2017050255,48.9747
4644,2017050300,32.6617
4645,2017050305,45.6852
4646,2017050310,41.1683
4647,2017050315,28.7514
4648,2017050320,24.9851
4649,2017050325,46.4754
4650,2017050330,50.6251
4651,2017050335,39.5048
4652,2017050340,33.8552
4653,2017050345,42.0249
4654,2017050350,29.8846
4655,2017050355,33.7288
4656,2017050400,57.1436
4657,2017050405,61.94
4658,2017050410,56.0084
4659,2017050415,57.4384
4660,2017050420,47.2614
4661,2017050425,43.4315
4662,2017050430,34.4914
4663,2017050435,39.3086
4664,2017050440,55.9754
4665,2017050445,65.5382
4666,2017050450,67.5394
4667,2017050455,64.7236
4668,2017050500,82.4068
4669,2017050505,84.1768
4670,2017050510,117.6103
4671,2017050515,137.3667
4672,2017050520,132.1169
4673,2017050525,99.7665
4674,2017050530,109.6402
4675,2017050535,107.5235
4676,2017050540,114.4501
4677,2017050545,100.426
4678,2017050550,103.5068
4679,2017050555,106.8631
4680,2017050600,116.5299
4681,2017050605,136.7432
4682,2017050610,147.5171
4683,2017050615,155.4033
4684,2017050620,178.8665
4685,2017050625,166.1769
4686,2017050630,171.3333
4687,2017050635,189.3733
4688,2017050640,170.1732
4689,2017050645,177.8565
4690,2017050650,167.6325
4691,2017050655,169.2197
4692,2017050700,184.287
4693,2017050705,203.9097
4694,2017050710,241.7336
4695,2017050715,272.8975
4696,2017050720,334.0171
4697,2017050725,327.3181
4698,2017050730,274.9262
4699,2017050735,245.3927
4700,2017050740,214.1698
4701,2017050745,239.5731
4702,2017050750,234.3238
4703,2017050755,285.862
4704,2017050800,296.4519
4705,2017050805,294.81
4706,2017050810,320.5376
4707,2017050815,310.3018
4708,2017050820,345.9093
4709,2017050825,338.4756
4710,2017050830,347.4683
4711,2017050835,457.5326
4712,2017050840,512.9609
4713,2017050845,547.6396
4714,2017050850,479.1053
4715,2017050855,433.6256
4716,2017050900,373.9776
4717,2017050905,373.6548
4718,2017050910,375.1395
4719,2017050915,386.7045
4720,2017050920,401.9821
4721,2017050925,400.1573
4722,2017050930,419.1675
4723,2017050935,429.5719
4724,2017050940,467.17800000000005
4725,2017050945,496.1349
4726,2017050950,481.3118
4727,2017050955,491.9898
4728,2017051000,527.8525
4729,2017051005,485.4217
4730,2017051010,419.1548
4731,2017051015,431.6742
4732,2017051020,415.9007
4733,2017051025,479.7058
4734,2017051030,517.42
4735,2017051035,523.5418
4736,2017051040,538.1858
4737,2017051045,503.2869
4738,2017051050,516.1651
4739,2017051055,523.9191
4740,2017051100,513.2873
4741,2017051105,467.5299
4742,2017051110,481.8053
4743,2017051115,529.5776
4744,2017051120,542.3378
4745,2017051125,569.8939
4746,2017051130,544.2348
4747,2017051135,527.5409999999999
4748,2017051140,492.8846
4749,2017051145,522.9579
4750,2017051150,502.7466
4751,2017051155,523.125
4752,2017051200,521.8377
4753,2017051205,587.2475
4754,2017051210,538.3236
4755,2017051215,499.3847
4756,2017051220,572.6993
4757,2017051225,645.9828
4758,2017051230,635.455
4759,2017051235,609.3947
4760,2017051240,589.284
4761,2017051245,559.1343
4762,2017051250,540.8126
4763,2017051255,509.6998
4764,2017051300,502.3204
4765,2017051305,582.4522
4766,2017051310,621.3702
4767,2017051315,593.3416
4768,2017051320,544.7226
4769,2017051325,583.36
4770,2017051330,616.8632
4771,2017051335,616.7909
4772,2017051340,597.1168
4773,2017051345,623.0686
4774,2017051350,581.9903
4775,2017051355,618.2096
4776,2017051400,631.4733
4777,2017051405,647.1858
4778,2017051410,692.7473
4779,2017051415,703.3494
4780,2017051420,672.5865
4781,2017051425,649.5374
4782,2017051430,611.6319
4783,2017051435,572.8998
4784,2017051440,558.5199
4785,2017051445,602.5644
4786,2017051450,648.6713
4787,2017051455,710.9823
4788,2017051500,682.451
4789,2017051505,654.2804
4790,2017051510,648.688
4791,2017051515,653.1029
4792,2017051520,646.0361
4793,2017051525,585.7432
4794,2017051530,587.6513
4795,2017051535,618.0204
4796,2017051540,685.0771
4797,2017051545,658.4965
4798,2017051550,650.2004
4799,2017051555,701.6261
4800,2017051600,670.4095
4801,2017051605,672.3752
4802,2017051610,672.3338
4803,2017051615,683.1795
4804,2017051620,706.0386
4805,2017051625,704.798
4806,2017051630,756.9175
4807,2017051635,805.1514
4808,2017051640,809.9446
4809,2017051645,771.9439
4810,2017051650,799.7206
4811,2017051655,831.4175
4812,2017051700,847.4642
4813,2017051705,861.4107
4814,2017051710,876.6474
4815,2017051715,756.1285
4816,2017051720,736.3639
4817,2017051725,723.6648
4818,2017051730,688.7896
4819,2017051735,694.7424
4820,2017051740,731.8098
4821,2017051745,725.9435
4822,2017051750,739.8751
4823,2017051755,689.5712
4824,2017051800,700.7577
4825,2017051805,689.5002
4826,2017051810,731.921
4827,2017051815,726.4104
4828,2017051820,655.4684
4829,2017051825,606.0453
4830,2017051830,606.5
4831,2017051835,610.2226
4832,2017051840,568.0893
4833,2017051845,531.7222
4834,2017051850,509.9315
4835,2017051855,535.5791
4836,2017051900,545.0093
4837,2017051905,534.1683
4838,2017051910,540.9822
4839,2017051915,544.0351
4840,2017051920,605.3530000000001
4841,2017051925,690.9349
4842,2017051930,682.6023
4843,2017051935,620.4827
4844,2017051940,614.0906
4845,2017051945,557.9847
4846,2017051950,520.702
4847,2017051955,489.273
4848,2017052000,467.8427
4849,2017052005,477.1799
4850,2017052010,490.4759
4851,2017052015,515.3007
4852,2017052020,488.1675
4853,2017052025,499.3317
4854,2017052030,480.9074
4855,2017052035,517.7989
4856,2017052040,443.5499
4857,2017052045,441.1371
4858,2017052050,436.8198
4859,2017052055,420.2543
4860,2017052100,428.3799
4861,2017052105,409.2461
4862,2017052110,428.5752
4863,2017052115,400.9973
4864,2017052120,461.3537
4865,2017052125,476.9706
4866,2017052130,455.4069
4867,2017052135,485.4734
4868,2017052140,461.7201
4869,2017052145,448.3526
4870,2017052150,456.8568
4871,2017052155,448.7432
4872,2017052200,388.8857
4873,2017052205,383.2994
4874,2017052210,382.2604
4875,2017052215,385.8117
4876,2017052220,350.0568
4877,2017052225,374.6308
4878,2017052230,358.1066
4879,2017052235,368.4565
4880,2017052240,387.1862
4881,2017052245,386.1198
4882,2017052250,352.4929
4883,2017052255,286.5669
4884,2017052300,249.7983
4885,2017052305,256.1496
4886,2017052310,288.9343
4887,2017052315,323.7163
4888,2017052320,311.3538
4889,2017052325,276.4661
4890,2017052330,248.7271
4891,2017052335,248.5088
4892,2017052340,190.2498
4893,2017052345,145.9795
4894,2017052350,127.2223
4895,2017052355,158.9179
4896,2017060000,225.1835
4897,2017060005,206.3959
4898,2017060010,181.393
4899,2017060015,153.4903
4900,2017060020,143.4292
4901,2017060025,160.43200000000002
4902,2017060030,134.7818
4903,2017060035,127.8957
4904,2017060040,134.765
4905,2017060045,132.065
4906,2017060050,135.3314
4907,2017060055,135.0283
4908,2017060100,134.2662
4909,2017060105,103.8411
4910,2017060110,85.4979
4911,2017060115,101.5484
4912,2017060120,113.5809
4913,2017060125,136.1019
4914,2017060130,125.0855
4915,2017060135,109.2582
4916,2017060140,106.0985
4917,2017060145,98.6778
4918,2017060150,100.11200000000001
4919,2017060155,93.5713
4920,2017060200,93.6351
4921,2017060205,120.1684
4922,2017060210,121.8158
4923,2017060215,110.4912
4924,2017060220,94.1715
4925,2017060225,85.4623
4926,2017060230,96.9146
4927,2017060235,94.6853
4928,2017060240,94.7476
4929,2017060245,70.6147
4930,2017060250,64.195
4931,2017060255,59.0278
4932,2017060300,50.1444
4933,2017060305,43.5698
4934,2017060310,51.9584
4935,2017060315,50.9895
4936,2017060320,61.6069
4937,2017060325,55.6316
4938,2017060330,42.6332
4939,2017060335,36.5667
4940,2017060340,32.0196
4941,2017060345,42.0934
4942,2017060350,50.5837
4943,2017060355,53.7866
4944,2017060400,65.3898
4945,2017060405,62.6235
4946,2017060410,43.8529
4947,2017060415,22.0199
4948,2017060420,32.2131
4949,2017060425,46.5968
4950,2017060430,55.3337
4951,2017060435,88.3176
4952,2017060440,106.7669
4953,2017060445,82.3996
4954,2017060450,69.4762
4955,2017060455,52.9397
4956,2017060500,52.4364
4957,2017060505,68.28
4958,2017060510,90.0534
4959,2017060515,106.9435
4960,2017060520,126.6304
4961,2017060525,100.6463
4962,2017060530,90.773
4963,2017060535,81.0099
4964,2017060540,98.24
4965,2017060545,122.2406
4966,2017060550,147.4604
4967,2017060555,164.5701
4968,2017060600,189.9636
4969,2017060605,190.4436
4970,2017060610,217.3133
4971,2017060615,217.3368
4972,2017060620,222.0032
4973,2017060625,265.3103
4974,2017060630,265.2699
4975,2017060635,267.0687
4976,2017060640,255.7911
4977,2017060645,269.8665
4978,2017060650,264.4691
4979,2017060655,249.6363
4980,2017060700,258.0663
4981,2017060705,290.4737
4982,2017060710,325.2234
4983,2017060715,344.6108
4984,2017060720,356.9443
4985,2017060725,363.0509
4986,2017060730,354.9842
4987,2017060735,325.7579
4988,2017060740,333.2453
4989,2017060745,285.5858
4990,2017060750,311.8096
4991,2017060755,345.9672
4992,2017060800,390.1109
4993,2017060805,440.4234
4994,2017060810,459.05
4995,2017060815,524.9785
4996,2017060820,518.1041
4997,2017060825,485.8515
4998,2017060830,558.2982
4999,2017060835,570.8781
5000,2017060840,562.019
5001,2017060845,585.8806
5002,2017060850,545.3154
5003,2017060855,583.0835
5004,2017060900,630.786
5005,2017060905,620.9863
5006,2017060910,613.4781
5007,2017060915,645.0122
5008,2017060920,693.1667
5009,2017060925,672.2957
5010,2017060930,673.2972
5011,2017060935,678.192
5012,2017060940,689.0931
5013,2017060945,737.6955
5014,2017060950,668.6782
5015,2017060955,670.5472
5016,2017061000,720.0828
5017,2017061005,774.3135
5018,2017061010,797.4169
5019,2017061015,758.7107
5020,2017061020,756.5988
5021,2017061025,679.9759
5022,2017061030,653.9163
5023,2017061035,707.2705
5024,2017061040,691.1666
5025,2017061045,687.2662
5026,2017061050,798.7306
5027,2017061055,743.7457
5028,2017061100,649.9018
5029,2017061105,630.3171
5030,2017061110,652.2476
5031,2017061115,667.4117
5032,2017061120,697.1749
5033,2017061125,687.7801
5034,2017061130,636.8112
5035,2017061135,640.121
5036,2017061140,688.1051
5037,2017061145,746.7743
5038,2017061150,734.5513
5039,2017061155,749.5687
5040,2017061200,772.6658
5041,2017061205,759.8855
5042,2017061210,746.5972
5043,2017061215,772.1832
5044,2017061220,821.4216
5045,2017061225,896.7993
5046,2017061230,900.3241
5047,2017061235,897.3443
5048,2017061240,861.1246
5049,2017061245,833.1010000000001
5050,2017061250,780.3504
5051,2017061255,811.6713
5052,2017061300,813.4329
5053,2017061305,924.5686
5054,2017061310,966.3506
5055,2017061315,991.1662
5056,2017061320,853.2810000000001
5057,2017061325,885.3935
5058,2017061330,837.387
5059,2017061335,832.2567
5060,2017061340,863.0305
5061,2017061345,882.7609
5062,2017061350,854.4465
5063,2017061355,910.5449
5064,2017061400,850.8977
5065,2017061405,820.3248
5066,2017061410,853.2644
5067,2017061415,836.64
5068,2017061420,849.3416
5069,2017061425,911.1505
5070,2017061430,903.0248
5071,2017061435,978.3003
5072,2017061440,910.6212
5073,2017061445,876.7039
5074,2017061450,923.0027
5075,2017061455,975.7572
5076,2017061500,1039.6055
5077,2017061505,990.3407
5078,2017061510,985.6252
5079,2017061515,1022.2360000000001
5080,2017061520,1045.4465
5081,2017061525,1080.7061
5082,2017061530,1087.3443
5083,2017061535,1114.937
5084,2017061540,1099.3171
5085,2017061545,1069.9537
5086,2017061550,1067.3444
5087,2017061555,1041.3179
5088,2017061600,1065.6253
5089,2017061605,1023.2236
5090,2017061610,981.0943
5091,2017061615,957.7044
5092,2017061620,983.6073
5093,2017061625,1039.5525
5094,2017061630,1044.3866
5095,2017061635,1007.3514
5096,2017061640,998.4885
5097,2017061645,964.4019999999999
5098,2017061650,973.9299
5099,2017061655,996.2775
5100,2017061700,988.3387
5101,2017061705,1069.1764
5102,2017061710,1023.0795
5103,2017061715,993.8945
5104,2017061720,975.1823
5105,2017061725,961.1357
5106,2017061730,1051.1827
5107,2017061735,1062.1418
5108,2017061740,1157.6532
5109,2017061745,1114.9625
5110,2017061750,1016.4602
5111,2017061755,971.9732
5112,2017061800,985.8384
5113,2017061805,938.8959
5114,2017061810,900.4335
5115,2017061815,901.3558
5116,2017061820,931.5792
5117,2017061825,894.0191
5118,2017061830,897.4291
5119,2017061835,845.5506
5120,2017061840,841.672
5121,2017061845,786.4911
5122,2017061850,723.8298
5123,2017061855,732.8901
5124,2017061900,764.7668
5125,2017061905,744.3561
5126,2017061910,756.0191
5127,2017061915,752.159
5128,2017061920,731.4722
5129,2017061925,728.9882
5130,2017061930,747.3917
5131,2017061935,760.8709
5132,2017061940,701.6461
5133,2017061945,715.2154
5134,2017061950,698.7531
5135,2017061955,686.071
5136,2017062000,660.4373
5137,2017062005,653.2097
5138,2017062010,624.3894
5139,2017062015,631.5274
5140,2017062020,639.8056
5141,2017062025,698.2386
5142,2017062030,687.6221
5143,2017062035,668.8298
5144,2017062040,593.8476
5145,2017062045,567.2097
5146,2017062050,546.2988
5147,2017062055,553.4926
5148,2017062100,522.1147
5149,2017062105,552.0463
5150,2017062110,666.1988
5151,2017062115,691.9898
5152,2017062120,696.2628
5153,2017062125,705.2756
5154,2017062130,710.8374
5155,2017062135,658.3348
5156,2017062140,624.32
5157,2017062145,578.382
5158,2017062150,584.6202
5159,2017062155,608.2399
5160,2017062200,636.0942
5161,2017062205,606.7095
5162,2017062210,559.3835
5163,2017062215,523.534
5164,2017062220,513.0173
5165,2017062225,489.7
5166,2017062230,496.4969
5167,2017062235,480.4757
5168,2017062240,461.9438
5169,2017062245,437.4943
5170,2017062250,411.972
5171,2017062255,428.7982
5172,2017062300,409.1311
5173,2017062305,366.5738
5174,2017062310,386.63599999999997
5175,2017062315,415.1353
5176,2017062320,409.9914
5177,2017062325,372.1047
5178,2017062330,369.5648
5179,2017062335,284.3868
5180,2017062340,260.4553
5181,2017062345,209.9289
5182,2017062350,177.1695
5183,2017062355,187.3927
5184,2017070000,200.5401
5185,2017070005,175.8558
5186,2017070010,160.52700000000002
5187,2017070015,149.2756
5188,2017070020,136.0872
5189,2017070025,165.4817
5190,2017070030,162.2663
5191,2017070035,157.4949
5192,2017070040,146.7241
5193,2017070045,131.84799999999998
5194,2017070050,103.7405
5195,2017070055,90.7698
5196,2017070100,80.093
5197,2017070105,66.1597
5198,2017070110,69.8945
5199,2017070115,83.3243
5200,2017070120,79.957
5201,2017070125,89.3336
5202,2017070130,96.5571
5203,2017070135,112.3804
5204,2017070140,116.9679
5205,2017070145,96.2132
5206,2017070150,66.0923
5207,2017070155,52.3299
5208,2017070200,57.9001
5209,2017070205,70.3884
5210,2017070210,65.8499
5211,2017070215,68.61
5212,2017070220,80.7099
5213,2017070225,89.18700000000001
5214,2017070230,79.5226
5215,2017070235,64.8198
5216,2017070240,62.3165
5217,2017070245,67.5439
5218,2017070250,52.3797
5219,2017070255,51.0772
5220,2017070300,52.3513
5221,2017070305,54.8526
5222,2017070310,44.847
5223,2017070315,32.8768
5224,2017070320,43.1302
5225,2017070325,39.9431
5226,2017070330,51.3069
5227,2017070335,48.7469
5228,2017070340,48.4962
5229,2017070345,30.2462
5230,2017070350,20.5332
5231,2017070355,24.1131
5232,2017070400,18.4199
5233,2017070405,17.7432
5234,2017070410,23.8172
5235,2017070415,26.1668
5236,2017070420,25.5434
5237,2017070425,28.2266
5238,2017070430,32.8368
5239,2017070435,34.5735
5240,2017070440,46.417
5241,2017070445,46.1701
5242,2017070450,45.6398
5243,2017070455,37.6132
5244,2017070500,33.4865
5245,2017070505,35.8863
5246,2017070510,45.2503
5247,2017070515,61.2636
5248,2017070520,68.153
5249,2017070525,60.2802
5250,2017070530,77.5167
5251,2017070535,79.3537
5252,2017070540,88.8266
5253,2017070545,92.1303
5254,2017070550,94.9462
5255,2017070555,79.0231
5256,2017070600,68.8034
5257,2017070605,101.4304
5258,2017070610,134.4204
5259,2017070615,169.1571
5260,2017070620,216.0867
5261,2017070625,249.15099999999998
5262,2017070630,232.6463
5263,2017070635,198.5254
5264,2017070640,206.9703
5265,2017070645,229.2436
5266,2017070650,247.36700000000002
5267,2017070655,277.7138
5268,2017070700,310.0872
5269,2017070705,308.8733
5270,2017070710,274.6992
5271,2017070715,265.3021
5272,2017070720,251.1172
5273,2017070725,287.4535
5274,2017070730,272.5328
5275,2017070735,285.9035
5276,2017070740,249.7352
5277,2017070745,273.1443
5278,2017070750,323.0192
5279,2017070755,343.7372
5280,2017070800,378.7873
5281,2017070805,410.4995
5282,2017070810,378.7673
5283,2017070815,427.5596
5284,2017070820,392.9215
5285,2017070825,442.4579
5286,2017070830,502.6996
5287,2017070835,500.6105
5288,2017070840,565.3923
5289,2017070845,520.2695
5290,2017070850,525.8613
5291,2017070855,493.9043
5292,2017070900,511.0721
5293,2017070905,559.1843
5294,2017070910,575.1796
5295,2017070915,517.6485
5296,2017070920,551.3613
5297,2017070925,603.364
5298,2017070930,581.8058
5299,2017070935,603.0869
5300,2017070940,568.6866
5301,2017070945,566.6706
5302,2017070950,625.3133
5303,2017070955,644.7422
5304,2017071000,634.5824
5305,2017071005,615.6596
5306,2017071010,662.158
5307,2017071015,625.5904
5308,2017071020,565.9225
5309,2017071025,560.8191
5310,2017071030,601.3306
5311,2017071035,630.7631
5312,2017071040,645.0186
5313,2017071045,635.1491
5314,2017071050,683.7637
5315,2017071055,736.0734
5316,2017071100,676.2056
5317,2017071105,710.5798
5318,2017071110,711.0126
5319,2017071115,757.5154
5320,2017071120,708.2255
5321,2017071125,723.0357
5322,2017071130,799.0291
5323,2017071135,766.732
5324,2017071140,771.8445
5325,2017071145,759.8614
5326,2017071150,718.0106
5327,2017071155,670.0078
5328,2017071200,679.6391
5329,2017071205,676.4010000000001
5330,2017071210,740.0707
5331,2017071215,742.9973
5332,2017071220,823.6168
5333,2017071225,875.0227
5334,2017071230,830.15
5335,2017071235,894.1682
5336,2017071240,893.9448
5337,2017071245,890.7759
5338,2017071250,892.7654
5339,2017071255,869.3162
5340,2017071300,878.5088
5341,2017071305,928.5394
5342,2017071310,941.3268
5343,2017071315,984.5787
5344,2017071320,977.9376
5345,2017071325,925.4414
5346,2017071330,920.4176
5347,2017071335,934.0674
5348,2017071340,934.5206
5349,2017071345,908.7918
5350,2017071350,903.3116
5351,2017071355,905.4065
5352,2017071400,894.7481
5353,2017071405,936.2280000000001
5354,2017071410,919.5423
5355,2017071415,917.6056
5356,2017071420,960.1649
5357,2017071425,953.9005
5358,2017071430,871.3935
5359,2017071435,868.263
5360,2017071440,859.3788
5361,2017071445,848.2046
5362,2017071450,826.4237
5363,2017071455,840.7223
5364,2017071500,900.0657
5365,2017071505,974.7184
5366,2017071510,1040.4562
5367,2017071515,967.4436
5368,2017071520,980.7703
5369,2017071525,1055.971
5370,2017071530,1023.9458
5371,2017071535,1095.9724
5372,2017071540,1041.1831
5373,2017071545,1072.6359
5374,2017071550,1062.5497
5375,2017071555,1037.9065
5376,2017071600,970.1826
5377,2017071605,979.1305
5378,2017071610,967.1503
5379,2017071615,982.6462
5380,2017071620,914.1257
5381,2017071625,930.4565
5382,2017071630,943.082
5383,2017071635,954.9961
5384,2017071640,936.2254
5385,2017071645,935.9761
5386,2017071650,899.4132
5387,2017071655,898.5235
5388,2017071700,908.4166
5389,2017071705,972.0696
5390,2017071710,995.215
5391,2017071715,1015.5407
5392,2017071720,1052.3233
5393,2017071725,998.0202
5394,2017071730,993.3755
5395,2017071735,922.7106
5396,2017071740,909.0419999999999
5397,2017071745,872.6357
5398,2017071750,813.3618
5399,2017071755,818.1209
5400,2017071800,796.4988
5401,2017071805,806.403
5402,2017071810,922.5558
5403,2017071815,882.3198
5404,2017071820,777.6041
5405,2017071825,796.1806
5406,2017071830,748.5077
5407,2017071835,707.7599
5408,2017071840,701.4832
5409,2017071845,751.0126
5410,2017071850,779.8045
5411,2017071855,793.3444
5412,2017071900,761.8988
5413,2017071905,789.8556
5414,2017071910,795.2298
5415,2017071915,720.7427
5416,2017071920,614.1106
5417,2017071925,600.3668
5418,2017071930,631.0476
5419,2017071935,643.0136
5420,2017071940,669.6011
5421,2017071945,652.3485
5422,2017071950,667.1123
5423,2017071955,642.2167
5424,2017072000,616.3345
5425,2017072005,586.6075
5426,2017072010,570.7284
5427,2017072015,540.5667
5428,2017072020,546.9078
5429,2017072025,566.6212
5430,2017072030,530.9939
5431,2017072035,548.4986
5432,2017072040,520.5133
5433,2017072045,534.6879
5434,2017072050,580.886
5435,2017072055,597.2667
5436,2017072100,625.5769
5437,2017072105,590.2199
5438,2017072110,589.2524
5439,2017072115,576.5682
5440,2017072120,545.9075
5441,2017072125,554.9252
5442,2017072130,579.6758
5443,2017072135,524.9827
5444,2017072140,486.3993
5445,2017072145,503.8596
5446,2017072150,512.2023
5447,2017072155,504.0066
5448,2017072200,494.2225
5449,2017072205,456.8494
5450,2017072210,423.3262
5451,2017072215,433.7235
5452,2017072220,436.6391
5453,2017072225,436.9068
5454,2017072230,434.7348
5455,2017072235,424.8911
5456,2017072240,375.0982
5457,2017072245,338.3718
5458,2017072250,314.1513
5459,2017072255,321.2263
5460,2017072300,302.4212
5461,2017072305,296.21
5462,2017072310,283.5505
5463,2017072315,284.8522
5464,2017072320,308.9577
5465,2017072325,331.0722
5466,2017072330,330.5046
5467,2017072335,275.0181
5468,2017072340,242.3228
5469,2017072345,208.8481
5470,2017072350,173.3332
5471,2017072355,209.56799999999998
5472,2017080000,232.87900000000002
5473,2017080005,228.9773
5474,2017080010,189.5713
5475,2017080015,178.7079
5476,2017080020,155.9799
5477,2017080025,158.0807
5478,2017080030,158.3741
5479,2017080035,149.5454
5480,2017080040,158.8684
5481,2017080045,141.4676
5482,2017080050,100.5974
5483,2017080055,97.4039
5484,2017080100,100.5882
5485,2017080105,82.3376
5486,2017080110,57.3102
