BUKSIHA.PQMS.ID10.1MEASURE.P3,Load,,,,,,,,,,,0
2017/12/23 11:11:18,4184.276855,,,,,,,,,,,
2017/12/23 11:21:18,4273.719238,,,,,,,,,,,
2017/12/23 11:31:18,3740.595703,,,,,,,,,,,
2017/12/23 11:41:18,3660.368164,,,,,,,,,,,
2017/12/23 11:51:18,3628.797363,,,,,,,,,,,
2017/12/23 12:01:18,3561.472168,,,,,,,,,,,
2017/12/23 12:11:18,3429.81665,,,,,,,,,,,
2017/12/23 12:21:18,3160.248291,,,,,,,,,,,
2017/12/23 12:31:18,3483.345703,,,,,,,,,,,
2017/12/23 12:41:18,3718.418945,,,,,,,,,,,
2017/12/23 12:51:18,3493.269531,,,,,,,,,,,
2017/12/23 13:01:18,3745.416016,,,,,,,,,,,
2017/12/23 13:11:18,3853.265381,,,,,,,,,,,
2017/12/23 13:21:18,4059.063721,,,,,,,,,,,
2017/12/23 13:31:18,4122.210938,,,,,,,,,,,
2017/12/23 13:41:18,3951.062988,,,,,,,,,,,
2017/12/23 13:51:18,4028.466797,,,,,,,,,,,
2017/12/23 14:01:18,4074.032715,,,,,,,,,,,
2017/12/23 14:11:18,3568.923828,,,,,,,,,,,
2017/12/23 14:21:18,3865.175537,,,,,,,,,,,
2017/12/23 14:31:18,3440.337646,,,,,,,,,,,
2017/12/23 14:41:18,3791.922607,,,,,,,,,,,
2017/12/23 14:51:18,3764.572998,,,,,,,,,,,
2017/12/23 15:01:18,3618.695557,,,,,,,,,,,
2017/12/23 15:11:18,3843.947998,,,,,,,,,,,
2017/12/23 15:21:18,3884.993896,,,,,,,,,,,
2017/12/23 15:31:18,3933.474609,,,,,,,,,,,
2017/12/23 15:41:18,3680.828369,,,,,,,,,,,
2017/12/23 15:51:18,3771.947998,,,,,,,,,,,
2017/12/23 16:01:18,3711.354492,,,,,,,,,,,
2017/12/23 16:11:18,3647.903809,,,,,,,,,,,
2017/12/23 16:21:18,3494.471191,,,,,,,,,,,
2017/12/23 16:31:18,2590.709961,,,,,,,,,,,
2017/12/23 16:41:18,2323.414307,,,,,,,,,,,
2017/12/23 16:51:18,2223.298096,,,,,,,,,,,
2017/12/23 17:01:18,2251.795654,,,,,,,,,,,
2017/12/23 17:11:18,2390.552979,,,,,,,,,,,
2017/12/23 17:21:18,2221.984863,,,,,,,,,,,
2017/12/23 17:31:18,2381.294922,,,,,,,,,,,
2017/12/23 17:41:18,2155.014648,,,,,,,,,,,
2017/12/23 17:51:18,2084.168213,,,,,,,,,,,
2017/12/23 18:01:18,1985.213989,,,,,,,,,,,
2017/12/23 18:11:18,2094.230713,,,,,,,,,,,
2017/12/23 18:21:18,2062.602539,,,,,,,,,,,
2017/12/23 18:31:18,2019.882813,,,,,,,,,,,
2017/12/23 18:41:18,1966.660889,,,,,,,,,,,
2017/12/23 18:51:18,1911.737549,,,,,,,,,,,
2017/12/23 19:01:18,2061.754395,,,,,,,,,,,
2017/12/23 19:11:18,1986.807007,,,,,,,,,,,
2017/12/23 19:21:18,2038.027222,,,,,,,,,,,
2017/12/23 19:31:18,1908.790161,,,,,,,,,,,
2017/12/23 19:41:18,1923.625366,,,,,,,,,,,
2017/12/23 19:51:18,2110.744629,,,,,,,,,,,
2017/12/23 20:01:18,2259.521973,,,,,,,,,,,
2017/12/23 20:11:18,2124.702637,,,,,,,,,,,
2017/12/23 20:21:18,2040.506226,,,,,,,,,,,
2017/12/23 20:31:18,2000.32019,,,,,,,,,,,
2017/12/23 20:41:18,2129.074707,,,,,,,,,,,
2017/12/23 20:51:18,2163.595947,,,,,,,,,,,
2017/12/23 21:01:18,2016.152588,,,,,,,,,,,
2017/12/23 21:11:18,2005.162842,,,,,,,,,,,
2017/12/23 21:21:18,1986.161377,,,,,,,,,,,
2017/12/23 21:31:18,2214.428223,,,,,,,,,,,
2017/12/23 21:41:18,1990.703613,,,,,,,,,,,
2017/12/23 21:51:18,2088.185059,,,,,,,,,,,
2017/12/23 22:01:18,1934.687256,,,,,,,,,,,
2017/12/23 22:11:18,1900.332642,,,,,,,,,,,
2017/12/23 22:21:18,1926.444092,,,,,,,,,,,
2017/12/23 22:31:18,2015.223877,,,,,,,,,,,
2017/12/23 22:41:18,1959.7771,,,,,,,,,,,
2017/12/23 22:51:18,2019.311157,,,,,,,,,,,
2017/12/23 23:01:18,1835.260986,,,,,,,,,,,
2017/12/23 23:11:18,1627.665771,,,,,,,,,,,
2017/12/23 23:21:18,1631.328857,,,,,,,,,,,
2017/12/23 23:31:18,1506.735474,,,,,,,,,,,
2017/12/23 23:41:18,1554.563599,,,,,,,,,,,
2017/12/23 23:51:18,1559.876587,,,,,,,,,,,
2017/12/24 00:01:18,1894.961304,,,,,,,,,,,
2017/12/24 00:11:18,1844.324707,,,,,,,,,,,
2017/12/24 00:21:18,1956.084839,,,,,,,,,,,
2017/12/24 00:31:18,1871.826538,,,,,,,,,,,
2017/12/24 00:41:18,1858.97937,,,,,,,,,,,
2017/12/24 00:51:18,1973.357422,,,,,,,,,,,
2017/12/24 01:01:18,1927.437744,,,,,,,,,,,
2017/12/24 01:11:18,1845.401001,,,,,,,,,,,
2017/12/24 01:21:18,1810.093628,,,,,,,,,,,
2017/12/24 01:31:18,1902.850952,,,,,,,,,,,
2017/12/24 01:41:18,1993.985962,,,,,,,,,,,
2017/12/24 01:51:18,1735.905029,,,,,,,,,,,
2017/12/24 02:01:18,1746.609863,,,,,,,,,,,
2017/12/24 02:11:18,1948.651855,,,,,,,,,,,
2017/12/24 02:21:18,1818.932495,,,,,,,,,,,
2017/12/24 02:31:18,1774.958008,,,,,,,,,,,
2017/12/24 02:41:18,1957.216064,,,,,,,,,,,
2017/12/24 02:51:18,1890.218384,,,,,,,,,,,
2017/12/24 03:01:18,1463.9729,,,,,,,,,,,
2017/12/24 03:11:18,1578.170532,,,,,,,,,,,
2017/12/24 03:21:18,1604.130981,,,,,,,,,,,
2017/12/24 03:31:18,1664.605469,,,,,,,,,,,
2017/12/24 03:41:18,1641.34021,,,,,,,,,,,
2017/12/24 03:51:18,1681.974243,,,,,,,,,,,
2017/12/24 04:01:18,1905.606079,,,,,,,,,,,
2017/12/24 04:11:18,1888.757324,,,,,,,,,,,
2017/12/24 04:21:18,1939.157104,,,,,,,,,,,
2017/12/24 04:31:18,1859.255737,,,,,,,,,,,
2017/12/24 04:41:18,1919.701172,,,,,,,,,,,
2017/12/24 04:51:18,1793.131836,,,,,,,,,,,
2017/12/24 05:01:18,1923.676636,,,,,,,,,,,
2017/12/24 05:11:18,1870.195801,,,,,,,,,,,
2017/12/24 05:21:18,1995.757324,,,,,,,,,,,
2017/12/24 05:31:18,1678.410522,,,,,,,,,,,
2017/12/24 05:41:18,1862.913696,,,,,,,,,,,
2017/12/24 05:51:18,1837.114868,,,,,,,,,,,
2017/12/24 06:01:18,1953.424072,,,,,,,,,,,
2017/12/24 06:11:18,1812.114136,,,,,,,,,,,
2017/12/24 06:21:18,1893.696167,,,,,,,,,,,
2017/12/24 06:31:18,1814.115723,,,,,,,,,,,
2017/12/24 06:41:18,1886.572266,,,,,,,,,,,
2017/12/24 06:51:18,1872.121826,,,,,,,,,,,
2017/12/24 07:01:18,1743.624634,,,,,,,,,,,
2017/12/24 07:11:18,1583.313599,,,,,,,,,,,
2017/12/24 07:21:18,1334.220947,,,,,,,,,,,
2017/12/24 07:31:18,1728.164917,,,,,,,,,,,
2017/12/24 07:41:18,1755.846924,,,,,,,,,,,
2017/12/24 07:51:18,1823.867798,,,,,,,,,,,
2017/12/24 08:01:18,1920.195557,,,,,,,,,,,
2017/12/24 08:11:18,1902.3479,,,,,,,,,,,
2017/12/24 08:21:18,1865.516235,,,,,,,,,,,
2017/12/24 08:31:18,1964.149536,,,,,,,,,,,
2017/12/24 08:41:18,1929.360352,,,,,,,,,,,
2017/12/24 08:51:18,1881.506348,,,,,,,,,,,
2017/12/24 09:01:18,1906.266968,,,,,,,,,,,
2017/12/24 09:11:18,1918.411987,,,,,,,,,,,
2017/12/24 09:21:18,1873.134644,,,,,,,,,,,
2017/12/24 09:31:18,1672.079712,,,,,,,,,,,
2017/12/24 09:41:18,1778.607422,,,,,,,,,,,
2017/12/24 09:51:18,1950.09021,,,,,,,,,,,
2017/12/24 10:01:18,1956.162109,,,,,,,,,,,
2017/12/24 10:11:18,1887.566162,,,,,,,,,,,
2017/12/24 10:21:18,2065.884277,,,,,,,,,,,
2017/12/24 10:31:18,1888.774658,,,,,,,,,,,
2017/12/24 10:41:18,2001.243774,,,,,,,,,,,
2017/12/24 10:51:18,2000.1604,,,,,,,,,,,
2017/12/24 11:01:18,2022.459351,,,,,,,,,,,
2017/12/24 11:11:18,1974.614014,,,,,,,,,,,
2017/12/24 11:21:18,1894.267578,,,,,,,,,,,
2017/12/24 11:31:18,1729.179443,,,,,,,,,,,
2017/12/24 11:41:18,1430.744263,,,,,,,,,,,
2017/12/24 11:51:18,1484.254639,,,,,,,,,,,
2017/12/24 12:01:18,1373.36145,,,,,,,,,,,
2017/12/24 12:11:18,1363.666016,,,,,,,,,,,
2017/12/24 12:21:18,1392.252686,,,,,,,,,,,
2017/12/24 12:31:18,1837.180176,,,,,,,,,,,
2017/12/24 12:41:18,1779.553467,,,,,,,,,,,
2017/12/24 12:51:18,1979.995483,,,,,,,,,,,
2017/12/24 13:01:18,1854.910767,,,,,,,,,,,
2017/12/24 13:11:18,1944.447876,,,,,,,,,,,
2017/12/24 13:21:18,1968.344604,,,,,,,,,,,
2017/12/24 13:31:18,2004.355957,,,,,,,,,,,
2017/12/24 13:41:18,1899.009155,,,,,,,,,,,
2017/12/24 13:51:18,2088.81665,,,,,,,,,,,
2017/12/24 14:01:18,1998.510742,,,,,,,,,,,
2017/12/24 14:11:18,1916.636841,,,,,,,,,,,
2017/12/24 14:21:18,1879.120483,,,,,,,,,,,
2017/12/24 14:31:18,1717.336304,,,,,,,,,,,
2017/12/24 14:41:18,1733.259766,,,,,,,,,,,
2017/12/24 14:51:18,2018.942017,,,,,,,,,,,
2017/12/24 15:01:18,1861.264038,,,,,,,,,,,
2017/12/24 15:11:18,1937.243286,,,,,,,,,,,
2017/12/24 15:21:18,1943.119263,,,,,,,,,,,
2017/12/24 15:31:18,1890.800049,,,,,,,,,,,
2017/12/24 15:41:18,1940.513184,,,,,,,,,,,
2017/12/24 15:51:18,1974.612183,,,,,,,,,,,
2017/12/24 16:01:18,1959.47168,,,,,,,,,,,
2017/12/24 16:11:18,1849.163818,,,,,,,,,,,
2017/12/24 16:21:18,1893.385498,,,,,,,,,,,
2017/12/24 16:31:18,1557.365112,,,,,,,,,,,
2017/12/24 16:41:18,1202.604736,,,,,,,,,,,
2017/12/24 16:51:18,1186.858154,,,,,,,,,,,
2017/12/24 17:01:18,1242.373413,,,,,,,,,,,
2017/12/24 17:11:18,1252.916748,,,,,,,,,,,
2017/12/24 17:21:18,1231.898682,,,,,,,,,,,
2017/12/24 17:31:18,1140.418579,,,,,,,,,,,
2017/12/24 17:41:18,1164.28125,,,,,,,,,,,
2017/12/24 17:51:18,1276.679932,,,,,,,,,,,
2017/12/24 18:01:18,1271.334473,,,,,,,,,,,
2017/12/24 18:11:18,1214.65686,,,,,,,,,,,
2017/12/24 18:21:18,1215.384766,,,,,,,,,,,
2017/12/24 18:31:18,1192.572754,,,,,,,,,,,
2017/12/24 18:41:18,1154.010742,,,,,,,,,,,
2017/12/24 18:51:18,1149.281494,,,,,,,,,,,
2017/12/24 19:01:18,1130.525757,,,,,,,,,,,
2017/12/24 19:11:18,1182.484131,,,,,,,,,,,
2017/12/24 19:21:18,1276.482422,,,,,,,,,,,
2017/12/24 19:31:18,1158.786255,,,,,,,,,,,
2017/12/24 19:41:18,1117.882935,,,,,,,,,,,
2017/12/24 19:51:18,1230.812134,,,,,,,,,,,
2017/12/24 20:01:18,1150.010986,,,,,,,,,,,
2017/12/24 20:11:18,1087.133057,,,,,,,,,,,
2017/12/24 20:21:18,1079.302002,,,,,,,,,,,
2017/12/24 20:31:18,1137.443604,,,,,,,,,,,
2017/12/24 20:41:18,1040.901245,,,,,,,,,,,
2017/12/24 20:51:18,1179.957397,,,,,,,,,,,
2017/12/24 21:01:18,1055.858154,,,,,,,,,,,
2017/12/24 21:11:18,1079.904419,,,,,,,,,,,
2017/12/24 21:21:18,1062.710815,,,,,,,,,,,
2017/12/24 21:31:18,1100.241333,,,,,,,,,,,
2017/12/24 21:41:18,1009.233276,,,,,,,,,,,
2017/12/24 21:51:18,1100.38208,,,,,,,,,,,
2017/12/24 22:01:18,1096.711914,,,,,,,,,,,
2017/12/24 22:11:18,1108.764282,,,,,,,,,,,
2017/12/24 22:21:18,1039.188232,,,,,,,,,,,
2017/12/24 22:31:18,1096.274048,,,,,,,,,,,
2017/12/24 22:41:18,1050.272339,,,,,,,,,,,
2017/12/24 22:51:18,1088.671143,,,,,,,,,,,
2017/12/24 23:01:18,1197.365601,,,,,,,,,,,
2017/12/24 23:11:18,1056.079712,,,,,,,,,,,
2017/12/24 23:21:18,1052.987915,,,,,,,,,,,
2017/12/24 23:31:18,1214.564209,,,,,,,,,,,
2017/12/24 23:41:18,1317.178345,,,,,,,,,,,
2017/12/24 23:51:18,1090.207642,,,,,,,,,,,
2017/12/25 00:01:18,1158.894531,,,,,,,,,,,
2017/12/25 00:11:18,1082.275146,,,,,,,,,,,
2017/12/25 00:21:18,1119.645874,,,,,,,,,,,
2017/12/25 00:31:18,1114.569824,,,,,,,,,,,
2017/12/25 00:41:18,1225.864746,,,,,,,,,,,
2017/12/25 00:51:18,1326.154419,,,,,,,,,,,
2017/12/25 01:01:18,1241.662842,,,,,,,,,,,
2017/12/25 01:11:18,1133.174561,,,,,,,,,,,
2017/12/25 01:21:18,1070.263916,,,,,,,,,,,
2017/12/25 01:31:18,1130.027954,,,,,,,,,,,
2017/12/25 01:41:18,1151.701904,,,,,,,,,,,
2017/12/25 01:51:18,1217.656006,,,,,,,,,,,
2017/12/25 02:01:18,1073.836304,,,,,,,,,,,
2017/12/25 02:11:18,1100.546875,,,,,,,,,,,
2017/12/25 02:21:18,1081.881958,,,,,,,,,,,
2017/12/25 02:31:18,1135.210327,,,,,,,,,,,
2017/12/25 02:41:18,1142.562622,,,,,,,,,,,
2017/12/25 02:51:18,1272.144653,,,,,,,,,,,
2017/12/25 03:01:18,1128.447021,,,,,,,,,,,
2017/12/25 03:11:18,1108.800293,,,,,,,,,,,
2017/12/25 03:21:18,1082.851929,,,,,,,,,,,
2017/12/25 03:31:18,1196.150146,,,,,,,,,,,
2017/12/25 03:41:18,1097.707397,,,,,,,,,,,
2017/12/25 03:51:18,1137.294312,,,,,,,,,,,
2017/12/25 04:01:18,1218.356323,,,,,,,,,,,
2017/12/25 04:11:18,1076.94165,,,,,,,,,,,
2017/12/25 04:21:18,1061.19519,,,,,,,,,,,
2017/12/25 04:31:18,1183.977539,,,,,,,,,,,
2017/12/25 04:41:18,1102.488281,,,,,,,,,,,
2017/12/25 04:51:18,1080.613403,,,,,,,,,,,
2017/12/25 05:01:18,1093.201416,,,,,,,,,,,
2017/12/25 05:11:18,1094.382446,,,,,,,,,,,
2017/12/25 05:21:18,1106.088013,,,,,,,,,,,
2017/12/25 05:31:18,1161.70105,,,,,,,,,,,
2017/12/25 05:41:18,1229.871216,,,,,,,,,,,
2017/12/25 05:51:18,1231.297852,,,,,,,,,,,
2017/12/25 06:01:18,1116.766968,,,,,,,,,,,
2017/12/25 06:11:18,1146.976074,,,,,,,,,,,
2017/12/25 06:21:18,1142.116333,,,,,,,,,,,
2017/12/25 06:31:18,1079.413574,,,,,,,,,,,
2017/12/25 06:41:18,1160.243774,,,,,,,,,,,
2017/12/25 06:51:18,1297.509399,,,,,,,,,,,
2017/12/25 07:01:18,1297.52124,,,,,,,,,,,
2017/12/25 07:11:18,1410.462524,,,,,,,,,,,
2017/12/25 07:21:18,1813.511475,,,,,,,,,,,
2017/12/25 07:31:18,2091.350586,,,,,,,,,,,
2017/12/25 07:41:18,2211.410645,,,,,,,,,,,
2017/12/25 07:51:18,2459.773438,,,,,,,,,,,
2017/12/25 08:01:18,2453.97998,,,,,,,,,,,
2017/12/25 08:11:18,2413.380371,,,,,,,,,,,
2017/12/25 08:21:18,2351.596191,,,,,,,,,,,
2017/12/25 08:31:18,2469.055176,,,,,,,,,,,
2017/12/25 08:41:18,2424.018311,,,,,,,,,,,
2017/12/25 08:51:18,2427.811768,,,,,,,,,,,
2017/12/25 09:01:18,2559.117188,,,,,,,,,,,
2017/12/25 09:11:18,2367.871094,,,,,,,,,,,
2017/12/25 09:21:18,2448.545166,,,,,,,,,,,
2017/12/25 09:31:18,2550.558594,,,,,,,,,,,
2017/12/25 09:41:18,2494.452637,,,,,,,,,,,
2017/12/25 09:51:18,2579.298096,,,,,,,,,,,
2017/12/25 10:01:18,2486.813721,,,,,,,,,,,
2017/12/25 10:11:18,2744.554443,,,,,,,,,,,
2017/12/25 10:21:18,2580.813477,,,,,,,,,,,
2017/12/25 10:31:18,2558.765625,,,,,,,,,,,
2017/12/25 10:41:18,2528.534424,,,,,,,,,,,
2017/12/25 10:51:18,2532.90625,,,,,,,,,,,
2017/12/25 11:01:18,2545.137207,,,,,,,,,,,
2017/12/25 11:11:18,2454.523926,,,,,,,,,,,
2017/12/25 11:21:18,2357.447998,,,,,,,,,,,
2017/12/25 11:31:18,2216.04541,,,,,,,,,,,
2017/12/25 11:41:18,1914.877319,,,,,,,,,,,
2017/12/25 11:51:18,2257.307617,,,,,,,,,,,
2017/12/25 12:01:18,2140.622559,,,,,,,,,,,
2017/12/25 12:11:18,1874.279541,,,,,,,,,,,
2017/12/25 12:21:18,1978.53125,,,,,,,,,,,
2017/12/25 12:31:18,2259.504883,,,,,,,,,,,
2017/12/25 12:41:18,2261.991943,,,,,,,,,,,
2017/12/25 12:51:18,2245.04248,,,,,,,,,,,
2017/12/25 13:01:18,2234.337646,,,,,,,,,,,
2017/12/25 13:11:18,2252.344971,,,,,,,,,,,
2017/12/25 13:21:18,2195.706787,,,,,,,,,,,
2017/12/25 13:31:18,2291.672607,,,,,,,,,,,
2017/12/25 13:41:18,2326.056396,,,,,,,,,,,
2017/12/25 13:51:18,2314.834473,,,,,,,,,,,
2017/12/25 14:01:18,2578.946045,,,,,,,,,,,
2017/12/25 14:11:18,2298.825684,,,,,,,,,,,
2017/12/25 14:21:18,2386.982422,,,,,,,,,,,
2017/12/25 14:31:18,2123.145752,,,,,,,,,,,
2017/12/25 14:41:18,2167.995361,,,,,,,,,,,
2017/12/25 14:51:18,2375.700439,,,,,,,,,,,
2017/12/25 15:01:18,2319.0625,,,,,,,,,,,
2017/12/25 15:11:18,2255.000488,,,,,,,,,,,
2017/12/25 15:21:18,2309.068359,,,,,,,,,,,
2017/12/25 15:31:18,2243.162842,,,,,,,,,,,
2017/12/25 15:41:18,2359.185059,,,,,,,,,,,
2017/12/25 15:51:18,2431.80835,,,,,,,,,,,
2017/12/25 16:01:18,2411.854248,,,,,,,,,,,
2017/12/25 16:11:18,2453.389648,,,,,,,,,,,
2017/12/25 16:21:18,2371.990967,,,,,,,,,,,
2017/12/25 16:31:18,1878.692993,,,,,,,,,,,
2017/12/25 16:41:18,1882.282471,,,,,,,,,,,
2017/12/25 16:51:18,1906.733887,,,,,,,,,,,
2017/12/25 17:01:18,1763.108154,,,,,,,,,,,
2017/12/25 17:11:18,1670.498657,,,,,,,,,,,
2017/12/25 17:21:18,1819.174561,,,,,,,,,,,
2017/12/25 17:31:18,1785.721191,,,,,,,,,,,
2017/12/25 17:41:18,1701.631104,,,,,,,,,,,
2017/12/25 17:51:18,1638.533569,,,,,,,,,,,
2017/12/25 18:01:18,1753.483154,,,,,,,,,,,
2017/12/25 18:11:18,1638.092407,,,,,,,,,,,
2017/12/25 18:21:18,1712.282715,,,,,,,,,,,
2017/12/25 18:31:18,1742.536255,,,,,,,,,,,
2017/12/25 18:41:18,1626.208252,,,,,,,,,,,
2017/12/25 18:51:18,1571.285156,,,,,,,,,,,
2017/12/25 19:01:18,1632.784668,,,,,,,,,,,
2017/12/25 19:11:18,1552.26001,,,,,,,,,,,
2017/12/25 19:21:18,1604.515503,,,,,,,,,,,
2017/12/25 19:31:18,1732.063232,,,,,,,,,,,
2017/12/25 19:41:18,1740.2052,,,,,,,,,,,
2017/12/25 19:51:18,1621.64209,,,,,,,,,,,
2017/12/25 20:01:18,1748.717896,,,,,,,,,,,
2017/12/25 20:11:18,1883.624878,,,,,,,,,,,
2017/12/25 20:21:18,1992.325928,,,,,,,,,,,
2017/12/25 20:31:18,1802.954346,,,,,,,,,,,
2017/12/25 20:41:18,1937.773682,,,,,,,,,,,
2017/12/25 20:51:18,1933.63501,,,,,,,,,,,
2017/12/25 21:01:18,1851.342041,,,,,,,,,,,
2017/12/25 21:11:18,1941.285889,,,,,,,,,,,
2017/12/25 21:21:18,1944.245361,,,,,,,,,,,
2017/12/25 21:31:18,1810.697998,,,,,,,,,,,
2017/12/25 21:41:18,1927.185669,,,,,,,,,,,
2017/12/25 21:51:18,1990.820313,,,,,,,,,,,
2017/12/25 22:01:18,1788.181152,,,,,,,,,,,
2017/12/25 22:11:18,1847.289307,,,,,,,,,,,
2017/12/25 22:21:18,1980.738892,,,,,,,,,,,
2017/12/25 22:31:18,2112.710449,,,,,,,,,,,
2017/12/25 22:41:18,1805.039917,,,,,,,,,,,
2017/12/25 22:51:18,1824.22998,,,,,,,,,,,
2017/12/25 23:01:18,1700.838013,,,,,,,,,,,
2017/12/25 23:11:18,1666.517822,,,,,,,,,,,
2017/12/25 23:21:18,1581.578003,,,,,,,,,,,
2017/12/25 23:31:18,1681.754517,,,,,,,,,,,
2017/12/25 23:41:18,1719.4375,,,,,,,,,,,
2017/12/25 23:51:18,1669.164795,,,,,,,,,,,
2017/12/26 00:01:18,1756.876953,,,,,,,,,,,
2017/12/26 00:11:18,1924.768677,,,,,,,,,,,
2017/12/26 00:21:18,1813.973267,,,,,,,,,,,
2017/12/26 00:31:18,1778.660767,,,,,,,,,,,
2017/12/26 00:41:18,1898.500854,,,,,,,,,,,
2017/12/26 00:51:18,1899.247803,,,,,,,,,,,
2017/12/26 01:01:18,2021.683472,,,,,,,,,,,
2017/12/26 01:11:18,1918.235229,,,,,,,,,,,
2017/12/26 01:21:18,1893.711426,,,,,,,,,,,
2017/12/26 01:31:18,1892.149536,,,,,,,,,,,
2017/12/26 01:41:18,1951.849976,,,,,,,,,,,
2017/12/26 01:51:18,1723.907715,,,,,,,,,,,
2017/12/26 02:01:18,1979.634888,,,,,,,,,,,
2017/12/26 02:11:18,1969.94458,,,,,,,,,,,
2017/12/26 02:21:18,1796.067261,,,,,,,,,,,
2017/12/26 02:31:18,1912.172119,,,,,,,,,,,
2017/12/26 02:41:18,1961.332275,,,,,,,,,,,
2017/12/26 02:51:18,1821.649658,,,,,,,,,,,
2017/12/26 03:01:18,1595.656006,,,,,,,,,,,
2017/12/26 03:11:18,1527.279907,,,,,,,,,,,
2017/12/26 03:21:18,1655.509155,,,,,,,,,,,
2017/12/26 03:31:18,1772.355713,,,,,,,,,,,
2017/12/26 03:41:18,1756.265991,,,,,,,,,,,
2017/12/26 03:51:18,1860.678833,,,,,,,,,,,
2017/12/26 04:01:18,1786.495239,,,,,,,,,,,
2017/12/26 04:11:18,1928.100586,,,,,,,,,,,
2017/12/26 04:21:18,1823.699585,,,,,,,,,,,
2017/12/26 04:31:18,1924.119751,,,,,,,,,,,
2017/12/26 04:41:18,1908.460571,,,,,,,,,,,
2017/12/26 04:51:18,1984.271606,,,,,,,,,,,
2017/12/26 05:01:18,2141.650879,,,,,,,,,,,
2017/12/26 05:11:18,1965.751099,,,,,,,,,,,
2017/12/26 05:21:18,2135.264648,,,,,,,,,,,
2017/12/26 05:31:18,1941.241211,,,,,,,,,,,
2017/12/26 05:41:18,1947.180786,,,,,,,,,,,
2017/12/26 05:51:18,1987.258545,,,,,,,,,,,
2017/12/26 06:01:18,2330.862793,,,,,,,,,,,
2017/12/26 06:11:18,2408.316406,,,,,,,,,,,
2017/12/26 06:21:18,2397.30957,,,,,,,,,,,
2017/12/26 06:31:18,2505.00293,,,,,,,,,,,
2017/12/26 06:41:18,2810.912109,,,,,,,,,,,
2017/12/26 06:51:18,2640.653076,,,,,,,,,,,
2017/12/26 07:01:18,3110.375488,,,,,,,,,,,
2017/12/26 07:11:18,3482.729248,,,,,,,,,,,
2017/12/26 07:21:18,3670.587158,,,,,,,,,,,
2017/12/26 07:31:18,4380.650391,,,,,,,,,,,
2017/12/26 07:41:18,4902.116211,,,,,,,,,,,
2017/12/26 07:51:18,4937.279785,,,,,,,,,,,
2017/12/26 08:01:18,5284.599121,,,,,,,,,,,
2017/12/26 08:11:18,5560.996094,,,,,,,,,,,
2017/12/26 08:21:18,5619.453613,,,,,,,,,,,
2017/12/26 08:31:18,5781.020996,,,,,,,,,,,
2017/12/26 08:41:18,5954.337402,,,,,,,,,,,
2017/12/26 08:51:18,6095.447754,,,,,,,,,,,
2017/12/26 09:01:18,6250.530762,,,,,,,,,,,
2017/12/26 09:11:18,6141.98291,,,,,,,,,,,
2017/12/26 09:21:18,6513.081543,,,,,,,,,,,
2017/12/26 09:31:18,5766.505859,,,,,,,,,,,
2017/12/26 09:41:18,5871.902344,,,,,,,,,,,
2017/12/26 09:51:18,6270.982422,,,,,,,,,,,
2017/12/26 10:01:18,6330.397949,,,,,,,,,,,
2017/12/26 10:11:18,6530.929199,,,,,,,,,,,
2017/12/26 10:21:18,6293.335938,,,,,,,,,,,
2017/12/26 10:31:18,6128.187012,,,,,,,,,,,
2017/12/26 10:41:18,6507.105957,,,,,,,,,,,
2017/12/26 10:51:18,6683.414063,,,,,,,,,,,
2017/12/26 11:01:18,6316.051758,,,,,,,,,,,
2017/12/26 11:11:18,6318.398438,,,,,,,,,,,
2017/12/26 11:21:18,6265.638184,,,,,,,,,,,
2017/12/26 11:31:18,5245.619141,,,,,,,,,,,
2017/12/26 11:41:18,5048.058105,,,,,,,,,,,
2017/12/26 11:51:18,4973.927246,,,,,,,,,,,
2017/12/26 12:01:18,5174.227051,,,,,,,,,,,
2017/12/26 12:11:18,4981.963379,,,,,,,,,,,
2017/12/26 12:21:18,4507.199707,,,,,,,,,,,
2017/12/26 12:31:18,5138.496094,,,,,,,,,,,
2017/12/26 12:41:18,5405.899902,,,,,,,,,,,
2017/12/26 12:51:18,5769.552246,,,,,,,,,,,
2017/12/26 13:01:18,5862.60791,,,,,,,,,,,
2017/12/26 13:11:18,5722.787109,,,,,,,,,,,
2017/12/26 13:21:18,5789.528809,,,,,,,,,,,
2017/12/26 13:31:18,6248.352051,,,,,,,,,,,
2017/12/26 13:41:18,6047.859863,,,,,,,,,,,
2017/12/26 13:51:18,6193.356934,,,,,,,,,,,
2017/12/26 14:01:18,5982.203613,,,,,,,,,,,
2017/12/26 14:11:18,6144.33252,,,,,,,,,,,
2017/12/26 14:21:18,5985.267578,,,,,,,,,,,
2017/12/26 14:31:18,5714.64502,,,,,,,,,,,
2017/12/26 14:41:18,5814.35791,,,,,,,,,,,
2017/12/26 14:51:18,6078.975586,,,,,,,,,,,
2017/12/26 15:01:18,6241.739746,,,,,,,,,,,
2017/12/26 15:11:18,5805.076172,,,,,,,,,,,
2017/12/26 15:21:18,6017.973633,,,,,,,,,,,
2017/12/26 15:31:18,6012.477539,,,,,,,,,,,
2017/12/26 15:41:18,5948.174805,,,,,,,,,,,
2017/12/26 15:51:18,6008.685547,,,,,,,,,,,
2017/12/26 16:01:19,5909.496094,,,,,,,,,,,
2017/12/26 16:11:19,6177.729004,,,,,,,,,,,
2017/12/26 16:21:19,6321.445801,,,,,,,,,,,
2017/12/26 16:31:19,5221.195313,,,,,,,,,,,
